Game Turn, Player, Score, CATEGORY_CIVICS, CATEGORY_EMPIRE, CATEGORY_GREAT_PEOPLE, CATEGORY_RELIGION, CATEGORY_TECH, CATEGORY_WONDER, CATEGORY_TRADE, CATEGORY_PILLAGE, CATEGORY_INCOME, CATEGORY_SCENARIO1, CATEGORY_SCENARIO2, CATEGORY_SCENARIO3, CATEGORY_E
54, 0, 371, 84, 195, 12, 0, 72, 8, 0, 0, 0, 0, 0, 0, 0
54, 1, 399, 92, 228, 12, 0, 63, 4, 0, 0, 0, 0, 0, 0, 0
54, 2, 382, 92, 193, 3, 13, 81, 0, 0, 0, 0, 0, 0, 0, 0
54, 3, 433, 88, 253, 9, 21, 54, 8, 0, 0, 0, 0, 0, 0, 0
54, 4, 437, 96, 251, 18, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0
55, 5, 385, 76, 203, 12, 10, 84, 0, 0, 0, 0, 0, 0, 0, 0
55, 6, 455, 88, 264, 21, 22, 60, 0, 0, 0, 0, 0, 0, 0, 0
55, 7, 407, 84, 215, 27, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0
55, 8, 420, 80, 240, 6, 13, 81, 0, 0, 0, 0, 0, 0, 0, 0
55, 9, 405, 76, 213, 18, 11, 87, 0, 0, 0, 0, 0, 0, 0, 0
55, 10, 162, 72, 27, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0
55, 12, 162, 72, 24, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0
55, 13, 164, 72, 29, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0
55, 14, 164, 72, 32, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
55, 15, 157, 72, 25, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
55, 17, 175, 76, 24, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0
55, 20, 159, 72, 27, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
55, 21, 171, 72, 24, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0
55, 62, 25, 16, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0
55, 63, 165, 84, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0
55, 0, 382, 88, 202, 12, 0, 72, 8, 0, 0, 0, 0, 0, 0, 0
55, 1, 412, 92, 238, 12, 0, 66, 4, 0, 0, 0, 0, 0, 0, 0
55, 2, 389, 92, 197, 3, 13, 84, 0, 0, 0, 0, 0, 0, 0, 0
55, 3, 459, 88, 276, 9, 21, 57, 8, 0, 0, 0, 0, 0, 0, 0
55, 4, 448, 100, 255, 18, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0
56, 5, 366, 76, 181, 12, 10, 87, 0, 0, 0, 0, 0, 0, 0, 0
56, 6, 467, 92, 269, 21, 22, 63, 0, 0, 0, 0, 0, 0, 0, 0
56, 7, 421, 88, 222, 27, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0
56, 8, 434, 84, 251, 6, 12, 81, 0, 0, 0, 0, 0, 0, 0, 0
56, 9, 418, 80, 217, 18, 16, 87, 0, 0, 0, 0, 0, 0, 0, 0
56, 10, 166, 76, 27, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0
56, 12, 169, 76, 24, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0
56, 13, 168, 76, 29, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0
56, 14, 168, 76, 32, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
56, 15, 161, 76, 25, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
56, 17, 175, 76, 24, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0
56, 18, 112, 52, 18, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0
56, 20, 163, 76, 27, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
56, 21, 175, 76, 24, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0
56, 62, 25, 16, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0
56, 63, 169, 88, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0
56, 0, 396, 88, 212, 12, 0, 72, 12, 0, 0, 0, 0, 0, 0, 0
56, 1, 435, 96, 254, 12, 0, 69, 4, 0, 0, 0, 0, 0, 0, 0
56, 2, 399, 92, 203, 3, 14, 87, 0, 0, 0, 0, 0, 0, 0, 0
56, 3, 477, 92, 284, 12, 21, 60, 8, 0, 0, 0, 0, 0, 0, 0
56, 4, 466, 104, 266, 18, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0
57, 5, 373, 76, 188, 12, 10, 87, 0, 0, 0, 0, 0, 0, 0, 0
57, 6, 480, 92, 279, 21, 22, 66, 0, 0, 0, 0, 0, 0, 0, 0
57, 7, 427, 92, 224, 27, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0
57, 8, 454, 88, 259, 9, 17, 81, 0, 0, 0, 0, 0, 0, 0, 0
57, 9, 431, 80, 230, 18, 16, 87, 0, 0, 0, 0, 0, 0, 0, 0
57, 10, 177, 84, 27, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0
57, 12, 176, 80, 24, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0
57, 13, 172, 80, 29, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0
57, 14, 172, 80, 32, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
57, 15, 167, 80, 27, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
57, 17, 177, 76, 26, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0
57, 18, 119, 56, 18, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0
57, 20, 170, 80, 27, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0
57, 21, 179, 80, 24, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0
57, 62, 25, 16, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0
57, 63, 173, 92, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0
57, 0, 401, 88, 214, 12, 0, 75, 12, 0, 0, 0, 0, 0, 0, 0
57, 1, 447, 96, 263, 12, 0, 72, 4, 0, 0, 0, 0, 0, 0, 0
57, 2, 412, 96, 211, 3, 15, 87, 0, 0, 0, 0, 0, 0, 0, 0
57, 3, 508, 96, 308, 12, 21, 63, 8, 0, 0, 0, 0, 0, 0, 0
57, 4, 485, 108, 275, 21, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0
58, 5, 381, 80, 192, 12, 10, 87, 0, 0, 0, 0, 0, 0, 0, 0
58, 6, 494, 96, 282, 24, 23, 69, 0, 0, 0, 0, 0, 0, 0, 0
58, 7, 445, 96, 232, 30, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0
58, 8, 467, 92, 265, 9, 17, 84, 0, 0, 0, 0, 0, 0, 0, 0
58, 9, 441, 80, 234, 18, 22, 87, 0, 0, 0, 0, 0, 0, 0, 0
58, 10, 186, 88, 29, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0
58, 12, 183, 84, 24, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0
58, 13, 176, 84, 29, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0
58, 14, 176, 84, 32, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
58, 15, 171, 84, 27, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
58, 17, 181, 80, 26, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0
58, 18, 126, 60, 18, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0
58, 20, 181, 88, 27, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0
58, 21, 185, 84, 26, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0
58, 62, 25, 16, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0
58, 63, 177, 96, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0
58, 0, 418, 92, 224, 12, 0, 78, 12, 0, 0, 0, 0, 0, 0, 0
58, 1, 463, 100, 272, 12, 0, 75, 4, 0, 0, 0, 0, 0, 0, 0
58, 2, 437, 100, 229, 3, 15, 90, 0, 0, 0, 0, 0, 0, 0, 0
58, 3, 521, 96, 318, 12, 21, 66, 8, 0, 0, 0, 0, 0, 0, 0
58, 4, 495, 108, 282, 21, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0
58, 4, 498, 108, 282, 21, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0
58, 5, 381, 80, 192, 12, 10, 87, 0, 0, 0, 0, 0, 0, 0, 0
58, 6, 494, 96, 282, 24, 23, 69, 0, 0, 0, 0, 0, 0, 0, 0
58, 7, 445, 96, 232, 30, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0
58, 8, 467, 92, 265, 9, 17, 84, 0, 0, 0, 0, 0, 0, 0, 0
58, 9, 441, 80, 234, 18, 22, 87, 0, 0, 0, 0, 0, 0, 0, 0
58, 10, 186, 88, 29, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0
58, 12, 183, 84, 24, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0
58, 13, 176, 84, 29, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0
58, 14, 176, 84, 32, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
58, 15, 171, 84, 27, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0
58, 17, 181, 80, 26, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0
58, 18, 126, 60, 18, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0
58, 20, 181, 88, 27, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0
58, 21, 185, 84, 26, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0
58, 62, 25, 16, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0
58, 63, 177, 96, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0
58, 0, 418, 92, 224, 12, 0, 78, 12, 0, 0, 0, 0, 0, 0, 0
58, 1, 463, 100, 272, 12, 0, 75, 4, 0, 0, 0, 0, 0, 0, 0
58, 2, 437, 100, 229, 3, 15, 90, 0, 0, 0, 0, 0, 0, 0, 0
58, 3, 521, 96, 318, 12, 21, 66, 8, 0, 0, 0, 0, 0, 0, 0
59, 4, 516, 108, 293, 21, 0, 90, 4, 0, 0, 0, 0, 0, 0, 0
59, 5, 389, 84, 193, 15, 10, 87, 0, 0, 0, 0, 0, 0, 0, 0
59, 6, 509, 96, 294, 24, 23, 72, 0, 0, 0, 0, 0, 0, 0, 0
59, 7, 465, 100, 248, 30, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0
59, 8, 479, 92, 274, 9, 17, 87, 0, 0, 0, 0, 0, 0, 0, 0
59, 9, 450, 80, 240, 18, 22, 90, 0, 0, 0, 0, 0, 0, 0, 0
59, 10, 193, 92, 29, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0
59, 12, 190, 88, 24, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0
59, 13, 183, 88, 29, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0
59, 14, 183, 88, 32, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0
59, 15, 178, 88, 27, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0
59, 17, 188, 84, 26, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0
59, 18, 133, 64, 18, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0
59, 20, 188, 92, 27, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0
59, 21, 192, 88, 26, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0
59, 62, 25, 16, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0
59, 63, 186, 96, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0
59, 0, 435, 92, 230, 12, 0, 81, 20, 0, 0, 0, 0, 0, 0, 0
59, 1, 473, 100, 279, 12, 0, 78, 4, 0, 0, 0, 0, 0, 0, 0
59, 2, 444, 100, 233, 3, 15, 93, 0, 0, 0, 0, 0, 0, 0, 0
59, 3, 552, 100, 342, 12, 21, 69, 8, 0, 0, 0, 0, 0, 0, 0
