Game Turn, Player, Opponent, Modifier, Change, Value, Max, Accum Amt, Accum Turns, Cooldown Turns, Reduction
40, 9, 2, 尊重拥有大量土地的帝国, Activate,    5.0,    5.0,    1.0, 0, 0,    1.0
40, 9, 4, 尊重拥有大量土地的帝国, Activate,   13.0,   13.0,    1.0, 0, 0,    1.0
40, 9, 8, 尊重拥有大量土地的帝国, Activate,    5.0,    5.0,    1.0, 0, 0,    1.0
40, 9, 5, 喜欢每回合金币收入颇高的文明。, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
40, 9, 7, 喜欢每回合金币收入颇高的文明。, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
40, 0, 1, 喜欢对其进行的单边贸易, Update,    7.0
40, 0, 9, 对您的第一印象, Update,    0.0
40, 1, 4, 汉谟拉比喜欢拥有大量不同类型区域的文明。, Activate,   15.0,   15.0,    1.0, 0, 0,    1.0
40, 1, 0, 喜欢对其进行的单边贸易, Update,    7.0
40, 1, 2, 喜欢对其进行的单边贸易, Update,    4.0
40, 1, 3, 喜欢对其进行的单边贸易, Update,    1.0
40, 1, 4, 喜欢对其进行的单边贸易, Update,    4.0
40, 1, 9, 喜欢对其进行的单边贸易, Update,    2.0
40, 2, 4, 尊重拥有大量土地的帝国, Activate,    6.0,    6.0,    1.0, 0, 0,    1.0
40, 2, 0, 对您的第一印象, Update,    0.0
40, 2, 0, 喜欢对其进行的单边贸易, Update,    9.0
40, 2, 0, 您的帝国远离印度，旃陀罗笈多十分欣喜, Update,   11.0
40, 2, 1, 喜欢对其进行的单边贸易, Update,    4.0
40, 2, 3, 您的帝国远离印度，旃陀罗笈多十分欣喜, Update,   11.0
40, 2, 4, 喜欢对其进行的单边贸易, Update,    7.0
40, 2, 4, 您的帝国远离印度，旃陀罗笈多十分欣喜, Update,   11.0
40, 2, 9, 您的帝国远离印度，旃陀罗笈多十分欣喜, Update,    9.0
40, 3, 4, 喜欢每回合金币收入颇高的文明。, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
40, 3, 5, 喜欢每回合金币收入颇高的文明。, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
40, 3, 6, 喜欢每回合金币收入颇高的文明。, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
40, 3, 7, 喜欢每回合金币收入颇高的文明。, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
40, 3, 7, 对您的第一印象, Update,   -1.0
40, 4, 1, 喜欢对其进行的单边贸易, Update,    4.0
40, 4, 3, 对您的第一印象, Update,    0.0
40, 4, 6, 对您的第一印象, Update,    0.0
40, 4, 8, 对您的第一印象, Update,    0.0
40, 4, 9, 对您的第一印象, Update,    0.0
40, 0, 3, 喜欢对其进行的单边贸易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
40, 0,  3, 喜欢对其进行的单边贸易, Deactivate
40, 3, 0, 喜欢对其进行的单边贸易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
40, 3,  0, 喜欢对其进行的单边贸易, Deactivate
40, 2, 3, 喜欢对其进行的单边贸易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
40, 2,  3, 喜欢对其进行的单边贸易, Deactivate
40, 3, 2, 喜欢对其进行的单边贸易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
40, 3,  2, 喜欢对其进行的单边贸易, Deactivate
40, 4, 1, 您建造区域进度落后，阿曼妮托尔很不悦。, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
40, 4, 0, 喜欢对其进行的单边贸易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
40, 4,  0, 喜欢对其进行的单边贸易, Deactivate
40, 3, 4, 喜欢对其进行的单边贸易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
40, 3,  4, 喜欢对其进行的单边贸易, Deactivate
40, 4, 3, 喜欢对其进行的单边贸易, Activate,   10.0,   10.0,    0.0, 0, 2,   -1.0
40, 4,  3, 喜欢对其进行的单边贸易, Deactivate
41, 5, 6, 拒绝做出撤军承诺, Activate,   -3.0,   -3.0,    0.0, 0, 10,    1.0
41, 5,  6, 拒绝做出撤军承诺, Deactivate
41, 5, 0, 其他玩家对我们的不满, Activate,  -30.0,  -30.0,    1.0, 0, 0,    1.0
41, 5, 2, 其他玩家对我们的不满, Activate,  -30.0,  -30.0,    1.0, 0, 0,    1.0
41, 5, 7, 您对土地的开发, Activate,   10.0,   10.0,    0.0, 0, 0,    1.0
41, 5, 4, 您对土地的开发, Activate,   10.0,   10.0,    0.0, 0, 0,    1.0
41, 5, 4, 对您的第一印象, Update,   -6.0
41, 5,  6, 我们的军队已到达他们边境, Deactivate
41, 6, 5, 其他玩家对我们的不满, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
41, 6, 5, 对我们的不满, Activate,  -21.0,  -21.0,    1.0, 0, 2,   -1.0
41, 6, 4, 他们讨厌缺乏信仰的文明, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
41, 6, 4, 对您的第一印象, Update,   -2.0
41, 7, 5, 其他玩家对我们的不满, Activate,   -2.0,   -2.0,    1.0, 0, 0,    1.0
41, 7, 5, 对我们的不满, Activate,  -24.0,  -24.0,    1.0, 0, 2,   -1.0
41, 7, 6, 对我们的不满, Activate,  -17.0,  -17.0,    1.0, 0, 2,   -1.0
41, 7, 0, 对您的第一印象, Update,   -4.0
41, 7, 3, 对您的第一印象, Update,   -6.0
41, 7, 4, 对您的第一印象, Update,   -4.0
41, 7, 0, 巴巴罗萨很高兴您远离了城邦, Activate,   12.0,   12.0,    1.0, 0, 0,   -1.0
41, 7, 3, 巴巴罗萨很高兴您远离了城邦, Activate,   12.0,   12.0,    1.0, 0, 0,   -1.0
41, 7, 0, 巴巴罗萨很生气您控制了城邦, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
41, 7, 3, 巴巴罗萨很生气您控制了城邦, Activate,   -5.0,   -5.0,    1.0, 0, 0,    1.0
41, 7, 0, 巴巴罗萨很高兴您远离了城邦, Activate,   12.0,   12.0,    1.0, 0, 0,   -1.0
41, 7, 3, 巴巴罗萨很高兴您远离了城邦, Activate,   12.0,   12.0,    1.0, 0, 0,   -1.0
41, 7, 8, 我们的军队已到达他们边境, Activate,   -2.0,   -2.0,    1.0, 0, 10,    1.0
41, 8, 4, 其他玩家对我们的不满, Activate,  -39.0,  -39.0,    1.0, 0, 0,    1.0
41, 8, 5, 其他玩家对我们的不满, Activate,  -22.0,  -22.0,    1.0, 0, 0,    1.0
41, 8, 4, 对我们的不满, Activate,  -27.0,  -27.0,    1.0, 0, 2,   -1.0
41, 8, 5, 对我们的不满, Activate,  -44.0,  -44.0,    1.0, 0, 2,   -1.0
41, 8, 6, 对我们的不满, Activate,  -34.0,  -34.0,    1.0, 0, 2,   -1.0
41, 8, 7, 对我们的不满, Activate,  -24.0,  -24.0,    1.0, 0, 2,   -1.0
41, 8, 0, 赵夫人讨厌向她宣战的文明, Activate,   -3.0,  -12.0,   -1.0, 5, 0,    1.0
41, 8, 1, 赵夫人讨厌向她宣战的文明, Activate,   -3.0,  -12.0,   -1.0, 5, 0,    1.0
41, 8, 2, 赵夫人讨厌向她宣战的文明, Activate,   -3.0,  -12.0,   -1.0, 5, 0,    1.0
41, 8, 3, 赵夫人讨厌向她宣战的文明, Activate,   -3.0,  -12.0,   -1.0, 5, 0,    1.0
41, 8, 4, 赵夫人讨厌向她宣战的文明, Activate,   -2.0,  -12.0,   -1.0, 5, 0,    1.0
41, 8, 5, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
41, 8, 6, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
41, 8, 7, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
41, 8, 9, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
41, 8, 4, 对您的第一印象, Update,   -6.0
41, 7, 8, 他们信奉我们的宗教, Activate,    5.0,    5.0,    1.0, 0, 0,   -1.0
41, 9, 4, 其他玩家对我们的不满, Activate,  -39.0,  -39.0,    1.0, 0, 0,    1.0
41, 9, 5, 其他玩家对我们的不满, Activate,  -32.0,  -32.0,    1.0, 0, 0,    1.0
41, 9, 4, 对我们的不满, Activate,  -27.0,  -27.0,    1.0, 0, 2,   -1.0
41, 9, 5, 对我们的不满, Activate,  -25.0,  -25.0,    1.0, 0, 2,   -1.0
41, 9, 6, 对我们的不满, Activate,  -17.0,  -17.0,    1.0, 0, 2,   -1.0
41, 9, 7, 对我们的不满, Activate,  -11.0,  -11.0,    1.0, 0, 2,   -1.0
41, 9, 8, 对我们的不满, Activate,  -21.0,  -21.0,    1.0, 0, 2,   -1.0
41, 9, 2, 尊重拥有大量土地的帝国, Activate,   13.0,   13.0,    1.0, 0, 0,    1.0
41, 9, 6, 尊重拥有大量土地的帝国, Activate,    5.0,    5.0,    1.0, 0, 0,    1.0
41, 9, 8, 尊重拥有大量土地的帝国, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
41, 9, 7, 喜欢每回合金币收入颇高的文明。, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
41, 9, 0, 喜欢每回合金币收入颇高的文明。, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
41, 9, 2, 喜欢每回合金币收入颇高的文明。, Activate,    6.0,    6.0,    1.0, 0, 0,    1.0
41, 9, 3, 喜欢每回合金币收入颇高的文明。, Activate,    6.0,    6.0,    1.0, 0, 0,    1.0
41, 9, 4, 喜欢每回合金币收入颇高的文明。, Activate,    6.0,    6.0,    1.0, 0, 0,    1.0
41, 9, 0, 对您的第一印象, Update,   -1.0
41, 9, 1, 对您的第一印象, Update,   -1.0
41, 9, 2, 对您的第一印象, Update,   -6.0
41, 9, 3, 对您的第一印象, Update,   -7.0
41, 9, 4, 对您的第一印象, Update,   -2.0
41, 0, 4, 其他玩家对我们的不满, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
41, 0, 9, 他们讨厌公民不高兴的文明, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
41, 8, 0, 他们对您拥有更多的奇观感到不开心, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
41, 1, 9, 汉谟拉比喜欢拥有大量不同类型区域的文明。, Activate,    8.0,    8.0,    1.0, 0, 0,    1.0
41, 2, 4, 其他玩家对我们的不满, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
41, 2, 1, 尊重拥有大量土地的帝国, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
41, 2, 3, 尊重拥有大量土地的帝国, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
41, 2, 4, 尊重拥有大量土地的帝国, Activate,   10.0,   10.0,    1.0, 0, 0,    1.0
41, 2, 9, 尊重拥有大量土地的帝国, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
41, 3, 4, 喜欢每回合金币收入颇高的文明。, Activate,    8.0,    8.0,    1.0, 0, 0,    1.0
41, 3, 7, 喜欢每回合金币收入颇高的文明。, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
41, 3, 9, 喜欢每回合金币收入颇高的文明。, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
41, 3, 9, 他们讨厌不清理蛮族的文明, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
41, 4, 1, 其他玩家对我们的不满, Activate,  -25.0,  -25.0,    1.0, 0, 0,    1.0
41, 4, 3, 其他玩家对我们的不满, Activate,  -25.0,  -25.0,    1.0, 0, 0,    1.0
41, 4, 5, 您建造区域进度落后，阿曼妮托尔很不悦。, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
41, 4, 5, 他们很高兴看到另一个拥有大型常备军的文明, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
41, 4, 6, 您建造区域进度落后，阿曼妮托尔很不悦。, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
41, 4, 6, 他们很高兴看到另一个拥有大型常备军的文明, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
41, 4, 7, 您建造区域进度落后，阿曼妮托尔很不悦。, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
41, 4, 7, 他们很高兴看到另一个拥有大型常备军的文明, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
41, 4, 8, 他们很高兴看到另一个拥有大型常备军的文明, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
41, 4, 9, 他们很高兴看到另一个拥有大型常备军的文明, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
41, 4, 0, 他们很高兴看到另一个拥有大型常备军的文明, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
42, 5, 0, 其他玩家对我们的不满, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
42, 5, 1, 其他玩家对我们的不满, Activate,  -19.0,  -19.0,    1.0, 0, 0,    1.0
42, 5, 2, 其他玩家对我们的不满, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
42, 5, 3, 其他玩家对我们的不满, Activate,  -19.0,  -19.0,    1.0, 0, 0,    1.0
42, 5, 4, 其他玩家对我们的不满, Activate,   -4.0,   -4.0,    1.0, 0, 0,    1.0
42, 5, 4, 对我们的不满, Activate,   -7.0,   -7.0,    1.0, 0, 2,   -1.0
42, 6, 5, 其他玩家对我们的不满, Activate,  -21.0,  -21.0,    1.0, 0, 0,    1.0
42, 6, 4, 对我们的不满, Activate,  -17.0,  -17.0,    1.0, 0, 2,   -1.0
42, 6, 5, 对我们的不满, Activate,  -39.0,  -39.0,    1.0, 0, 2,   -1.0
42, 6, 0, 对您的第一印象, Update,   -3.0
42, 6, 7, 拒绝做出撤军承诺, Update,   -1.0
42, 7, 8, 拒绝做出撤军承诺, Activate,   -3.0,   -3.0,    0.0, 0, 10,    1.0
42, 7,  8, 拒绝做出撤军承诺, Deactivate
42, 7, 4, 其他玩家对我们的不满, Activate,  -39.0,  -39.0,    1.0, 0, 0,    1.0
42, 7, 5, 其他玩家对我们的不满, Activate,  -24.0,  -24.0,    1.0, 0, 0,    1.0
42, 7, 4, 对我们的不满, Activate,  -27.0,  -27.0,    1.0, 0, 2,   -1.0
42, 7, 5, 对我们的不满, Activate,  -33.0,  -33.0,    1.0, 0, 2,   -1.0
42, 7, 6, 对我们的不满, Activate,  -25.0,  -25.0,    1.0, 0, 2,   -1.0
42, 7,  8, 我们的军队已到达他们边境, Deactivate
42, 8, 5, 其他玩家对我们的不满, Activate,  -19.0,  -19.0,    1.0, 0, 0,    1.0
42, 8, 5, 对我们的不满, Activate,  -43.0,  -43.0,    1.0, 0, 2,   -1.0
42, 8, 6, 对我们的不满, Activate,  -33.0,  -33.0,    1.0, 0, 2,   -1.0
42, 8, 7, 对我们的不满, Activate,  -23.0,  -23.0,    1.0, 0, 2,   -1.0
42, 8, 0, 赵夫人讨厌向她宣战的文明, Activate,   -3.0,  -12.0,   -1.0, 5, 0,    1.0
42, 8, 1, 赵夫人讨厌向她宣战的文明, Activate,   -3.0,  -12.0,   -1.0, 5, 0,    1.0
42, 8, 2, 赵夫人讨厌向她宣战的文明, Activate,   -3.0,  -12.0,   -1.0, 5, 0,    1.0
42, 8, 3, 赵夫人讨厌向她宣战的文明, Activate,   -3.0,  -12.0,   -1.0, 5, 0,    1.0
42, 8, 4, 赵夫人讨厌向她宣战的文明, Activate,   -2.0,  -12.0,   -1.0, 5, 0,    1.0
42, 8, 5, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
42, 8, 6, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
42, 8, 7, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
42, 8, 9, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
42, 8, 0, 赵夫人讨厌向她宣战的文明, Update,   -4.0
42, 8, 1, 赵夫人讨厌向她宣战的文明, Update,   -4.0
42, 8, 2, 赵夫人讨厌向她宣战的文明, Update,   -4.0
42, 8, 3, 赵夫人讨厌向她宣战的文明, Update,   -4.0
42, 8, 4, 赵夫人讨厌向她宣战的文明, Update,   -3.0
42, 9, 5, 其他玩家对我们的不满, Activate,  -29.0,  -29.0,    1.0, 0, 0,    1.0
42, 9, 5, 对我们的不满, Activate,  -23.0,  -23.0,    1.0, 0, 2,   -1.0
42, 9, 6, 对我们的不满, Activate,  -15.0,  -15.0,    1.0, 0, 2,   -1.0
42, 9, 7, 对我们的不满, Activate,   -9.0,   -9.0,    1.0, 0, 2,   -1.0
42, 9, 8, 对我们的不满, Activate,  -19.0,  -19.0,    1.0, 0, 2,   -1.0
42, 9, 1, 尊重拥有大量土地的帝国, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
42, 9, 2, 尊重拥有大量土地的帝国, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
42, 9, 6, 尊重拥有大量土地的帝国, Activate,   13.0,   13.0,    1.0, 0, 0,    1.0
42, 9, 0, 喜欢每回合金币收入颇高的文明。, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
42, 9, 6, 喜欢每回合金币收入颇高的文明。, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
42, 0, 1, 喜欢对其进行的单边贸易, Update,    6.0
42, 0, 3, 喜欢对其进行的单边贸易, Update,    9.0
42, 1, 0, 喜欢对其进行的单边贸易, Update,    6.0
42, 1, 2, 喜欢对其进行的单边贸易, Update,    3.0
42, 1, 3, 喜欢对其进行的单边贸易, Update,    0.0
42, 1, 4, 喜欢对其进行的单边贸易, Update,    3.0
42, 1, 9, 喜欢对其进行的单边贸易, Update,    1.0
42, 2, 0, 喜欢对其进行的单边贸易, Update,    8.0
42, 2, 1, 喜欢对其进行的单边贸易, Update,    3.0
42, 2, 3, 喜欢对其进行的单边贸易, Update,    9.0
42, 2, 4, 喜欢对其进行的单边贸易, Update,    6.0
42, 2, 6, 您的帝国远离印度，旃陀罗笈多十分欣喜, Update,    8.0
42, 2, 7, 您的帝国远离印度，旃陀罗笈多十分欣喜, Update,    8.0
42, 2, 8, 您的帝国远离印度，旃陀罗笈多十分欣喜, Update,    8.0
42, 3, 0, 喜欢每回合金币收入颇高的文明。, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
42, 3, 6, 喜欢每回合金币收入颇高的文明。, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
42, 3, 0, 喜欢对其进行的单边贸易, Update,    9.0
42, 3, 2, 喜欢对其进行的单边贸易, Update,    9.0
42, 3, 4, 喜欢对其进行的单边贸易, Update,    9.0
42, 4, 1, 他们讨厌拥有小规模常备军的文明, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
42, 4, 2, 他们讨厌拥有小规模常备军的文明, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
42, 4, 0, 喜欢对其进行的单边贸易, Update,    9.0
42, 4, 1, 喜欢对其进行的单边贸易, Update,    3.0
42, 4, 3, 喜欢对其进行的单边贸易, Update,    9.0
42, 4, 1, 您建造区域进度落后，阿曼妮托尔很不悦。, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
43, 5, 6, 在他们附近定居, Activate,   -9.0,   -9.0,    0.0, 0, 10,   -1.0
43, 5, 0, 其他玩家对我们的不满, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
43, 5, 1, 其他玩家对我们的不满, Activate,  -23.0,  -23.0,    1.0, 0, 0,    1.0
43, 5, 2, 其他玩家对我们的不满, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
43, 5, 3, 其他玩家对我们的不满, Activate,  -23.0,  -23.0,    1.0, 0, 0,    1.0
43, 5, 4, 其他玩家对我们的不满, Activate,   -8.0,   -8.0,    1.0, 0, 0,    1.0
43, 6, 5, 其他玩家对我们的不满, Activate,  -19.0,  -19.0,    1.0, 0, 0,    1.0
43, 6, 5, 对我们的不满, Activate,  -37.0,  -37.0,    1.0, 0, 2,   -1.0
43, 6, 3, 对您的第一印象, Update,   -2.0
43, 6, 7, 我们的军队已到达他们边境, Update,   -1.0
43, 6, 0, 佩德罗很高兴您缺少伟人, Activate,    8.0,    8.0,    1.0, 0, 0,   -1.0
43, 6, 1, 佩德罗很高兴您缺少伟人, Activate,    8.0,    8.0,    1.0, 0, 0,   -1.0
43, 6, 3, 佩德罗很高兴您缺少伟人, Activate,    8.0,    8.0,    1.0, 0, 0,   -1.0
43, 6, 5, 佩德罗很高兴您缺少伟人, Activate,    8.0,    8.0,    1.0, 0, 0,   -1.0
43, 1, 6, 他们对您拥有更多的伟人感到不开心, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
43, 7, 5, 其他玩家对我们的不满, Activate,  -22.0,  -22.0,    1.0, 0, 0,    1.0
43, 7, 5, 对我们的不满, Activate,  -31.0,  -31.0,    1.0, 0, 2,   -1.0
43, 7, 6, 对我们的不满, Activate,  -23.0,  -23.0,    1.0, 0, 2,   -1.0
43, 1, 7, 他们对您拥有更多的伟人感到不开心, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
43, 7, 0, 他们很高兴您缺少伟人, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
43, 7, 1, 他们很高兴您缺少伟人, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
43, 7, 3, 他们很高兴您缺少伟人, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
43, 7, 5, 他们很高兴您缺少伟人, Activate,    6.0,    6.0,    1.0, 0, 0,   -1.0
43, 8, 5, 其他玩家对我们的不满, Activate,  -17.0,  -17.0,    1.0, 0, 0,    1.0
43, 8, 5, 对我们的不满, Activate,  -41.0,  -41.0,    1.0, 0, 2,   -1.0
43, 8, 6, 对我们的不满, Activate,  -31.0,  -31.0,    1.0, 0, 2,   -1.0
43, 8, 7, 对我们的不满, Activate,  -21.0,  -21.0,    1.0, 0, 2,   -1.0
43, 8, 0, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
43, 8, 1, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
43, 8, 2, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
43, 8, 3, 赵夫人讨厌向她宣战的文明, Activate,   -4.0,  -12.0,   -1.0, 5, 0,    1.0
43, 8, 4, 赵夫人讨厌向她宣战的文明, Activate,   -3.0,  -12.0,   -1.0, 5, 0,    1.0
43, 8, 5, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
43, 8, 6, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
43, 8, 7, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
43, 8, 9, 赵夫人喜欢长期与她和平共处的文明, Activate,    4.0,    8.0,    1.0, 10, 0,    1.0
43, 9, 5, 其他玩家对我们的不满, Activate,  -26.0,  -26.0,    1.0, 0, 0,    1.0
43, 9, 5, 对我们的不满, Activate,  -21.0,  -21.0,    1.0, 0, 2,   -1.0
43, 9, 6, 对我们的不满, Activate,  -13.0,  -13.0,    1.0, 0, 2,   -1.0
43, 9, 7, 对我们的不满, Activate,   -7.0,   -7.0,    1.0, 0, 2,   -1.0
43, 9, 8, 对我们的不满, Activate,  -17.0,  -17.0,    1.0, 0, 2,   -1.0
43, 9, 6, 喜欢每回合金币收入颇高的文明。, Activate,    0.0,    0.0,    1.0, 0, 0,    1.0
43, 1, 9, 他们对您拥有更多的伟人感到不开心, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
43, 0, 2, 他们讨厌缺乏食物的文明。, Activate,   -6.0,   -6.0,    1.0, 0, 0,    1.0
43, 4, 0, 您的城市中已有多个区域，阿曼妮托尔很高兴。, Activate,    8.0,    8.0,    1.0, 0, 0,   -1.0
