Game Turn, Initiator, Recipient, Action, Details, Mayhem, Visibility
40, 7, 14, Gave Influence, , 1985.0, 0
40, 9, 4, Deal Proposed, 0 Peace for 8 turns from 9 to 4; 0 Peace for 8 turns from 4 to 9; 8 Gold for 30 turns from 9 to 4; , 1987.0, 0
41, 7, 14, Gave Influence, , 1995.0, 0
41, 6, 14, Gave Influence, , 1995.0, 0
41, 7, Team 6, Individual Declaring War on Team START, Surprise, 1997.0
41, 5, 14, At War, Surprise, 1997.0, 0
41, 6, 14, At War, Surprise, 2001.0, 0
41, 14, 0, Peace, , 2001.0, 0
41, 14, 1, Peace, , 2001.0, 0
41, 14, 2, Peace, , 2001.0, 0
41, 14, 3, Peace, , 2001.0, 0
41, 14, 4, Peace, , 2001.0, 0
41, 14, 10, Peace, , 2001.0, 0
41, 14, 13, Peace, , 2001.0, 0
41, 14, 15, Peace, , 2001.0, 0
41, 14, 16, Peace, , 2001.0, 0
41, 14, 20, Peace, , 2001.0, 0
41, 14, 21, Peace, , 2001.0, 0
41, 7, 14, At War, Surprise, 2005.0, 0
41, 8, 14, At War, Surprise, 2009.0, 0
41, 14, Team 0, Individual Declaring War on Team START, Suzerain War, 2009.0
41, 14, 0, At War, Suzerain War, 2009.0, 0
41, 14, 1, At War, Suzerain War, 2011.0, 0
41, 13, Team 6, Individual Declaring War on Team START, Suzerain War, 2013.0
41, 13, 14, At War, Suzerain War, 2013.0, 0
41, 13, Team 6, Individual Declaring War on Team END, Suzerain War, 2015.0
41, 21, Team 6, Individual Declaring War on Team START, Suzerain War, 2015.0
41, 21, 14, At War, Suzerain War, 2015.0, 0
41, 21, Team 6, Individual Declaring War on Team END, Suzerain War, 2017.0
41, 14, 2, At War, Suzerain War, 2017.0, 0
41, 15, Team 6, Individual Declaring War on Team START, Suzerain War, 2019.0
41, 15, 14, At War, Suzerain War, 2019.0, 0
41, 15, Team 6, Individual Declaring War on Team END, Suzerain War, 2021.0
41, 14, 3, At War, Suzerain War, 2021.0, 0
41, 14, 4, At War, Suzerain War, 2023.0, 0
41, 10, Team 6, Individual Declaring War on Team START, Suzerain War, 2025.0
41, 10, 14, At War, Suzerain War, 2025.0, 0
41, 10, Team 6, Individual Declaring War on Team END, Suzerain War, 2027.0
41, 16, Team 6, Individual Declaring War on Team START, Suzerain War, 2027.0
41, 16, 14, At War, Suzerain War, 2027.0, 0
