Game Turn, Mode, Player, Unit, Operation
Unit operation handler f4921fdc, is disabled
Unit operation handler a92585ad, is disabled
Unit operation handler 6e290af6, is disabled
Unit operation handler 8c676517, is disabled
046, Adding, 6, UNIT_MISSIONARY (2162711), UNITOPERATION_MOVE_TO (19)
046, Adding, 6, UNIT_MISSIONARY (2293785), UNITOPERATION_MOVE_TO (19)
046, Adding, 6, UNIT_MISSIONARY (2424859), UNITOPERATION_MOVE_TO (19)
046, Adding, 6, UNIT_MISSIONARY (2555933), UNITOPERATION_MOVE_TO (19)
046, Adding, 6, UNIT_MISSIONARY (2883615), UNITOPERATION_MOVE_TO (19)
046, Adding, 6, UNIT_MISSIONARY (2883615), UNITOPERATION_SPREAD_RELIGION (38)
046, Adding, 6, UNIT_APOSTLE (5701667), UNITOPERATION_MOVE_TO (19)
046, Adding, 6, UNIT_MISSIONARY (3342372), UNITOPERATION_SPREAD_RELIGION (38)
046, Adding, 6, UNIT_SKIRMISHER (3407909), UNITOPERATION_MOVE_TO (19)
046, Adding, 6, UNIT_SKIRMISHER (3407909), UNITOPERATION_MOVE_TO (19)
046, Adding, 6, UNIT_SKIRMISHER (3407909), UNITOPERATION_MOVE_TO (19)
046, Adding, 6, UNIT_SKIRMISHER (3407909), UNITOPERATION_MOVE_TO (19)
046, Adding, 6, UNIT_SKIRMISHER (3407909), UNITOPERATION_MOVE_TO (19)
046, Adding, 6, UNIT_SKIRMISHER (3407909), UNITOPERATION_MOVE_TO (19)
046, Adding, 6, UNIT_SKIRMISHER (3407909), UNITOPERATION_MOVE_TO (19)
046, Adding, 6, UNIT_SKIRMISHER (4194308), UNITOPERATION_MOVE_TO (19)
046, Adding, 6, UNIT_SKIRMISHER (4390927), UNITOPERATION_MOVE_TO (19)
046, Adding, 6, UNIT_SKIRMISHER (3801127), UNITOPERATION_MOVE_TO (19)
046, Adding, 6, UNIT_SKIRMISHER (3997738), UNITOPERATION_MOVE_TO (19)
046, Adding, 6, UNIT_SKIRMISHER (4194308), UNITOPERATION_SKIP_TURN (36)
046, Adding, 6, UNIT_SKIRMISHER (4390927), UNITOPERATION_SKIP_TURN (36)
046, Adding, 6, UNIT_SKIRMISHER (3801127), UNITOPERATION_SKIP_TURN (36)
046, Adding, 6, UNIT_SKIRMISHER (3997738), UNITOPERATION_SKIP_TURN (36)
046, Adding, 6, UNIT_BUILDER (6160434), UNITOPERATION_SKIP_TURN (36)
046, Can't Start, 6, UNIT_APOSTLE (5111851), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_MAN_AT_ARMS (5636122), UNITOPERATION_MOVE_TO (19)
046, Can't Start, 7, UNIT_MAN_AT_ARMS (5636122), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SKIRMISHER (3407907), UNITOPERATION_SWAP_UNITS (49)
046, Can't Start, 7, UNIT_SKIRMISHER (3407907), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 7, UNIT_SKIRMISHER (3670036), UNITOPERATION_SWAP_UNITS (49)
046, Can't Start, 7, UNIT_SKIRMISHER (3670036), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 7, UNIT_SKIRMISHER (3670036), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SWORDSMAN (3801104), UNITOPERATION_SWAP_UNITS (49)
046, Can't Start, 7, UNIT_SWORDSMAN (3801104), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 7, UNIT_SWORDSMAN (3801104), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SKIRMISHER (3932181), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SKIRMISHER (3932181), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_CATAPULT (4456488), UNITOPERATION_SWAP_UNITS (49)
046, Can't Start, 7, UNIT_CATAPULT (4456488), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 7, UNIT_CATAPULT (4456488), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_WARRIOR (1900568), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SKIRMISHER (3932181), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SWORDSMAN (3473444), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_WARRIOR (1835031), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SWORDSMAN (2490398), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SWORDSMAN (3211279), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SWORDSMAN (3080201), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SKIRMISHER (4849692), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SCOUT (589826), UNITOPERATION_SWAP_UNITS (49)
046, Can't Start, 7, UNIT_SCOUT (589826), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 7, UNIT_SCOUT (589826), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SCOUT (393220), UNITOPERATION_SWAP_UNITS (49)
046, Can't Start, 7, UNIT_SCOUT (393220), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 7, UNIT_SCOUT (393220), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_WARRIOR (1048588), UNITOPERATION_SWAP_UNITS (49)
046, Can't Start, 7, UNIT_WARRIOR (1048588), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 7, UNIT_WARRIOR (1048588), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SWORDSMAN (2555935), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SWORDSMAN (2621472), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SWORDSMAN (2687009), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SWORDSMAN (3014666), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SKIRMISHER (4587562), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SKIRMISHER (4522025), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_WARRIOR (1966105), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SKIRMISHER (3866661), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_BUILDER (4784145), UNITOPERATION_SWAP_UNITS (49)
046, Can't Start, 7, UNIT_BUILDER (4784145), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 7, UNIT_BUILDER (4784145), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_BUILDER (4784145), UNITOPERATION_BUILD_IMPROVEMENT (2)
046, Adding, 7, UNIT_BUILDER (4718636), UNITOPERATION_SWAP_UNITS (49)
046, Can't Start, 7, UNIT_BUILDER (4718636), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 7, UNIT_BUILDER (4718636), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_GREAT_WRITER (5373990), UNITOPERATION_SWAP_UNITS (49)
046, Can't Start, 7, UNIT_GREAT_WRITER (5373990), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 7, UNIT_GREAT_WRITER (5373990), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_GREAT_WRITER (5046306), UNITOPERATION_SWAP_UNITS (49)
046, Can't Start, 7, UNIT_GREAT_WRITER (5046306), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 7, UNIT_GREAT_WRITER (5046306), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_MAN_AT_ARMS (5111821), UNITOPERATION_FORTIFY (12)
046, Can't Start, 7, UNIT_MAN_AT_ARMS (5111821), UNITOPERATION_FORTIFY (12)
046, Adding, 7, UNIT_MAN_AT_ARMS (5242925), UNITOPERATION_FORTIFY (12)
046, Can't Start, 7, UNIT_MAN_AT_ARMS (5242925), UNITOPERATION_FORTIFY (12)
046, Adding, 7, UNIT_MAN_AT_ARMS (5177350), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_MAN_AT_ARMS (5505038), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_MAN_AT_ARMS (5701651), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_MAN_AT_ARMS (5439515), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_CROSSBOWMAN (5308455), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_MAN_AT_ARMS (5570603), UNITOPERATION_MOVE_TO (19)
046, Can't Start, 7, UNIT_MAN_AT_ARMS (5570603), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SKIRMISHER (3735570), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SKIRMISHER (3735570), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SKIRMISHER (3735570), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SKIRMISHER (3735570), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SKIRMISHER (3538973), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_SKIRMISHER (3538973), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_TAOIST (851968), UNITOPERATION_MOVE_TO (19)
046, Adding, 7, UNIT_TAOIST (851968), UNITOPERATION_SKIP_TURN (36)
046, Adding, 7, UNIT_BUILDER (4980741), UNITOPERATION_SKIP_TURN (36)
046, Adding, 8, UNIT_TRADER (1048588), UNITOPERATION_MAKE_TRADE_ROUTE (18)
046, Can't Start, 8, UNIT_TRADER (1048588), UNITOPERATION_MAKE_TRADE_ROUTE (18)
046, Adding, 8, UNIT_MAN_AT_ARMS (6422543), UNITOPERATION_MOVE_TO (19)
046, Can't Start, 8, UNIT_MAN_AT_ARMS (6422543), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_SETTLER (6815780), UNITOPERATION_MOVE_TO (19)
046, Can't Start, 8, UNIT_SETTLER (6815780), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_MAN_AT_ARMS (6422543), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_SETTLER (6815780), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_SWORDSMAN (4915249), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 8, UNIT_VIETNAMESE_VOI_CHIEN (5439490), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 8, UNIT_HORSEMAN (2228250), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_HORSEMAN (3604499), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_CATAPULT (3276804), UNITOPERATION_SWAP_UNITS (49)
046, Can't Start, 8, UNIT_CATAPULT (3276804), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 8, UNIT_CATAPULT (3276804), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_SWORDSMAN (3932199), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_HORSEMAN (2228250), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_HORSEMAN (3604499), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_SWORDSMAN (4653103), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_HORSEMAN (4587566), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_SKIRMISHER (6750265), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_BUILDER (5963808), UNITOPERATION_SWAP_UNITS (49)
046, Can't Start, 8, UNIT_BUILDER (5963808), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 8, UNIT_BUILDER (5963808), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_BUILDER (5963808), UNITOPERATION_BUILD_IMPROVEMENT (2)
046, Adding, 8, UNIT_SKIRMISHER (4128809), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_SKIRMISHER (4522029), UNITOPERATION_SWAP_UNITS (49)
046, Can't Start, 8, UNIT_SKIRMISHER (4522029), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 8, UNIT_SKIRMISHER (4522029), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_SKIRMISHER (4522029), UNITOPERATION_RANGE_ATTACK (26)
046, Adding, 8, UNIT_SKIRMISHER (4522029), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_VIETNAMESE_VOI_CHIEN (7208961), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_VIETNAMESE_VOI_CHIEN (5832707), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_HORSEMAN (3997710), UNITOPERATION_MOVE_TO (19)
046, Can't Start, 8, UNIT_HORSEMAN (3997710), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_HORSEMAN (2752528), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_VIETNAMESE_VOI_CHIEN (5111825), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_VIETNAMESE_VOI_CHIEN (5373972), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_VIETNAMESE_VOI_CHIEN (5767195), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_VIETNAMESE_VOI_CHIEN (5046300), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_VIETNAMESE_VOI_CHIEN (5570604), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_MAN_AT_ARMS (6291506), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_MAN_AT_ARMS (6160436), UNITOPERATION_MOVE_TO (19)
046, Can't Start, 8, UNIT_MAN_AT_ARMS (6160436), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_MAN_AT_ARMS (6225973), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_VIETNAMESE_VOI_CHIEN (7143429), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_VIETNAMESE_VOI_CHIEN (7405574), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_VIETNAMESE_VOI_CHIEN (6946823), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_VIETNAMESE_VOI_CHIEN (6357013), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_VIETNAMESE_VOI_CHIEN (7340054), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_VIETNAMESE_VOI_CHIEN (6029335), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_VIETNAMESE_VOI_CHIEN (6881313), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_VIETNAMESE_VOI_CHIEN (7077922), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_VIETNAMESE_VOI_CHIEN (5308458), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_TREBUCHET (7274555), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_MISSIONARY (5177355), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_MISSIONARY (3866637), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_MISSIONARY (2621458), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_MISSIONARY (2621458), UNITOPERATION_SPREAD_RELIGION (38)
046, Adding, 8, UNIT_MISSIONARY (4259864), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_MISSIONARY (4849689), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_MISSIONARY (2883614), UNITOPERATION_SPREAD_RELIGION (38)
046, Adding, 8, UNIT_MISSIONARY (2949151), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_MISSIONARY (2949151), UNITOPERATION_SPREAD_RELIGION (38)
046, Can't Start, 8, UNIT_MISSIONARY (2949151), UNITOPERATION_SPREAD_RELIGION (38)
046, Adding, 8, UNIT_MISSIONARY (3407907), UNITOPERATION_SPREAD_RELIGION (38)
046, Adding, 8, UNIT_MISSIONARY (3670053), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_MISSIONARY (5701670), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_MISSIONARY (4063272), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_MISSIONARY (4784176), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_MISSIONARY (6488118), UNITOPERATION_SPREAD_RELIGION (38)
046, Adding, 8, UNIT_SKIRMISHER (5505075), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_SKIRMISHER (5505075), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_BUILDER (5636139), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_SKIRMISHER (5505075), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_BUILDER (5636139), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_SKIRMISHER (5505075), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_SKIRMISHER (5242890), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_SKIRMISHER (6553655), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_SKIRMISHER (7012410), UNITOPERATION_MOVE_TO (19)
046, Adding, 8, UNIT_BUILDER (6619144), UNITOPERATION_SKIP_TURN (36)
046, Adding, 8, UNIT_MISSIONARY (6094857), UNITOPERATION_SKIP_TURN (36)
046, Adding, 8, UNIT_SKIRMISHER (5242890), UNITOPERATION_SKIP_TURN (36)
046, Adding, 8, UNIT_SKIRMISHER (6553655), UNITOPERATION_SKIP_TURN (36)
046, Adding, 8, UNIT_MISSIONARY (6684728), UNITOPERATION_SKIP_TURN (36)
046, Adding, 8, UNIT_SKIRMISHER (7012410), UNITOPERATION_SKIP_TURN (36)
046, Can't Start, 8, UNIT_TRADER (1048588), UNITOPERATION_MAKE_TRADE_ROUTE (18)
046, Adding, 9, UNIT_CROSSBOWMAN (4587520), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_CROSSBOWMAN (4587520), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MAN_AT_ARMS (7929912), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_CROSSBOWMAN (5242890), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MAN_AT_ARMS (7471105), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_SETTLER (8060962), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_CROSSBOWMAN (4653096), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 9, UNIT_MAN_AT_ARMS (7143426), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_BUILDER (5963821), UNITOPERATION_SWAP_UNITS (49)
046, Can't Start, 9, UNIT_BUILDER (5963821), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 9, UNIT_BUILDER (5963821), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_TREBUCHET (7536677), UNITOPERATION_RANGE_ATTACK (26)
046, Adding, 9, UNIT_TREBUCHET (7536677), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_CROSSBOWMAN (6094894), UNITOPERATION_SWAP_UNITS (49)
046, Can't Start, 9, UNIT_CROSSBOWMAN (6094894), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 9, UNIT_CROSSBOWMAN (6094894), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_SKIRMISHER (5636103), UNITOPERATION_FORTIFY (12)
046, Can't Start, 9, UNIT_SKIRMISHER (5636103), UNITOPERATION_FORTIFY (12)
046, Adding, 9, UNIT_MAN_AT_ARMS (7405580), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_COURSER (8257551), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MAN_AT_ARMS (7733265), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MAN_AT_ARMS (7012370), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MAN_AT_ARMS (8126492), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_COURSER (8454174), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MAN_AT_ARMS (8388641), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MAN_AT_ARMS (7602212), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MAN_AT_ARMS (6357042), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MAN_AT_ARMS (6422579), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MAN_AT_ARMS (6488116), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MAN_AT_ARMS (6553653), UNITOPERATION_MOVE_TO (19)
046, Can't Start, 9, UNIT_MAN_AT_ARMS (6553653), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MAN_AT_ARMS (7209015), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MAN_AT_ARMS (7077893), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_CROSSBOWMAN (7864328), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_CROSSBOWMAN (4521995), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_CROSSBOWMAN (6946840), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_CROSSBOWMAN (5701661), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_CROSSBOWMAN (4980767), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_CROSSBOWMAN (6750246), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_CROSSBOWMAN (4718633), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_CROSSBOWMAN (5308459), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_CROSSBOWMAN (6160431), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MAN_AT_ARMS (6291505), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MAN_AT_ARMS (6619190), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_TREBUCHET (8323130), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MISSIONARY (4390915), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MISSIONARY (5570574), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MISSIONARY (7798800), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MISSIONARY (8192019), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MISSIONARY (5177365), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MISSIONARY (5439513), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MISSIONARY (6881306), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MISSIONARY (4915232), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MISSIONARY (7274538), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MISSIONARY (5832748), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_MISSIONARY (6225968), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_SKIRMISHER (5111830), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_BUILDER (5767191), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_BUILDER (5767191), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_SKIRMISHER (5046276), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_BUILDER (5767191), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_SKIRMISHER (5046276), UNITOPERATION_MOVE_TO (19)
046, Adding, 9, UNIT_BUILDER (5767191), UNITOPERATION_MOVE_TO (19)
046, Adding, 10, UNIT_CROSSBOWMAN (983040), UNITOPERATION_MOVE_TO (19)
046, Adding, 10, UNIT_SWORDSMAN (786433), UNITOPERATION_MOVE_TO (19)
046, Adding, 10, UNIT_SWORDSMAN (917506), UNITOPERATION_MOVE_TO (19)
046, Adding, 10, UNIT_SWORDSMAN (851971), UNITOPERATION_MOVE_TO (19)
046, Adding, 10, UNIT_SWORDSMAN (720902), UNITOPERATION_MOVE_TO (19)
046, Adding, 10, UNIT_SWORDSMAN (1114120), UNITOPERATION_MOVE_TO (19)
046, Adding, 10, UNIT_BUILDER (1048583), UNITOPERATION_SKIP_TURN (36)
046, Adding, 12, UNIT_CROSSBOWMAN (720898), UNITOPERATION_FORTIFY (12)
046, Can't Start, 12, UNIT_CROSSBOWMAN (720898), UNITOPERATION_FORTIFY (12)
046, Adding, 12, UNIT_SWORDSMAN (458752), UNITOPERATION_MOVE_TO (19)
046, Adding, 12, UNIT_SWORDSMAN (655361), UNITOPERATION_MOVE_TO (19)
046, Adding, 12, UNIT_CROSSBOWMAN (786435), UNITOPERATION_MOVE_TO (19)
046, Adding, 12, UNIT_SWORDSMAN (589829), UNITOPERATION_MOVE_TO (19)
046, Adding, 12, UNIT_BUILDER (524292), UNITOPERATION_SKIP_TURN (36)
046, Adding, 13, UNIT_TRADER (458755), UNITOPERATION_MAKE_TRADE_ROUTE (18)
046, Adding, 13, UNIT_SWORDSMAN (655361), UNITOPERATION_MOVE_TO (19)
046, Adding, 13, UNIT_CATAPULT (720898), UNITOPERATION_MOVE_TO (19)
046, Adding, 13, UNIT_HEAVY_CHARIOT (524292), UNITOPERATION_MOVE_TO (19)
046, Adding, 13, UNIT_SWORDSMAN (589829), UNITOPERATION_MOVE_TO (19)
046, Adding, 13, UNIT_BUILDER (786432), UNITOPERATION_SKIP_TURN (36)
046, Adding, 14, UNIT_SWORDSMAN (655362), UNITOPERATION_SWAP_UNITS (49)
046, Can't Start, 14, UNIT_SWORDSMAN (655362), UNITOPERATION_SWAP_UNITS (49)
046, Adding, 14, UNIT_SWORDSMAN (655362), UNITOPERATION_MOVE_TO (19)
046, Adding, 14, UNIT_CATAPULT (458755), UNITOPERATION_RANGE_ATTACK (26)
046, Adding, 14, UNIT_CATAPULT (458755), UNITOPERATION_MOVE_TO (19)
046, Adding, 14, UNIT_SWORDSMAN (655362), UNITOPERATION_MOVE_TO (19)
046, Adding, 14, UNIT_BUILDER (720896), UNITOPERATION_MOVE_TO (19)
046, Adding, 15, UNIT_SWORDSMAN (983041), UNITOPERATION_MOVE_TO (19)
046, Adding, 15, UNIT_HORSEMAN (1179652), UNITOPERATION_MOVE_TO (19)
046, Adding, 15, UNIT_HORSEMAN (720902), UNITOPERATION_MOVE_TO (19)
046, Adding, 15, UNIT_SWORDSMAN (786439), UNITOPERATION_MOVE_TO (19)
046, Adding, 15, UNIT_SWORDSMAN (851976), UNITOPERATION_MOVE_TO (19)
046, Adding, 15, UNIT_SWORDSMAN (1048585), UNITOPERATION_MOVE_TO (19)
046, Adding, 15, UNIT_SWORDSMAN (1114122), UNITOPERATION_MOVE_TO (19)
046, Adding, 15, UNIT_BUILDER (917507), UNITOPERATION_SKIP_TURN (36)
046, Adding, 16, UNIT_CROSSBOWMAN (1310725), UNITOPERATION_RANGE_ATTACK (26)
046, Adding, 16, UNIT_CROSSBOWMAN (1376266), UNITOPERATION_RANGE_ATTACK (26)
046, Adding, 16, UNIT_CROSSBOWMAN (1310725), UNITOPERATION_MOVE_TO (19)
046, Adding, 16, UNIT_CROSSBOWMAN (1376266), UNITOPERATION_MOVE_TO (19)
046, Adding, 16, UNIT_BUILDER (1179649), UNITOPERATION_SKIP_TURN (36)
046, Adding, 17, UNIT_BUILDER (720902), UNITOPERATION_BUILD_IMPROVEMENT (2)
