Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food
49, CIVILIZATION_KUMASI, 1, 9, 20, 15, 6, 0, 0, 0, 9, 8, 250, 0, 6, 6, 13, 0, 7, 24
49, CIVILIZATION_PRESLAV, 1, 8, 21, 15, 8, 0, 0, 0, 9, 7, 164, 0, 8, 4, 12, 0, 10, 20
49, CIVILIZATION_FREE_CITIES, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
49, CIVILIZATION_EGYPT, 7, 47, 23, 17, 8, 0, 0, 0, 99, 38, 153, 100, 90, 87, 131, 30, 177, 167
49, CIVILIZATION_BABYLON_STK, 9, 53, 17, 19, 6, 0, 0, 0, 115, 38, 194, 262, 82, 120, 142, 9, 245, 214
49, CIVILIZATION_INDIA, 7, 45, 25, 19, 6, 0, 0, 0, 109, 43, 505, 216, 107, 89, 153, 127, 154, 169
49, CIVILIZATION_MALI, 11, 53, 14, 19, 4, 0, 0, 0, 129, 28, 377, 444, 97, 89, 197, 189, 145, 184
49, CIVILIZATION_NUBIA, 9, 62, 22, 22, 8, 0, 0, 0, 131, 59, 237, 558, 101, 151, 219, 33, 235, 209
50, CIVILIZATION_MACEDON, 7, 54, 26, 16, 29, 0, 0, 0, 89, 15, 162, 149, 116, 75, 30, 72, 460, 195
50, CIVILIZATION_BRAZIL, 7, 68, 16, 20, 31, 0, 0, 0, 106, 48, 505, 584, 102, 120, 114, 472, 477, 267
50, CIVILIZATION_GERMANY, 6, 52, 25, 19, 36, 0, 0, 0, 87, 33, 274, 481, 103, 147, 100, 146, 506, 200
50, CIVILIZATION_VIETNAM, 7, 51, 25, 20, 43, 0, 0, 0, 104, 46, 521, 662, 78, 107, 80, 270, 653, 202
50, CIVILIZATION_ROME, 6, 49, 27, 18, 35, 0, 0, 0, 85, 31, 210, 336, 152, 66, 71, 132, 526, 165
50, CIVILIZATION_BABYLON, 1, 9, 21, 15, 7, 0, 0, 0, 9, 8, 298, 0, 6, 5, 10, 0, 8, 26
50, CIVILIZATION_HATTUSA, 1, 7, 20, 15, 5, 0, 0, 0, 9, 5, 77, 162, 10, 5, 6, 27, 10, 17
50, CIVILIZATION_JOHANNESBURG, 1, 9, 21, 15, 4, 0, 0, 0, 10, 8, 429, 43, 6, 5, 19, 0, 7, 28
50, CIVILIZATION_LISBON, 1, 9, 20, 15, 1, 0, 0, 0, 11, 7, 205, 0, 7, 5, 15, 0, 9, 24
50, CIVILIZATION_VATICAN_CITY, 1, 9, 20, 15, 7, 0, 0, 0, 9, 8, 348, 0, 7, 5, 13, 0, 10, 24
50, CIVILIZATION_YEREVAN, 1, 8, 22, 17, 6, 0, 0, 0, 12, 9, 149, 0, 7, 4, 7, 0, 11, 21
50, CIVILIZATION_KUMASI, 1, 9, 20, 15, 6, 0, 0, 0, 9, 8, 260, 0, 6, 6, 13, 0, 7, 24
50, CIVILIZATION_PRESLAV, 1, 8, 22, 15, 9, 0, 0, 0, 9, 7, 174, 0, 8, 4, 12, 0, 10, 19
50, CIVILIZATION_FREE_CITIES, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
50, CIVILIZATION_EGYPT, 8, 50, 23, 18, 8, 0, 0, 0, 107, 40, 113, 134, 90, 90, 139, 33, 195, 180
50, CIVILIZATION_BABYLON_STK, 9, 57, 18, 20, 6, 0, 0, 0, 120, 40, 174, 271, 89, 131, 148, 9, 259, 224
50, CIVILIZATION_INDIA, 7, 47, 25, 20, 6, 0, 0, 0, 112, 46, 293, 174, 114, 92, 195, 151, 157, 175
50, CIVILIZATION_MALI, 11, 56, 15, 20, 4, 0, 0, 0, 131, 35, 319, 378, 113, 94, 233, 224, 159, 205
50, CIVILIZATION_NUBIA, 9, 64, 23, 23, 8, 0, 0, 0, 134, 61, 213, 589, 112, 156, 240, 31, 259, 211
51, CIVILIZATION_MACEDON, 7, 57, 27, 17, 29, 0, 0, 0, 91, 14, 82, 231, 125, 79, 39, 82, 472, 200
51, CIVILIZATION_BRAZIL, 7, 70, 17, 21, 32, 0, 0, 0, 106, 50, 524, 702, 104, 123, 85, 499, 482, 281
51, CIVILIZATION_GERMANY, 6, 53, 26, 20, 36, 0, 0, 0, 90, 35, 494, 148, 100, 147, 103, 147, 513, 204
51, CIVILIZATION_VIETNAM, 8, 61, 25, 20, 44, 0, 0, 0, 122, 52, 275, 388, 92, 123, 86, 330, 805, 226
51, CIVILIZATION_ROME, 7, 51, 27, 19, 36, 0, 0, 0, 95, 32, 109, 166, 142, 72, 72, 145, 595, 175
51, CIVILIZATION_BABYLON, 1, 10, 21, 15, 7, 0, 0, 0, 9, 8, 307, 0, 7, 5, 10, 0, 8, 26
51, CIVILIZATION_HATTUSA, 1, 7, 20, 15, 4, 0, 0, 0, 9, 6, 81, 216, 10, 5, 8, 54, 10, 17
51, CIVILIZATION_JOHANNESBURG, 1, 9, 21, 15, 4, 0, 0, 0, 10, 8, 449, 44, 6, 5, 19, 0, 7, 28
51, CIVILIZATION_LISBON, 1, 10, 20, 15, 1, 0, 0, 0, 11, 7, 220, 0, 8, 5, 15, 0, 9, 24
51, CIVILIZATION_VATICAN_CITY, 1, 9, 20, 15, 7, 0, 0, 0, 9, 8, 362, 0, 7, 5, 13, 0, 10, 24
51, CIVILIZATION_YEREVAN, 1, 8, 23, 18, 6, 0, 0, 0, 12, 9, 155, 0, 7, 4, 7, 0, 11, 22
51, CIVILIZATION_KUMASI, 1, 9, 20, 15, 6, 0, 0, 0, 9, 8, 270, 0, 6, 6, 13, 0, 7, 24
51, CIVILIZATION_PRESLAV, 1, 8, 23, 15, 9, 0, 0, 0, 9, 8, 183, 0, 8, 4, 12, 0, 11, 19
51, CIVILIZATION_FREE_CITIES, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
51, CIVILIZATION_EGYPT, 8, 51, 23, 19, 8, 0, 0, 0, 112, 41, 148, 167, 90, 91, 143, 34, 193, 184
51, CIVILIZATION_BABYLON_STK, 9, 61, 19, 21, 5, 0, 0, 0, 124, 42, 225, 282, 121, 137, 183, 10, 272, 234
51, CIVILIZATION_INDIA, 7, 51, 26, 21, 9, 0, 0, 0, 113, 47, 360, 240, 119, 97, 202, 162, 164, 185
51, CIVILIZATION_MALI, 11, 60, 16, 21, 4, 0, 0, 0, 134, 38, 355, 412, 114, 96, 260, 220, 167, 218
51, CIVILIZATION_NUBIA, 9, 68, 24, 24, 9, 0, 0, 0, 138, 65, 421, 621, 125, 171, 258, 31, 322, 243
52, CIVILIZATION_MACEDON, 7, 57, 27, 18, 32, 0, 0, 0, 95, 14, 126, 171, 121, 83, 40, 70, 512, 203
52, CIVILIZATION_BRAZIL, 7, 73, 18, 21, 33, 0, 0, 0, 108, 51, 520, 578, 134, 116, 132, 536, 527, 287
52, CIVILIZATION_GERMANY, 7, 56, 26, 21, 36, 0, 0, 0, 98, 37, 236, 295, 108, 186, 109, 147, 565, 225
52, CIVILIZATION_VIETNAM, 8, 61, 25, 20, 44, 0, 0, 0, 123, 52, 238, 608, 94, 130, 85, 412, 838, 225
52, CIVILIZATION_ROME, 7, 52, 28, 19, 36, 0, 0, 0, 95, 32, 177, 347, 108, 72, 75, 182, 601, 178
52, CIVILIZATION_BABYLON, 1, 10, 21, 16, 7, 0, 0, 0, 10, 8, 315, 0, 7, 5, 10, 0, 8, 28
52, CIVILIZATION_HATTUSA, 1, 7, 20, 16, 4, 0, 0, 0, 9, 6, 85, 270, 9, 5, 8, 54, 10, 17
52, CIVILIZATION_JOHANNESBURG, 1, 10, 21, 16, 4, 0, 0, 0, 10, 8, 468, 45, 7, 5, 19, 0, 7, 28
52, CIVILIZATION_LISBON, 1, 10, 20, 16, 1, 0, 0, 0, 11, 7, 236, 0, 8, 5, 15, 0, 9, 24
52, CIVILIZATION_VATICAN_CITY, 1, 9, 20, 16, 7, 0, 0, 0, 9, 8, 375, 0, 7, 5, 13, 0, 10, 24
52, CIVILIZATION_YEREVAN, 1, 8, 24, 19, 6, 0, 0, 0, 12, 9, 155, 0, 7, 4, 7, 0, 11, 21
52, CIVILIZATION_KUMASI, 1, 9, 20, 16, 6, 0, 0, 0, 9, 8, 280, 0, 6, 6, 13, 0, 7, 24
52, CIVILIZATION_PRESLAV, 1, 8, 24, 16, 9, 0, 0, 0, 10, 8, 180, 0, 8, 4, 12, 0, 10, 21
52, CIVILIZATION_FREE_CITIES, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
52, CIVILIZATION_EGYPT, 8, 53, 24, 20, 8, 0, 0, 0, 116, 41, 293, 201, 87, 92, 148, 33, 198, 194
52, CIVILIZATION_BABYLON_STK, 9, 64, 20, 22, 5, 0, 0, 0, 127, 44, 261, 292, 138, 143, 202, 10, 285, 242
52, CIVILIZATION_INDIA, 7, 52, 27, 22, 10, 0, 0, 0, 116, 49, 528, 258, 127, 108, 205, 188, 165, 186
52, CIVILIZATION_MALI, 11, 60, 17, 21, 4, 0, 0, 0, 137, 39, 250, 652, 121, 102, 273, 239, 180, 218
52, CIVILIZATION_NUBIA, 9, 70, 24, 24, 10, 0, 0, 0, 141, 64, 429, 650, 126, 180, 266, 28, 329, 246
53, CIVILIZATION_MACEDON, 7, 57, 28, 18, 31, 0, 0, 0, 97, 14, 101, 251, 137, 81, 40, 80, 521, 203
53, CIVILIZATION_BRAZIL, 7, 74, 19, 22, 33, 0, 0, 0, 109, 49, 546, 724, 142, 120, 133, 553, 573, 287
53, CIVILIZATION_GERMANY, 7, 58, 27, 21, 37, 0, 0, 0, 103, 38, 370, 448, 131, 202, 114, 153, 592, 233
53, CIVILIZATION_VIETNAM, 8, 64, 26, 20, 45, 0, 0, 0, 126, 54, 261, 866, 99, 135, 88, 430, 870, 228
53, CIVILIZATION_ROME, 7, 53, 28, 19, 36, 0, 0, 0, 99, 31, 59, 353, 109, 77, 75, 207, 601, 181
53, CIVILIZATION_BABYLON, 1, 10, 21, 17, 7, 0, 0, 0, 10, 9, 324, 0, 7, 5, 10, 0, 8, 30
53, CIVILIZATION_HATTUSA, 1, 7, 21, 17, 4, 0, 0, 0, 9, 6, 89, 324, 9, 5, 8, 54, 10, 17
53, CIVILIZATION_JOHANNESBURG, 1, 10, 21, 17, 4, 0, 0, 0, 10, 8, 488, 46, 7, 5, 19, 0, 8, 28
53, CIVILIZATION_LISBON, 1, 10, 20, 17, 2, 0, 0, 0, 11, 7, 251, 0, 8, 5, 15, 0, 9, 24
53, CIVILIZATION_VATICAN_CITY, 1, 9, 20, 17, 7, 0, 0, 0, 9, 8, 389, 0, 7, 5, 13, 0, 10, 24
53, CIVILIZATION_YEREVAN, 1, 8, 25, 19, 6, 0, 0, 0, 12, 9, 154, 0, 7, 4, 7, 0, 11, 23
53, CIVILIZATION_KUMASI, 1, 10, 20, 17, 6, 0, 0, 0, 9, 8, 291, 0, 7, 6, 13, 0, 7, 24
53, CIVILIZATION_PRESLAV, 1, 8, 25, 17, 9, 0, 0, 0, 10, 8, 187, 0, 8, 4, 12, 0, 10, 21
53, CIVILIZATION_FREE_CITIES, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
53, CIVILIZATION_EGYPT, 8, 56, 24, 21, 7, 0, 0, 0, 116, 43, 155, 235, 94, 97, 148, 33, 205, 200
53, CIVILIZATION_BABYLON_STK, 9, 68, 21, 23, 5, 0, 0, 0, 132, 49, 231, 313, 133, 150, 244, 20, 296, 253
53, CIVILIZATION_INDIA, 7, 54, 27, 23, 14, 0, 0, 0, 122, 52, 422, 286, 129, 113, 209, 198, 175, 194
53, CIVILIZATION_MALI, 11, 64, 18, 22, 4, 0, 0, 0, 140, 42, 302, 425, 131, 113, 298, 264, 196, 237
53, CIVILIZATION_NUBIA, 9, 72, 24, 24, 10, 0, 0, 0, 143, 65, 642, 680, 138, 189, 273, 30, 325, 251
54, CIVILIZATION_MACEDON, 7, 58, 28, 19, 31, 0, 0, 0, 97, 14, 117, 192, 130, 78, 39, 81, 540, 205
54, CIVILIZATION_BRAZIL, 7, 77, 20, 22, 33, 0, 0, 0, 112, 51, 509, 896, 152, 116, 100, 592, 597, 295
54, CIVILIZATION_GERMANY, 7, 61, 27, 21, 38, 0, 0, 0, 107, 41, 252, 598, 134, 214, 106, 149, 592, 243
54, CIVILIZATION_VIETNAM, 8, 65, 27, 20, 44, 0, 0, 0, 128, 55, 302, 647, 100, 139, 88, 471, 881, 224
54, CIVILIZATION_ROME, 7, 56, 29, 19, 34, 0, 0, 0, 99, 33, 86, 341, 112, 76, 78, 196, 604, 191
54, CIVILIZATION_BABYLON, 1, 10, 21, 18, 7, 0, 0, 0, 10, 9, 332, 0, 7, 5, 10, 0, 8, 31
54, CIVILIZATION_HATTUSA, 1, 7, 22, 18, 3, 0, 0, 0, 9, 6, 94, 378, 9, 5, 8, 54, 10, 18
54, CIVILIZATION_JOHANNESBURG, 1, 10, 21, 18, 5, 0, 0, 0, 10, 8, 507, 47, 7, 5, 19, 0, 8, 29
54, CIVILIZATION_LISBON, 1, 10, 20, 18, 2, 0, 0, 0, 11, 7, 266, 0, 8, 5, 15, 0, 9, 24
54, CIVILIZATION_VATICAN_CITY, 1, 9, 20, 18, 7, 0, 0, 0, 9, 8, 402, 0, 7, 5, 13, 0, 10, 26
54, CIVILIZATION_YEREVAN, 1, 8, 25, 19, 6, 0, 0, 0, 12, 9, 147, 0, 7, 4, 7, 0, 11, 23
54, CIVILIZATION_KUMASI, 1, 10, 20, 18, 7, 0, 0, 0, 9, 8, 300, 0, 7, 6, 13, 0, 7, 26
54, CIVILIZATION_PRESLAV, 1, 8, 25, 18, 9, 0, 0, 0, 10, 8, 181, 0, 8, 4, 12, 0, 10, 23
54, CIVILIZATION_FREE_CITIES, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
54, CIVILIZATION_EGYPT, 8, 59, 24, 22, 8, 0, 0, 0, 121, 44, 159, 270, 109, 99, 192, 35, 212, 206
54, CIVILIZATION_BABYLON_STK, 9, 71, 22, 23, 5, 0, 0, 0, 135, 54, 379, 332, 150, 151, 269, 19, 310, 266
54, CIVILIZATION_INDIA, 7, 59, 28, 23, 16, 0, 0, 0, 123, 53, 190, 318, 134, 117, 222, 201, 187, 209
54, CIVILIZATION_MALI, 11, 67, 19, 22, 4, 0, 0, 0, 145, 45, 307, 443, 134, 118, 319, 297, 204, 244
54, CIVILIZATION_NUBIA, 9, 75, 25, 25, 10, 0, 0, 0, 148, 65, 517, 241, 141, 194, 275, 31, 341, 259
55, CIVILIZATION_MACEDON, 7, 60, 29, 19, 30, 0, 0, 0, 98, 14, 128, 280, 148, 80, 39, 88, 538, 207
55, CIVILIZATION_BRAZIL, 7, 81, 21, 23, 33, 0, 0, 0, 116, 55, 477, 835, 163, 120, 103, 720, 623, 306
55, CIVILIZATION_GERMANY, 7, 63, 28, 22, 37, 0, 0, 0, 109, 41, 288, 514, 122, 260, 110, 156, 628, 254
55, CIVILIZATION_VIETNAM, 8, 67, 27, 21, 47, 0, 0, 1, 131, 56, 241, 900, 104, 145, 88, 512, 918, 227
55, CIVILIZATION_ROME, 7, 58, 29, 20, 33, 0, 0, 0, 101, 36, 119, 349, 119, 80, 88, 238, 630, 202
55, CIVILIZATION_BABYLON, 1, 10, 21, 19, 7, 0, 0, 0, 11, 8, 340, 0, 7, 5, 9, 0, 9, 33
55, CIVILIZATION_HATTUSA, 1, 7, 23, 19, 3, 0, 0, 0, 9, 6, 98, 432, 9, 5, 8, 54, 10, 18
55, CIVILIZATION_JOHANNESBURG, 1, 10, 21, 19, 5, 0, 0, 0, 10, 8, 526, 47, 7, 5, 19, 0, 8, 29
55, CIVILIZATION_LISBON, 1, 10, 20, 19, 2, 0, 0, 0, 11, 7, 280, 0, 8, 5, 15, 0, 9, 24
55, CIVILIZATION_VATICAN_CITY, 1, 9, 20, 19, 7, 0, 0, 0, 9, 8, 416, 0, 7, 5, 13, 0, 10, 26
55, CIVILIZATION_YEREVAN, 1, 8, 25, 19, 6, 0, 0, 0, 12, 10, 149, 0, 7, 4, 7, 0, 10, 27
55, CIVILIZATION_KUMASI, 1, 10, 20, 19, 7, 0, 0, 0, 9, 8, 310, 0, 7, 6, 13, 0, 7, 26
55, CIVILIZATION_PRESLAV, 1, 8, 25, 19, 9, 0, 0, 0, 10, 8, 186, 0, 8, 4, 12, 0, 10, 23
55, CIVILIZATION_FREE_CITIES, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55, CIVILIZATION_EGYPT, 8, 61, 24, 22, 8, 0, 0, 0, 123, 46, 186, 305, 107, 103, 199, 35, 220, 215
55, CIVILIZATION_BABYLON_STK, 9, 73, 23, 24, 5, 0, 0, 0, 140, 56, 357, 356, 161, 158, 308, 23, 318, 278
55, CIVILIZATION_INDIA, 7, 59, 29, 23, 16, 0, 0, 0, 126, 55, 366, 402, 132, 122, 228, 210, 199, 215
55, CIVILIZATION_MALI, 11, 75, 20, 23, 4, 0, 0, 0, 147, 47, 681, 603, 141, 122, 325, 337, 218, 267
55, CIVILIZATION_NUBIA, 9, 75, 26, 26, 11, 0, 0, 0, 151, 65, 598, 274, 113, 154, 244, 33, 319, 259
56, CIVILIZATION_MACEDON, 6, 52, 29, 19, 32, 0, 0, 0, 88, 11, 100, 226, 151, 79, 40, 92, 500, 178
56, CIVILIZATION_BRAZIL, 7, 81, 22, 23, 33, 0, 0, 0, 116, 56, 567, 1123, 152, 136, 144, 738, 632, 314
56, CIVILIZATION_GERMANY, 7, 65, 28, 23, 38, 0, 0, 0, 113, 44, 305, 670, 121, 256, 112, 155, 646, 263
56, CIVILIZATION_VIETNAM, 8, 70, 27, 22, 48, 0, 0, 0, 134, 57, 226, 1104, 154, 129, 92, 475, 949, 232
56, CIVILIZATION_ROME, 7, 58, 29, 20, 30, 0, 0, 0, 101, 37, 146, 355, 119, 85, 88, 255, 643, 203
56, CIVILIZATION_BABYLON, 1, 10, 22, 20, 7, 0, 0, 0, 11, 9, 348, 0, 7, 5, 9, 0, 10, 32
56, CIVILIZATION_HATTUSA, 1, 7, 24, 20, 3, 0, 0, 0, 9, 6, 102, 486, 9, 5, 8, 54, 10, 18
56, CIVILIZATION_JOHANNESBURG, 1, 10, 21, 20, 5, 0, 0, 0, 10, 8, 545, 48, 7, 5, 19, 0, 8, 29
56, CIVILIZATION_LISBON, 1, 10, 20, 20, 2, 0, 0, 0, 11, 7, 295, 0, 8, 5, 15, 0, 9, 24
56, CIVILIZATION_VATICAN_CITY, 1, 9, 20, 20, 7, 0, 0, 0, 9, 8, 429, 0, 7, 5, 13, 0, 10, 26
56, CIVILIZATION_YEREVAN, 1, 8, 25, 19, 7, 0, 0, 0, 13, 11, 146, 0, 7, 4, 7, 0, 11, 25
56, CIVILIZATION_BUENOS_AIRES, 1, 6, 15, 14, 0, 0, 0, 0, 14, 3, 66, 0, 6, 2, 5, 0, 5, 16
56, CIVILIZATION_KUMASI, 1, 10, 21, 20, 7, 0, 0, 0, 9, 8, 319, 0, 7, 6, 13, 0, 7, 26
56, CIVILIZATION_PRESLAV, 1, 8, 25, 20, 9, 0, 0, 0, 10, 9, 184, 0, 8, 4, 12, 0, 10, 24
56, CIVILIZATION_FREE_CITIES, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56, CIVILIZATION_EGYPT, 8, 62, 25, 22, 8, 0, 0, 0, 130, 47, 234, 341, 123, 129, 206, 35, 238, 215
56, CIVILIZATION_BABYLON_STK, 9, 76, 24, 24, 5, 0, 0, 0, 143, 58, 321, 216, 189, 175, 341, 25, 337, 287
56, CIVILIZATION_INDIA, 7, 61, 29, 24, 16, 0, 0, 0, 128, 55, 607, 612, 137, 123, 228, 210, 211, 227
56, CIVILIZATION_MALI, 11, 78, 21, 24, 4, 0, 0, 0, 152, 50, 694, 379, 140, 121, 325, 338, 234, 294
56, CIVILIZATION_NUBIA, 9, 76, 27, 27, 11, 0, 0, 0, 151, 67, 271, 308, 154, 160, 268, 33, 336, 265
57, CIVILIZATION_MACEDON, 6, 54, 29, 20, 32, 0, 0, 0, 89, 11, 68, 324, 123, 74, 35, 98, 488, 178
57, CIVILIZATION_BRAZIL, 7, 85, 23, 24, 34, 0, 0, 0, 120, 56, 196, 1417, 154, 183, 143, 763, 661, 321
57, CIVILIZATION_GERMANY, 7, 66, 29, 24, 38, 1, 0, 0, 115, 44, 208, 831, 122, 248, 112, 159, 659, 266
57, CIVILIZATION_VIETNAM, 8, 72, 28, 23, 50, 0, 0, 0, 137, 60, 264, 604, 161, 130, 90, 519, 969, 238
57, CIVILIZATION_ROME, 7, 61, 29, 20, 29, 0, 0, 0, 103, 37, 164, 409, 119, 92, 85, 316, 653, 206
57, CIVILIZATION_BABYLON, 1, 10, 23, 22, 8, 0, 0, 0, 11, 9, 355, 0, 7, 5, 9, 0, 10, 34
57, CIVILIZATION_HATTUSA, 1, 7, 25, 21, 3, 0, 0, 0, 9, 7, 108, 540, 9, 5, 9, 54, 11, 20
57, CIVILIZATION_JOHANNESBURG, 1, 10, 21, 21, 5, 0, 0, 0, 10, 7, 563, 49, 7, 5, 19, 0, 7, 25
57, CIVILIZATION_LISBON, 1, 10, 20, 21, 2, 0, 0, 0, 11, 7, 309, 0, 8, 5, 15, 0, 9, 24
57, CIVILIZATION_VATICAN_CITY, 1, 10, 20, 21, 7, 0, 0, 0, 9, 8, 443, 0, 8, 6, 14, 0, 11, 27
57, CIVILIZATION_YEREVAN, 1, 9, 25, 20, 7, 0, 0, 0, 13, 11, 148, 0, 7, 5, 7, 0, 12, 28
57, CIVILIZATION_BUENOS_AIRES, 1, 6, 16, 15, 0, 0, 0, 0, 14, 3, 71, 0, 6, 2, 5, 0, 5, 16
57, CIVILIZATION_KUMASI, 1, 10, 22, 21, 7, 0, 0, 0, 9, 8, 329, 0, 7, 6, 13, 0, 8, 27
57, CIVILIZATION_PRESLAV, 1, 8, 25, 21, 9, 0, 0, 0, 10, 9, 188, 0, 8, 4, 12, 0, 11, 25
57, CIVILIZATION_FREE_CITIES, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
57, CIVILIZATION_EGYPT, 8, 63, 26, 23, 8, 0, 0, 0, 133, 47, 262, 377, 124, 131, 209, 36, 248, 224
57, CIVILIZATION_BABYLON_STK, 9, 79, 25, 25, 5, 0, 0, 0, 147, 65, 463, 249, 190, 189, 375, 32, 359, 306
57, CIVILIZATION_INDIA, 7, 63, 30, 25, 16, 0, 0, 0, 130, 54, 583, 837, 141, 129, 237, 225, 216, 225
57, CIVILIZATION_MALI, 11, 82, 22, 24, 4, 0, 0, 0, 155, 52, 331, 508, 154, 140, 350, 408, 242, 300
57, CIVILIZATION_NUBIA, 10, 78, 28, 27, 11, 0, 0, 0, 165, 69, 390, 401, 151, 156, 322, 42, 367, 276
58, CIVILIZATION_MACEDON, 6, 54, 29, 21, 32, 0, 0, 0, 90, 11, 79, 277, 131, 79, 38, 104, 526, 181
58, CIVILIZATION_BRAZIL, 7, 85, 24, 24, 28, 6, 0, 0, 122, 60, 204, 976, 158, 192, 104, 789, 667, 330
58, CIVILIZATION_GERMANY, 7, 66, 29, 25, 34, 4, 0, 0, 119, 44, 202, 1013, 135, 247, 127, 183, 711, 271
58, CIVILIZATION_VIETNAM, 8, 73, 29, 23, 52, 0, 0, 0, 139, 65, 308, 818, 164, 138, 97, 514, 997, 243
58, CIVILIZATION_ROME, 7, 62, 29, 20, 29, 0, 0, 0, 106, 38, 203, 492, 109, 98, 84, 352, 643, 204
58, CIVILIZATION_BABYLON, 1, 11, 24, 23, 8, 0, 0, 0, 14, 9, 232, 0, 7, 5, 9, 0, 11, 37
58, CIVILIZATION_HATTUSA, 1, 7, 26, 22, 4, 0, 0, 0, 9, 7, 113, 594, 9, 5, 9, 54, 11, 20
58, CIVILIZATION_JOHANNESBURG, 1, 10, 22, 22, 5, 0, 0, 0, 10, 8, 582, 50, 7, 5, 19, 0, 8, 29
58, CIVILIZATION_LISBON, 1, 10, 21, 22, 2, 0, 0, 0, 11, 7, 323, 0, 8, 5, 15, 0, 9, 24
58, CIVILIZATION_VATICAN_CITY, 1, 10, 21, 22, 7, 0, 0, 0, 9, 8, 457, 0, 8, 6, 14, 0, 11, 27
58, CIVILIZATION_YEREVAN, 1, 9, 26, 21, 7, 0, 0, 0, 13, 11, 144, 0, 7, 5, 7, 0, 12, 28
58, CIVILIZATION_BUENOS_AIRES, 1, 6, 17, 16, 0, 0, 0, 0, 14, 3, 77, 0, 6, 2, 5, 0, 5, 16
58, CIVILIZATION_KUMASI, 1, 10, 23, 23, 8, 0, 0, 0, 9, 8, 337, 1, 7, 6, 13, 0, 8, 27
58, CIVILIZATION_PRESLAV, 1, 9, 26, 22, 9, 0, 0, 0, 10, 9, 186, 0, 8, 5, 12, 0, 12, 27
58, CIVILIZATION_FREE_CITIES, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
58, CIVILIZATION_EGYPT, 8, 64, 27, 23, 8, 0, 0, 0, 135, 49, 220, 262, 133, 140, 222, 44, 252, 236
58, CIVILIZATION_BABYLON_STK, 9, 82, 26, 25, 5, 0, 0, 0, 152, 72, 1022, 282, 203, 192, 444, 33, 436, 318
58, CIVILIZATION_INDIA, 7, 67, 31, 25, 16, 0, 0, 0, 132, 55, 225, 767, 153, 129, 283, 252, 229, 232
58, CIVILIZATION_MALI, 11, 85, 23, 25, 4, 0, 0, 0, 159, 53, 368, 936, 165, 140, 354, 429, 238, 303
58, CIVILIZATION_NUBIA, 10, 80, 29, 27, 9, 2, 0, 0, 167, 68, 382, 481, 146, 155, 284, 31, 386, 273
58, CIVILIZATION_NUBIA, 10, 80, 30, 27, 9, 2, 0, 0, 167, 68, 436, 500, 172, 177, 322, 50, 539, 288
58, CIVILIZATION_MACEDON, 6, 54, 29, 21, 32, 0, 0, 0, 90, 11, 79, 277, 131, 79, 38, 104, 526, 181
58, CIVILIZATION_BRAZIL, 7, 85, 24, 24, 28, 6, 0, 0, 122, 60, 204, 976, 158, 192, 104, 789, 667, 330
58, CIVILIZATION_GERMANY, 7, 66, 29, 25, 34, 4, 0, 0, 119, 44, 202, 1013, 135, 247, 127, 183, 711, 271
58, CIVILIZATION_VIETNAM, 8, 73, 29, 23, 52, 0, 0, 0, 139, 65, 308, 818, 164, 138, 97, 514, 997, 243
58, CIVILIZATION_ROME, 7, 62, 29, 20, 29, 0, 0, 0, 106, 38, 203, 492, 109, 98, 84, 352, 643, 204
58, CIVILIZATION_BABYLON, 1, 11, 24, 23, 8, 0, 0, 0, 14, 9, 232, 0, 7, 5, 9, 0, 11, 37
58, CIVILIZATION_HATTUSA, 1, 7, 26, 22, 4, 0, 0, 0, 12, 7, 113, 594, 9, 5, 9, 54, 11, 20
58, CIVILIZATION_JOHANNESBURG, 1, 10, 22, 22, 5, 0, 0, 0, 10, 8, 582, 50, 7, 5, 19, 0, 8, 29
58, CIVILIZATION_LISBON, 1, 10, 21, 22, 0, 0, 0, 0, 12, 7, 325, 0, 8, 5, 16, 0, 9, 26
58, CIVILIZATION_VATICAN_CITY, 1, 10, 21, 22, 7, 0, 0, 0, 9, 8, 457, 0, 8, 6, 14, 0, 11, 27
