Game Turn, City, Production Added, Current Item, Current Production, Production Needed, Overflow
43, LOC_CITY_NAME_ARPINUM, 27.9, PROJECT_ENHANCE_DISTRICT_CAMPUS, 61.5, 63, 0.0
43, LOC_CITY_NAME_LUGDUNUM, 85.0, UNIT_MAN_AT_ARMS, 85.0, 75, 0.0
43, LOC_CITY_NAME_CUMAE, 57.3, UNIT_MAN_AT_ARMS, 57.3, 75, 0.0
43, LOC_CITY_NAME_BRUNDISIUM, 22.7, BUILDING_WALLS, 45.4, 50, 0.0
43, LOC_CITY_NAME_CUMAE, 14.3, UNIT_MAN_AT_ARMS, 71.6, 75, 0.0
43, LOC_CITY_NAME_BABYLON, 22.8, BUILDING_WALLS, 22.8, 50, 0.0
43, LOC_CITY_NAME_HATTUSA, 10.0, PROJECT_ENHANCE_DISTRICT_CAMPUS, 50.0, 54, 0.0
43, LOC_CITY_NAME_JOHANNESBURG, 7.0, BUILDING_WATER_MILL, 7.0, 40, 0.0
43, LOC_CITY_NAME_LISBON, 116.5, DISTRICT_COMMERCIAL_HUB, 116.5, 85, 0.0
43, LOC_CITY_NAME_VATICAN_CITY, 9.5, BUILDING_WATER_MILL, 47.5, 40, 7.5
43, LOC_CITY_NAME_VILNIUS, 31.2, UNIT_CROSSBOWMAN, 31.2, 90, 0.0
43, LOC_CITY_NAME_KUMASI, 22.8, UNIT_CROSSBOWMAN, 22.8, 90, 0.0
43, LOC_CITY_NAME_RA_KEDET, 43.5, UNIT_SETTLER, 90.9, 130, 0.0
43, LOC_CITY_NAME_MEMPHIS, 32.3, UNIT_BUILDER, 32.3, 43, 0.0
43, LOC_CITY_NAME_SWENETT, 33.6, UNIT_KNIGHT, 116.5, 100, 15.4
43, LOC_CITY_NAME_IWNW, 12.3, BUILDING_GRANARY, 12.3, 32, 0.0
43, LOC_CITY_NAME_NEKHEN, 11.6, DISTRICT_COMMERCIAL_HUB, 71.3, 65, 6.3
43, LOC_CITY_NAME_AKHETATEN, 18.2, DISTRICT_ENCAMPMENT, 72.9, 75, 0.0
43, LOC_CITY_NAME_SENA, 12.0, DISTRICT_COMMERCIAL_HUB, 32.0, 80, 0.0
43, LOC_CITY_NAME_BABYLON_STK, 39.4, DISTRICT_DIPLOMATIC_QUARTER, 75.4, 40, 34.2
43, LOC_CITY_NAME_BORSIPPA, 44.4, PROJECT_ENHANCE_DISTRICT_CAMPUS, 44.4, 51, 0.0
43, LOC_CITY_NAME_KARKAR, 37.1, UNIT_SETTLER, 140.1, 115, 25.1
43, LOC_CITY_NAME_DUR_KURIGALZU, 17.4, BUILDING_MARKET, 50.9, 60, 0.0
43, LOC_CITY_NAME_ESHNUNNA, 26.3, BUILDING_MARKET, 26.3, 60, 0.0
43, LOC_CITY_NAME_MASHKAN_SHAPIR, 11.6, BUILDING_MONUMENT, 25.5, 30, 0.0
43, LOC_CITY_NAME_PATNA, 46.7, UNIT_KNIGHT, 138.7, 100, 18.7
43, LOC_CITY_NAME_CHENNAI, 33.6, DISTRICT_HARBOR, 33.6, 90, 0.0
43, LOC_CITY_NAME_DELHI, 12.8, BUILDING_WATER_MILL, 51.0, 40, 11.0
43, LOC_CITY_NAME_CALCUTTA, 9.3, BUILDING_WATER_MILL, 40.7, 40, 0.7
43, LOC_CITY_NAME_MUMBAI, 7.0, BUILDING_OLD_GOD_OBELISK, 27.8, 30, 0.0
43, LOC_CITY_NAME_JABALPUR, 5.8, BUILDING_OLD_GOD_OBELISK, 23.2, 30, 0.0
43, LOC_CITY_NAME_NIANI, 16.0, BUILDING_GOV_TALL, 16.0, 75, 0.0
43, LOC_CITY_NAME_TIMBUKTU, 18.4, BUILDING_PYRAMIDS, 51.1, 110, 0.0
43, LOC_CITY_NAME_WALATA, 17.3, DISTRICT_CAMPUS, 60.8, 50, 10.8
43, LOC_CITY_NAME_KUMBI_SALEH, 15.1, BUILDING_TEMPLE, 28.1, 60, 0.0
43, LOC_CITY_NAME_GAO, 9.7, DISTRICT_HOLY_SITE, 59.1, 61, 0.0
43, LOC_CITY_NAME_AWDAGHUST, 11.9, BUILDING_MARKET, 64.9, 60, 4.9
43, LOC_CITY_NAME_KIRINA, 7.6, DISTRICT_HOLY_SITE, 28.6, 73, 0.0
43, LOC_CITY_NAME_MEROE, 36.8, UNIT_BUILDER, 36.8, 63, 0.0
43, LOC_CITY_NAME_SEDEINGA, 39.4, PROJECT_ENHANCE_DISTRICT_INDUSTRIAL_ZONE, 98.4, 63, 35.4
43, LOC_CITY_NAME_KERMA, 54.8, UNIT_BUILDER, 54.8, 63, 0.0
43, LOC_CITY_NAME_KAWA, 17.4, BUILDING_MARKET, 45.2, 60, 0.0
43, LOC_CITY_NAME_EL_KURRU, 12.8, BUILDING_MARKET, 50.6, 60, 0.0
43, LOC_CITY_NAME_QASR_IBRIM, 8.1, BUILDING_MONUMENT, 23.2, 30, 0.0
43, LOC_CITY_NAME_HEH, 8.1, DISTRICT_COMMERCIAL_HUB, 16.3, 85, 0.0
43, LOC_CITY_NAME_SHAAT, 9.8, DISTRICT_COMMERCIAL_HUB, 16.3, 85, 0.0
43, LOC_CITY_NAME_SEDEINGA, 60.4, PROJECT_ENHANCE_DISTRICT_ENCAMPMENT, 60.4, 63, 0.0
43, LOC_CITY_NAME_TIMBUKTU, 14.0, BUILDING_PYRAMIDS, 65.1, 110, 0.0
43, LOC_CITY_NAME_SEDEINGA, 50.0, PROJECT_ENHANCE_DISTRICT_ENCAMPMENT, 110.4, 63, 47.4
43, LOC_CITY_NAME_SEDEINGA, 97.4, PROJECT_ENHANCE_DISTRICT_INDUSTRIAL_ZONE, 97.4, 63, 0.0
43, LOC_CITY_NAME_SHAAT, 43.2, DISTRICT_COMMERCIAL_HUB, 59.5, 85, 0.0
44, LOC_CITY_NAME_PELLA, 42.2, PROJECT_ENHANCE_DISTRICT_INDUSTRIAL_ZONE, 42.2, 66, 0.0
44, LOC_CITY_NAME_ALEXANDRIA_TROAS, 35.1, UNIT_MAN_AT_ARMS, 83.7, 75, 17.6
44, LOC_CITY_NAME_CHALKIDIKI, 99.0, DISTRICT_AQUEDUCT, 99.0, 64, 0.0
44, LOC_CITY_NAME_ALEXANDRIA_LATMUS, 40.5, PROJECT_ENHANCE_DISTRICT_CAMPUS, 40.5, 66, 0.0
44, LOC_CITY_NAME_FEZ, 44.2, UNIT_MAN_AT_ARMS, 105.5, 75, 41.8
44, LOC_CITY_NAME_METHONE, 28.9, BUILDING_GRANARY, 28.9, 32, 0.0
44, LOC_CITY_NAME_BUENOS_AIRES, 38.9, UNIT_MAN_AT_ARMS, 38.9, 75, 0.0
44, LOC_CITY_NAME_RIO_DE_JANEIRO, 43.5, PROJECT_ENHANCE_DISTRICT_COMMERCIAL_HUB, 43.5, 59, 0.0
44, LOC_CITY_NAME_SAO_PAULO, 23.9, PROJECT_ENHANCE_DISTRICT_CAMPUS, 74.7, 59, 51.8
44, LOC_CITY_NAME_CURITIBA, 88.2, DISTRICT_THEATER, 88.2, 90, 0.0
44, LOC_CITY_NAME_SALVADOR, 32.5, UNIT_CROSSBOWMAN, 69.0, 90, 0.0
44, LOC_CITY_NAME_JERUSALEM, 24.6, BUILDING_WATER_MILL, 24.6, 40, 0.0
44, LOC_CITY_NAME_AACHEN, 122.1, BUILDING_LIBRARY, 122.1, 45, 43.5
44, LOC_CITY_NAME_MAGDEBURG, 121.6, BUILDING_WALLS, 121.6, 50, 5.9
44, LOC_CITY_NAME_COLOGNE, 31.6, PROJECT_ENHANCE_DISTRICT_THEATER, 74.0, 61, 60.7
44, LOC_CITY_NAME_DORTMUND, 40.8, UNIT_CROSSBOWMAN, 110.7, 90, 31.1
44, LOC_CITY_NAME_HEIDELBERG, 39.6, BUILDING_MONUMENT, 39.6, 30, 9.6
44, LOC_CITY_NAME_AACHEN, 24.1, PROJECT_ENHANCE_DISTRICT_CAMPUS, 24.1, 61, 0.0
44, LOC_CITY_HA_NOI, 93.2, UNIT_SETTLER, 183.5, 115, 68.5
44, LOC_CITY_HUE, 66.8, UNIT_VIETNAMESE_VOI_CHIEN, 109.8, 100, 26.8
44, LOC_CITY_QUANG_TRI, 71.1, UNIT_VIETNAMESE_VOI_CHIEN, 71.1, 100, 0.0
44, LOC_CITY_HOI_AN, 61.3, UNIT_VIETNAMESE_VOI_CHIEN, 122.5, 100, 38.2
44, LOC_CITY_HOA_LU, 76.9, UNIT_VIETNAMESE_VOI_CHIEN, 76.9, 100, 0.0
44, LOC_CITY_DONG_HOI, 34.9, DISTRICT_HOLY_SITE, 110.4, 92, 18.4
44, LOC_CITY_NAME_ROME, 185.0, BUILDING_ARMORY, 185.0, 97, 7.0
44, LOC_CITY_NAME_ARRETIUM, 136.2, UNIT_SETTLER, 136.2, 115, 0.0
44, LOC_CITY_NAME_ARPINUM, 29.7, PROJECT_ENHANCE_DISTRICT_CAMPUS, 91.2, 66, 70.0
44, LOC_CITY_NAME_LUGDUNUM, 45.0, UNIT_MAN_AT_ARMS, 45.0, 75, 0.0
44, LOC_CITY_NAME_CUMAE, 46.8, UNIT_MAN_AT_ARMS, 118.4, 75, 55.4
44, LOC_CITY_NAME_BRUNDISIUM, 26.4, BUILDING_WALLS, 71.8, 50, 15.8
44, LOC_CITY_NAME_BABYLON, 24.0, BUILDING_WALLS, 46.8, 50, 0.0
44, LOC_CITY_NAME_HATTUSA, 10.0, PROJECT_ENHANCE_DISTRICT_CAMPUS, 60.0, 56, 4.0
44, LOC_CITY_NAME_JOHANNESBURG, 7.0, BUILDING_WATER_MILL, 14.0, 40, 0.0
44, LOC_CITY_NAME_LISBON, 26.4, BUILDING_WALLS, 26.4, 50, 0.0
44, LOC_CITY_NAME_VATICAN_CITY, 54.0, BUILDING_WALLS, 54.0, 50, 0.0
44, LOC_CITY_NAME_VILNIUS, 31.2, UNIT_CROSSBOWMAN, 62.4, 90, 0.0
44, LOC_CITY_NAME_KUMASI, 22.8, UNIT_CROSSBOWMAN, 45.6, 90, 0.0
44, LOC_CITY_NAME_PRESLAV, 130.2, UNIT_CROSSBOWMAN, 130.2, 90, 0.0
44, LOC_CITY_NAME_RA_KEDET, 26.7, BUILDING_WATER_MILL, 26.7, 40, 0.0
44, LOC_CITY_NAME_MEMPHIS, 32.3, UNIT_BUILDER, 64.7, 43, 20.7
44, LOC_CITY_NAME_SWENETT, 49.0, UNIT_KNIGHT, 49.0, 100, 0.0
44, LOC_CITY_NAME_IWNW, 9.3, BUILDING_GRANARY, 21.6, 32, 0.0
44, LOC_CITY_NAME_NEKHEN, 20.3, DISTRICT_HARBOR, 20.3, 53, 0.0
44, LOC_CITY_NAME_AKHETATEN, 21.6, DISTRICT_ENCAMPMENT, 94.5, 75, 13.0
44, LOC_CITY_NAME_SENA, 12.0, DISTRICT_COMMERCIAL_HUB, 43.9, 80, 0.0
44, LOC_CITY_NAME_BABYLON_STK, 80.6, UNIT_SETTLER, 80.6, 130, 0.0
44, LOC_CITY_NAME_BORSIPPA, 26.7, PROJECT_ENHANCE_DISTRICT_CAMPUS, 71.1, 54, 17.1
44, LOC_CITY_NAME_KARKAR, 58.8, UNIT_SETTLER, 58.8, 130, 0.0
44, LOC_CITY_NAME_DUR_KURIGALZU, 18.6, BUILDING_MARKET, 69.4, 60, 9.4
44, LOC_CITY_NAME_ESHNUNNA, 23.2, BUILDING_MARKET, 49.5, 60, 0.0
44, LOC_CITY_NAME_MASHKAN_SHAPIR, 12.8, BUILDING_MONUMENT, 38.3, 30, 8.3
44, LOC_CITY_NAME_PATNA, 44.2, BUILDING_GOV_FAITH, 44.2, 145, 0.0
44, LOC_CITY_NAME_CHENNAI, 34.8, DISTRICT_HARBOR, 68.4, 90, 0.0
44, LOC_CITY_NAME_DELHI, 24.9, DISTRICT_CAMPUS, 42.3, 80, 0.0
44, LOC_CITY_NAME_CALCUTTA, 12.3, DISTRICT_HOLY_SITE, 12.3, 80, 0.0
44, LOC_CITY_NAME_MUMBAI, 7.0, BUILDING_OLD_GOD_OBELISK, 34.8, 30, 4.8
44, LOC_CITY_NAME_JABALPUR, 7.0, BUILDING_OLD_GOD_OBELISK, 30.1, 30, 0.1
44, LOC_CITY_NAME_TRIVANDRUM, 5.8, BUILDING_OLD_GOD_OBELISK, 5.8, 30, 0.0
44, LOC_CITY_NAME_NIANI, 14.0, BUILDING_GOV_TALL, 30.0, 75, 0.0
44, LOC_CITY_NAME_TIMBUKTU, 18.4, BUILDING_PYRAMIDS, 83.4, 110, 0.0
44, LOC_CITY_NAME_WALATA, 28.1, BUILDING_LIBRARY, 28.1, 45, 0.0
44, LOC_CITY_NAME_KUMBI_SALEH, 15.1, BUILDING_TEMPLE, 43.2, 60, 0.0
44, LOC_CITY_NAME_GAO, 9.7, DISTRICT_HOLY_SITE, 68.8, 61, 7.8
44, LOC_CITY_NAME_AWDAGHUST, 17.8, DISTRICT_HOLY_SITE, 17.8, 80, 0.0
44, LOC_CITY_NAME_KIRINA, 7.6, DISTRICT_HOLY_SITE, 36.1, 73, 0.0
44, LOC_CITY_NAME_KANGABA, 5.4, DISTRICT_HOLY_SITE, 5.4, 80, 0.0
44, LOC_CITY_NAME_MEROE, 36.8, UNIT_BUILDER, 73.6, 63, 8.6
44, LOC_CITY_NAME_SEDEINGA, 57.1, DISTRICT_CAMPUS, 57.1, 97, 0.0
44, LOC_CITY_NAME_KERMA, 35.7, UNIT_BUILDER, 90.4, 65, 24.6
44, LOC_CITY_NAME_KAWA, 17.4, BUILDING_MARKET, 62.6, 60, 2.6
44, LOC_CITY_NAME_EL_KURRU, 12.8, BUILDING_MARKET, 63.3, 60, 3.3
44, LOC_CITY_NAME_QASR_IBRIM, 10.4, BUILDING_MONUMENT, 33.6, 30, 3.6
44, LOC_CITY_NAME_HEH, 8.1, DISTRICT_COMMERCIAL_HUB, 24.4, 85, 0.0
44, LOC_CITY_NAME_SHAAT, 9.8, DISTRICT_COMMERCIAL_HUB, 69.2, 85, 0.0
44, LOC_CITY_NAME_KARKAR, 31.0, UNIT_SETTLER, 89.8, 130, 0.0
44, LOC_CITY_NAME_BORSIPPA, 48.1, DISTRICT_INDUSTRIAL_ZONE, 48.1, 55, 0.0
44, LOC_CITY_NAME_BABYLON_STK, 46.5, UNIT_SETTLER, 127.1, 130, 0.0
44, LOC_CITY_NAME_SHAAT, 44.4, DISTRICT_COMMERCIAL_HUB, 113.6, 85, 21.2
44, LOC_CITY_NAME_SEDEINGA, 30.0, DISTRICT_CAMPUS, 87.1, 97, 0.0
45, LOC_CITY_NAME_PELLA, 38.1, PROJECT_ENHANCE_DISTRICT_INDUSTRIAL_ZONE, 80.3, 66, 71.8
45, LOC_CITY_NAME_ALEXANDRIA_TROAS, 48.7, UNIT_KNIGHT, 48.7, 100, 0.0
45, LOC_CITY_NAME_CHALKIDIKI, 22.9, PROJECT_ENHANCE_DISTRICT_CAMPUS, 22.9, 66, 0.0
45, LOC_CITY_NAME_ALEXANDRIA_LATMUS, 21.9, PROJECT_ENHANCE_DISTRICT_CAMPUS, 62.4, 66, 0.0
45, LOC_CITY_NAME_FEZ, 78.9, UNIT_CROSSBOWMAN, 78.9, 90, 0.0
45, LOC_CITY_NAME_METHONE, 29.8, BUILDING_GRANARY, 58.6, 32, 26.6
45, LOC_CITY_NAME_BUENOS_AIRES, 40.1, UNIT_MAN_AT_ARMS, 79.1, 75, 14.3
45, LOC_CITY_NAME_RIO_DE_JANEIRO, 23.9, PROJECT_ENHANCE_DISTRICT_COMMERCIAL_HUB, 67.4, 59, 44.5
45, LOC_CITY_NAME_SAO_PAULO, 111.8, UNIT_SETTLER, 111.8, 115, 0.0
45, LOC_CITY_NAME_FORTALEZA, 146.4, UNIT_BUILDER, 146.4, 57, 5.4
45, LOC_CITY_NAME_CURITIBA, 55.2, DISTRICT_THEATER, 143.4, 90, 53.4
45, LOC_CITY_NAME_SALVADOR, 38.3, UNIT_CROSSBOWMAN, 107.3, 90, 27.0
45, LOC_CITY_NAME_JERUSALEM, 20.8, BUILDING_WATER_MILL, 45.4, 40, 5.4
45, LOC_CITY_NAME_PORTO_ALEGRE, 48.0, DISTRICT_CAMPUS, 48.0, 92, 0.0
45, LOC_CITY_NAME_FORTALEZA, 31.4, UNIT_CROSSBOWMAN, 31.4, 90, 0.0
45, LOC_CITY_NAME_AACHEN, 35.6, PROJECT_ENHANCE_DISTRICT_CAMPUS, 59.7, 61, 0.0
45, LOC_CITY_NAME_MAGDEBURG, 26.8, PROJECT_ENHANCE_DISTRICT_THEATER, 26.8, 61, 0.0
45, LOC_CITY_NAME_COLOGNE, 147.5, DISTRICT_CAMPUS, 147.5, 95, 0.0
45, LOC_CITY_NAME_DORTMUND, 85.7, DISTRICT_HOLY_SITE, 85.7, 95, 0.0
45, LOC_CITY_NAME_HEIDELBERG, 50.5, UNIT_MAN_AT_ARMS, 50.5, 75, 0.0
45, LOC_CITY_HA_NOI, 123.4, UNIT_VIETNAMESE_VOI_CHIEN, 123.4, 100, 0.0
45, LOC_CITY_HUE, 86.4, UNIT_VIETNAMESE_VOI_CHIEN, 86.4, 100, 0.0
45, LOC_CITY_QUANG_TRI, 72.7, UNIT_VIETNAMESE_VOI_CHIEN, 143.7, 100, 62.3
45, LOC_CITY_HOI_AN, 91.6, UNIT_VIETNAMESE_VOI_CHIEN, 91.6, 100, 0.0
45, LOC_CITY_HOA_LU, 44.0, UNIT_VIETNAMESE_VOI_CHIEN, 120.9, 100, 32.1
45, LOC_CITY_DONG_HOI, 49.6, BUILDING_OLD_GOD_OBELISK, 49.6, 30, 1.2
45, LOC_CITY_NAME_ROME, 117.7, DISTRICT_THEATER, 117.7, 102, 8.7
45, LOC_CITY_NAME_ARRETIUM, 105.5, BUILDING_CASTLE, 105.5, 100, 0.0
45, LOC_CITY_NAME_ARPINUM, 144.6, BUILDING_ARMORY, 144.6, 97, 0.0
45, LOC_CITY_NAME_LUGDUNUM, 48.6, UNIT_MAN_AT_ARMS, 93.6, 75, 31.0
45, LOC_CITY_NAME_CUMAE, 148.0, BUILDING_CASTLE, 148.0, 100, 0.0
45, LOC_CITY_NAME_BRUNDISIUM, 38.4, BUILDING_WATER_MILL, 38.4, 40, 0.0
45, LOC_CITY_NAME_BABYLON, 24.0, BUILDING_WALLS, 70.8, 50, 4.8
45, LOC_CITY_NAME_HATTUSA, 12.0, PROJECT_ENHANCE_DISTRICT_CAMPUS, 12.0, 56, 0.0
45, LOC_CITY_NAME_JOHANNESBURG, 5.6, BUILDING_WATER_MILL, 19.6, 40, 0.0
45, LOC_CITY_NAME_LISBON, 27.6, BUILDING_WALLS, 54.0, 50, 0.0
45, LOC_CITY_NAME_VATICAN_CITY, 31.5, UNIT_HORSEMAN, 31.5, 40, 0.0
45, LOC_CITY_NAME_VILNIUS, 31.2, UNIT_CROSSBOWMAN, 93.6, 90, 0.0
45, LOC_CITY_NAME_KUMASI, 22.8, UNIT_CROSSBOWMAN, 68.4, 90, 0.0
45, LOC_CITY_NAME_PRESLAV, 28.8, UNIT_BUILDER, 28.8, 31, 0.0
45, LOC_CITY_NAME_RA_KEDET, 47.0, UNIT_SETTLER, 137.9, 130, 0.0
45, LOC_CITY_NAME_MEMPHIS, 52.0, BUILDING_LIBRARY, 52.0, 45, 0.0
45, LOC_CITY_NAME_SWENETT, 34.8, UNIT_KNIGHT, 83.8, 100, 0.0
45, LOC_CITY_NAME_IWNW, 9.3, BUILDING_GRANARY, 30.9, 32, 0.0
45, LOC_CITY_NAME_NEKHEN, 13.9, DISTRICT_HARBOR, 34.2, 53, 0.0
45, LOC_CITY_NAME_AKHETATEN, 38.5, DISTRICT_CAMPUS, 38.5, 82, 0.0
45, LOC_CITY_NAME_SENA, 16.0, DISTRICT_COMMERCIAL_HUB, 59.9, 80, 0.0
45, LOC_CITY_NAME_BABYLON_STK, 69.6, UNIT_SETTLER, 196.7, 130, 40.1
45, LOC_CITY_NAME_BORSIPPA, 29.0, DISTRICT_INDUSTRIAL_ZONE, 77.1, 55, 22.1
45, LOC_CITY_NAME_KARKAR, 47.0, UNIT_SETTLER, 136.8, 145, 0.0
45, LOC_CITY_NAME_DUR_KURIGALZU, 29.1, BUILDING_MONUMENT, 29.1, 30, 0.0
45, LOC_CITY_NAME_ESHNUNNA, 26.7, BUILDING_MARKET, 76.2, 60, 16.2
45, LOC_CITY_NAME_MASHKAN_SHAPIR, 21.0, DISTRICT_COMMERCIAL_HUB, 21.0, 85, 0.0
45, LOC_CITY_NAME_PATNA, 25.5, BUILDING_GOV_FAITH, 69.7, 145, 0.0
45, LOC_CITY_NAME_CHENNAI, 34.8, DISTRICT_HARBOR, 103.2, 90, 13.2
45, LOC_CITY_NAME_DELHI, 22.0, DISTRICT_CAMPUS, 64.4, 80, 0.0
45, LOC_CITY_NAME_CALCUTTA, 13.9, DISTRICT_HOLY_SITE, 26.2, 80, 0.0
45, LOC_CITY_NAME_MUMBAI, 14.1, DISTRICT_HOLY_SITE, 14.1, 92, 0.0
45, LOC_CITY_NAME_JABALPUR, 7.1, BUILDING_GRANARY, 7.1, 32, 0.0
45, LOC_CITY_NAME_TRIVANDRUM, 4.6, BUILDING_OLD_GOD_OBELISK, 10.4, 30, 0.0
45, LOC_CITY_NAME_NIANI, 14.0, BUILDING_GOV_TALL, 44.1, 75, 0.0
45, LOC_CITY_NAME_TIMBUKTU, 18.4, BUILDING_PYRAMIDS, 101.8, 110, 0.0
45, LOC_CITY_NAME_WALATA, 17.3, BUILDING_LIBRARY, 45.4, 45, 0.4
45, LOC_CITY_NAME_KUMBI_SALEH, 14.0, BUILDING_TEMPLE, 57.2, 60, 0.0
45, LOC_CITY_NAME_GAO, 17.5, DISTRICT_SUGUBA, 17.5, 47, 0.0
45, LOC_CITY_NAME_AWDAGHUST, 13.0, DISTRICT_HOLY_SITE, 30.8, 80, 0.0
45, LOC_CITY_NAME_KIRINA, 7.6, DISTRICT_HOLY_SITE, 43.7, 73, 0.0
45, LOC_CITY_NAME_KANGABA, 8.6, DISTRICT_HOLY_SITE, 14.0, 80, 0.0
45, LOC_CITY_NAME_NIORO, 6.5, DISTRICT_HOLY_SITE, 6.5, 85, 0.0
45, LOC_CITY_NAME_MEROE, 45.7, UNIT_TRADER, 45.7, 39, 0.0
45, LOC_CITY_NAME_SEDEINGA, 63.6, DISTRICT_CAMPUS, 150.7, 97, 35.3
45, LOC_CITY_NAME_KERMA, 61.7, UNIT_TRADER, 61.7, 39, 0.0
45, LOC_CITY_NAME_KAWA, 36.7, DISTRICT_ENCAMPMENT, 36.7, 80, 0.0
45, LOC_CITY_NAME_EL_KURRU, 21.9, DISTRICT_CAMPUS, 21.9, 85, 0.0
45, LOC_CITY_NAME_QASR_IBRIM, 19.0, DISTRICT_CAMPUS, 19.0, 85, 0.0
45, LOC_CITY_NAME_HEH, 14.7, DISTRICT_COMMERCIAL_HUB, 39.1, 85, 0.0
45, LOC_CITY_NAME_SHAAT, 30.5, BUILDING_MARKET, 30.5, 60, 0.0
45, LOC_CITY_NAME_NURI, 3.5, BUILDING_MONUMENT, 3.5, 30, 0.0
45, LOC_CITY_NAME_KUMBI_SALEH, 33.0, BUILDING_TEMPLE, 90.2, 60, 30.2
45, LOC_CITY_NAME_KARKAR, 49.5, UNIT_SETTLER, 186.3, 145, 24.8
45, LOC_CITY_NAME_MEROE, 68.3, BUILDING_ARMORY, 68.3, 97, 0.0
46, LOC_CITY_NAME_PELLA, 133.4, UNIT_KNIGHT, 133.4, 100, 0.0
46, LOC_CITY_NAME_ALEXANDRIA_TROAS, 34.7, UNIT_KNIGHT, 83.4, 100, 0.0
46, LOC_CITY_NAME_CHALKIDIKI, 22.9, PROJECT_ENHANCE_DISTRICT_CAMPUS, 45.7, 68, 0.0
46, LOC_CITY_NAME_ALEXANDRIA_LATMUS, 21.9, PROJECT_ENHANCE_DISTRICT_CAMPUS, 84.3, 68, 49.4
46, LOC_CITY_NAME_FEZ, 45.6, UNIT_CROSSBOWMAN, 124.5, 90, 46.2
46, LOC_CITY_NAME_METHONE, 61.0, BUILDING_MONUMENT, 61.0, 30, 4.3
46, LOC_CITY_NAME_BUENOS_AIRES, 51.5, UNIT_CROSSBOWMAN, 51.5, 90, 0.0
46, LOC_CITY_NAME_RIO_DE_JANEIRO, 41.3, PROJECT_ENHANCE_DISTRICT_COMMERCIAL_HUB, 41.3, 63, 0.0
46, LOC_CITY_NAME_SAO_PAULO, 66.7, UNIT_SETTLER, 178.4, 115, 63.4
46, LOC_CITY_NAME_FORTALEZA, 49.2, UNIT_CROSSBOWMAN, 80.6, 90, 0.0
46, LOC_CITY_NAME_CURITIBA, 110.2, UNIT_BUILDER, 110.2, 59, 0.0
46, LOC_CITY_NAME_SALVADOR, 76.4, UNIT_BUILDER, 76.4, 61, 0.0
46, LOC_CITY_NAME_JERUSALEM, 29.9, UNIT_CROSSBOWMAN, 29.9, 90, 0.0
46, LOC_CITY_NAME_PORTO_ALEGRE, 29.6, DISTRICT_CAMPUS, 77.6, 92, 0.0
46, LOC_CITY_NAME_AACHEN, 36.7, PROJECT_ENHANCE_DISTRICT_CAMPUS, 96.4, 63, 88.8
46, LOC_CITY_NAME_MAGDEBURG, 24.5, PROJECT_ENHANCE_DISTRICT_THEATER, 51.3, 63, 0.0
46, LOC_CITY_NAME_COLOGNE, 86.8, BUILDING_LIBRARY, 86.8, 45, 41.8
46, LOC_CITY_NAME_DORTMUND, 59.5, DISTRICT_HOLY_SITE, 145.2, 95, 50.2
46, LOC_CITY_NAME_HEIDELBERG, 44.9, UNIT_MAN_AT_ARMS, 95.4, 75, 31.8
46, LOC_CITY_HA_NOI, 86.4, BUILDING_ARMORY, 86.4, 97, 0.0
46, LOC_CITY_HUE, 65.0, UNIT_VIETNAMESE_VOI_CHIEN, 151.4, 100, 68.0
46, LOC_CITY_QUANG_TRI, 153.5, DISTRICT_THEATER, 153.5, 63, 28.2
46, LOC_CITY_HOI_AN, 61.2, UNIT_VIETNAMESE_VOI_CHIEN, 152.8, 100, 68.4
46, LOC_CITY_HOA_LU, 87.3, BUILDING_GRANARY, 87.3, 32, 23.2
46, LOC_CITY_DONG_HOI, 32.4, BUILDING_SHRINE, 32.4, 35, 0.0
46, LOC_CITY_NAME_ROME, 120.6, BUILDING_AMPHITHEATER, 120.6, 60, 51.8
46, LOC_CITY_NAME_ARRETIUM, 34.3, PROJECT_ENHANCE_DISTRICT_CAMPUS, 34.3, 68, 0.0
46, LOC_CITY_NAME_ARPINUM, 65.0, BUILDING_CASTLE, 65.0, 100, 0.0
46, LOC_CITY_NAME_LUGDUNUM, 91.6, DISTRICT_HOLY_SITE, 91.6, 104, 0.0
46, LOC_CITY_NAME_CUMAE, 46.4, UNIT_KNIGHT, 46.4, 100, 0.0
46, LOC_CITY_NAME_BRUNDISIUM, 25.6, BUILDING_WATER_MILL, 64.0, 40, 24.0
46, LOC_CITY_NAME_BABYLON, 38.4, UNIT_CROSSBOWMAN, 38.4, 90, 0.0
46, LOC_CITY_NAME_HATTUSA, 10.0, PROJECT_ENHANCE_DISTRICT_CAMPUS, 22.0, 56, 0.0
46, LOC_CITY_NAME_JOHANNESBURG, 5.6, BUILDING_WATER_MILL, 25.2, 40, 0.0
46, LOC_CITY_NAME_LISBON, 9.2, BUILDING_MARKET, 9.2, 60, 0.0
46, LOC_CITY_NAME_VATICAN_CITY, 31.5, UNIT_HORSEMAN, 63.0, 40, 2.0
46, LOC_CITY_NAME_VILNIUS, 60.0, DISTRICT_THEATER, 60.0, 92, 0.0
46, LOC_CITY_NAME_YEREVAN, 201.7, UNIT_CROSSBOWMAN, 201.7, 90, 0.0
46, LOC_CITY_NAME_KUMASI, 22.8, UNIT_CROSSBOWMAN, 91.2, 90, 0.0
