Game Turn, Player, City, UNITOPERATION_SPY_LISTENING_POST, UNITOPERATION_SPY_GAIN_SOURCES, UNITOPERATION_SPY_STEAL_TECH_BOOST, UNITOPERATION_SPY_GREAT_WORK_HEIST, UNITOPERATION_SPY_SABOTAGE_PRODUCTION, UNITOPERATION_SPY_SIPHON_FUNDS, UNITOPERATION_SPY_REC
40, 5, LOC_CITY_NAME_PELLA, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_ROME, 1.00, -9999.00, 1273.23, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_HA_NOI, 1.00, -9999.00, 292.71, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_AACHEN, 1.00, -9999.00, 292.71, 125.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_RIO_DE_JANEIRO, 3.00, -9999.00, -9999.00, -9999.00, -9999.00, 147.24, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_HUE, 1.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_ALEXANDRIA_TROAS, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_SAO_PAULO, 3.00, -9999.00, 118.95, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_ARRETIUM, 1.00, -9999.00, 1273.23, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_QUANG_TRI, 1.00, -9999.00, 292.71, -9999.00, 0.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_MAGDEBURG, 1.00, -9999.00, 292.71, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_ARPINUM, 1.00, -9999.00, 1273.23, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_VILNIUS, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, 0.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_CHALKIDIKI, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_FORTALEZA, 3.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_COLOGNE, 1.00, -9999.00, -9999.00, 125.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_KERMA, 0.00, -9999.00, 1273.23, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, 2139.99
40, 5, LOC_CITY_HOI_AN, 1.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_LUGDUNUM, 1.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_BABYLON_STK, 0.00, -9999.00, 292.71, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, 2092.49
40, 5, LOC_CITY_NAME_PATNA, 0.00, -9999.00, -9999.00, 125.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, 1888.04
40, 5, LOC_CITY_NAME_ALEXANDRIA_LATMUS, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_CURITIBA, 3.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_LISBON, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, 0.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_SWENETT, 0.00, -9999.00, 1273.23, -9999.00, -9999.00, 145.89, -9999.00, -9999.00, -9999.00, -9999.00, 1436.33
40, 5, LOC_CITY_NAME_BORSIPPA, 0.00, -9999.00, 292.71, -9999.00, -9999.00, 114.83, -9999.00, -9999.00, -9999.00, -9999.00, 574.61
40, 5, LOC_CITY_NAME_KARKAR, 0.00, -9999.00, 292.71, -9999.00, -9999.00, 114.83, -9999.00, -9999.00, -9999.00, -9999.00, 713.20
40, 5, LOC_CITY_NAME_CUMAE, 1.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_MEROE, 0.00, -9999.00, 1273.23, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, 2154.06
40, 5, LOC_CITY_NAME_KUMASI, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, 0.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_MEMPHIS, 0.00, -9999.00, 1273.23, -9999.00, -9999.00, 100.47, -9999.00, -9999.00, -9999.00, -9999.00, 1567.10
40, 5, LOC_CITY_NAME_JOHANNESBURG, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, 0.00, -9999.00, -9999.00
40, 5, LOC_CITY_HOA_LU, 1.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_DORTMUND, 1.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_FEZ, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_KAWA, 0.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, 1140.74
40, 5, LOC_CITY_NAME_EL_KURRU, 0.00, -9999.00, 1273.23, -9999.00, -9999.00, 93.29, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_VATICAN_CITY, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, 0.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_JERUSALEM, 3.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_SALVADOR, 3.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00
40, 5, LOC_CITY_NAME_PRESLAV, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, -9999.00, 0.00, -9999.00, -9999.00
