Game Turn, Player, Unit, From X, From Y, To X, To Y, Info, Checksum
039, LOC_CIVILIZATION_ROME_NAME, UNIT_CROSSBOWMAN (6160431), 38, 13, -9999, -9999, 2833, ffffffff
039, LOC_CIVILIZATION_ROME_NAME, UNIT_CROSSBOWMAN (4521995), 38, 8, -9999, -9999, 2833, ffffffff
039, LOC_CIVILIZATION_ROME_NAME, UNIT_ROMAN_LEGION (3932175), 37, 12, -9999, -9999, 2833, ffffffff
039, LOC_CIVILIZATION_ROME_NAME, UNIT_CATAPULT (3014684), 38, 10, -9999, -9999, 2833, ffffffff
039, LOC_CIVILIZATION_ROME_NAME, UNIT_HORSEMAN (2818083), 38, 7, -9999, -9999, 2833, ffffffff
039, LOC_CIVILIZATION_ROME_NAME, UNIT_CROSSBOWMAN (4653096), 38, 11, -9999, -9999, 2833, ffffffff
039, LOC_CIVILIZATION_ROME_NAME, UNIT_CROSSBOWMAN (6160431), 38, 13, -9999, -9999, 2833, ffffffff
039, LOC_CIVILIZATION_NUBIA_NAME, UNIT_BUILDER (2883606), 47, 17, 47, 18, 16656, 5f1d6f84
039, LOC_CIVILIZATION_NUBIA_NAME, UNIT_BUILDER (2818059), 53, 11, 54, 10, 16656, 5ce58852
039, LOC_CIVILIZATION_NUBIA_NAME, UNIT_SCOUT (393220), 40, 6, 41, 7, 16656, e724aa8c
039, LOC_CIVILIZATION_NUBIA_NAME, UNIT_SETTLER (2686990), 48, 11, 45, 11, 16656, 12a7e421
039, LOC_CIVILIZATION_NUBIA_NAME, UNIT_WARRIOR (131073), 20, 46, 19, 47, 16656, 4a6f6859
039, LOC_CIVILIZATION_NUBIA_NAME, UNIT_WARRIOR (131073), 19, 47, 18, 47, 16400,  209613f
040, LOC_CIVILIZATION_NUBIA_NAME, UNIT_NUBIAN_PITATI (1769490), 40, 13, -9999, -9999, 2833, ffffffff
040, LOC_CIVILIZATION_NUBIA_NAME, UNIT_SWORDSMAN (1900547), 39, 11, -9999, -9999, 2833, ffffffff
040, LOC_CIVILIZATION_NUBIA_NAME, UNIT_GREAT_GENERAL (1638416), 39, 12, -9999, -9999, 2833, ffffffff
040, LOC_CIVILIZATION_VILNIUS_NAME, UNIT_SWORDSMAN (851977), 8, 23, -9999, -9999, 2833, ffffffff
040, LOC_CIVILIZATION_VILNIUS_NAME, UNIT_CROSSBOWMAN (1245192), 9, 22, -9999, -9999, 2833, ffffffff
040, LOC_CIVILIZATION_VILNIUS_NAME, UNIT_SWORDSMAN (917514), 9, 23, -9999, -9999, 2833, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_TRADER (1245184), 23, 72, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_SCOUT (262147), 37, 19, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_CROSSBOWMAN (3604482), 23, 72, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HETAIROI (3014660), 22, 71, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MISSIONARY (2621441), 22, 71, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HYPASPIST (2883589), 18, 68, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_VAMPIRE (655367), 24, 61, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MISSIONARY (3276806), 23, 71, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HETAIROI (2031624), 18, 61, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HYPASPIST (2949130), 28, 68, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HETAIROI (2555916), 34, 75, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HETAIROI (2097163), 26, 69, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_ARCHER (1572877), 22, 62, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HYPASPIST (2490383), 23, 68, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MISSIONARY (2359305), 25, 64, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_SKIRMISHER (3211278), 24, 76, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_ARCHER (1376272), 22, 60, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_TRADER (3538961), 23, 64, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_SKIRMISHER (3407892), 13, 70, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_BUILDER (1835030), 35, 59, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HETAIROI (1769493), 36, 74, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HETAIROI (1900567), 35, 75, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MISSIONARY (2424850), 27, 66, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HETAIROI (1966104), 29, 68, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HETAIROI (2228249), 17, 65, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HYPASPIST (2687003), 23, 60, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HETAIROI (2293786), 35, 74, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_CROSSBOWMAN (3342365), 27, 66, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_BUILDER (2752540), 14, 69, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_SKIRMISHER (3145759), 22, 76, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MISSIONARY (3080222), 24, 72, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_BUILDER (3473440), 35, 74, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_SCOUT (262147), 37, 19, 22, 63, 4362, fce15354
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_ARCHER (1376272), 22, 60, 22, 63, 4362, 4491b385
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_SKIRMISHER (3407892), 13, 70, 11, 71, 272, 98659e82
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HETAIROI (3014660), 22, 71, 26, 70, 256, 8daac3ac
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HYPASPIST (2883589), 18, 68, 25, 70, 4352, eb80d68c
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_VAMPIRE (655367), 24, 61, 22, 72, 4352, dbcc4bbd
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HETAIROI (2031624), 18, 61, 20, 62, 256, 2726a889
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HYPASPIST (2949130), 28, 68, 30, 68, 256,  bffae0e
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HETAIROI (2097163), 26, 69, 25, 68, 256,  c01f443
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HETAIROI (2555916), 34, 75, 22, 72, 4352, cd0fb469
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HETAIROI (2555916), 33, 75, 32, 76, 4096, 8f77c32a
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HYPASPIST (2490383), 23, 68, 22, 68, 256, ed1bb567
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HETAIROI (1769493), 36, 74, 22, 63, 4352, 4ad71781
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HETAIROI (1900567), 35, 75, 15, 70, 4352, 54d9b413
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HETAIROI (1966104), 29, 68, 29, 70, 256,  b741803
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HETAIROI (2228249), 17, 65, 17, 67, 256, 1bd3f72f
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MACEDONIAN_HYPASPIST (2687003), 23, 60, 23, 59, 256, 3c23f913
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_CROSSBOWMAN (3342365), 27, 66, 34, 74, 4352, ec15ab6c
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MISSIONARY (2621441), 22, 71, 1, 27, 4360, ba0f7340
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MISSIONARY (3276806), 23, 71, 1, 27, 4360,  d754ab4
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MISSIONARY (2359305), 25, 64, 1, 27, 4360, 148d024b
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MISSIONARY (2424850), 27, 66, 1, 27, 4360, 4dea6431
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MISSIONARY (3080222), 24, 72, 28, 68, 4360, 5de3ad21
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_BUILDER (1835030), 35, 59, 53, 24, 256, 2e344b27
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_BUILDER (1835030), 36, 57, 38, 54, 0, 7628c0b9
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_BUILDER (1835030), 37, 56, 38, 54, 0, 3e510d27
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_BUILDER (2752540), 14, 69, 11, 71, 256, b9292189
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_SKIRMISHER (3211278), 24, 76, -9999, -9999, 2368, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_SKIRMISHER (3145759), 22, 76, -9999, -9999, 2368, ffffffff
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_SKIRMISHER (3211278), 24, 76, 26, 78, 320, a4fe8541
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_SKIRMISHER (3145759), 22, 76, 21, 77, 320, 34fe0e21
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_MISSIONARY (2621441), 22, 69, 1, 27, 4104, 1f7723d9
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_SCOUT (262147), 36, 19, 22, 63, 4106, cbb06fec
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_ARCHER (1376272), 21, 61, 22, 63, 4106, c9ab5f84
040, LOC_CIVILIZATION_MACEDON_NAME, UNIT_BUILDER (2752540), 13, 70, 11, 71, 0, 98659e82
040, LOC_CIVILIZATION_NUBIA_NAME, UNIT_SWORDSMAN (1900547), 39, 11, -9999, -9999, 2833, ffffffff
040, LOC_CIVILIZATION_NUBIA_NAME, UNIT_NUBIAN_PITATI (1769490), 40, 13, -9999, -9999, 2833, ffffffff
040, LOC_CIVILIZATION_NUBIA_NAME, UNIT_GREAT_GENERAL (1638416), 39, 12, -9999, -9999, 2833, ffffffff
040, LOC_CIVILIZATION_VILNIUS_NAME, UNIT_CROSSBOWMAN (1245192), 9, 22, -9999, -9999, 2833, ffffffff
040, LOC_CIVILIZATION_VILNIUS_NAME, UNIT_SWORDSMAN (851977), 8, 23, -9999, -9999, 2833, ffffffff
040, LOC_CIVILIZATION_VILNIUS_NAME, UNIT_SWORDSMAN (917514), 9, 23, -9999, -9999, 2833, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SWORDSMAN (4456450), 19, 54, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SKIRMISHER (4194308), 5, 56, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SCOUT (262147), 23, 29, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SWORDSMAN (2818054), 9, 57, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_MISSIONARY (3735557), 21, 56, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_MISSIONARY (2031623), 7, 34, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SWORDSMAN (2686985), 13, 58, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_TAOIST (786440), 9, 36, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SWORDSMAN (4128779), 18, 62, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_TRADER (917514), 14, 56, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SKIRMISHER (4063245), 12, 69, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SWORDSMAN (4587534), 17, 58, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_MISSIONARY (1900556), 6, 33, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SKIRMISHER (4390927), 23, 64, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SETTLER (4522000), 14, 61, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_CATAPULT (2621457), 18, 59, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SWORDSMAN (4718610), 14, 56, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_CROSSBOWMAN (4784149), 15, 54, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_WARRIOR (1835030), 19, 61, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_BUILDER (3670036), 19, 56, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_MISSIONARY (2162711), 10, 42, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_HEAVY_CHARIOT (2359322), 15, 56, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_MISSIONARY (2293785), 6, 34, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_CATAPULT (2490396), 19, 56, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_MISSIONARY (2424859), 10, 35, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SWORDSMAN (2752542), 16, 57, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_MISSIONARY (2555933), 9, 34, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_APOSTLE (4653080), 13, 58, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SKIRMISHER (3473440), 23, 53, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_MISSIONARY (2883615), 8, 33, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SWORDSMAN (3145761), 13, 57, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_BUILDER (4259874), 14, 60, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_BUILDER (3276835), 13, 59, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SKIRMISHER (3407909), 19, 53, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SKIRMISHER (3801127), 22, 57, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_MISSIONARY (3342372), 17, 52, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SWORDSMAN (3866664), 14, 57, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SKIRMISHER (3997738), 7, 65, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SWORDSMAN (3932201), 21, 55, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_BUILDER (3604518), 18, 58, -9999, -9999, 2325, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SETTLER (4522000), 14, 61, 15, 64, 276, 5a1c2959
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SETTLER (4522000), 14, 61, 15, 64, 37129, 5a1c2959
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SETTLER (4522000), 15, 62, 15, 64, 36873, 5dae0dbe
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SWORDSMAN (4128779), 18, 62, 15, 64, 37121, 66490bcb
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_WARRIOR (1835030), 19, 61, 15, 64, 37121, ffee3608
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SCOUT (262147), 23, 29, 15, 54, 4362, 9f7b5828
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SCOUT (262147), 23, 31, 23, 32, 4106, eb9b7c2a
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_BUILDER (3670036), 19, 56, 23, 56, 4362, fb05f0e8
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_BUILDER (3276835), 13, 59, 13, 56, 4352, e3514efd
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_BUILDER (4259874), 14, 60, 12, 54, 4352, 66b93d08
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_BUILDER (4259874), 14, 60, 12, 54, 4362, 66b93d08
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SKIRMISHER (4063245), 12, 69, 11, 71, 272, c0a87981
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SWORDSMAN (4456450), 19, 54, 19, 52, 256, f387ed0c
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SWORDSMAN (4587534), 17, 58, 17, 57, 256, c4b5a9c5
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_CATAPULT (2621457), 18, 59, 17, 59, 256, 82d39661
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SWORDSMAN (4718610), 14, 56, 15, 57, 256, a41153b7
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_CROSSBOWMAN (4784149), 15, 54, 18, 62, 256, f27818f3
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_HEAVY_CHARIOT (2359322), 15, 56, 18, 62, 256, 5d0db0b2
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_CATAPULT (2490396), 19, 56, 18, 62, 256, 1d612fbd
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SWORDSMAN (2752542), 16, 57, 18, 58, 256, d621e5f7
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SWORDSMAN (3145761), 13, 57, 12, 57, 256, 12e936db
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SWORDSMAN (3866664), 14, 57, 14, 58, 256, c4edece6
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_MISSIONARY (3735557), 21, 56, 21, 55, 4360, c7a1339a
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_MISSIONARY (2031623), 7, 34, 1, 27, 4360, 1c30cebf
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_TAOIST (786440), 9, 36, 2, 28, 4360, d387c47f
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_MISSIONARY (1900556), 6, 33, 2, 27, 4360, 88143e4e
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_MISSIONARY (2162711), 10, 42, 11, 32, 4360, 314639e2
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_MISSIONARY (2293785), 6, 34, 1, 27, 4360, a48ca9da
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_MISSIONARY (2424859), 10, 35, 11, 33, 4360, 933dda1e
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_MISSIONARY (2555933), 9, 34, 1, 27, 4360, e1ed2357
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_MISSIONARY (2883615), 8, 33, 1, 27, 4360, 40a285c2
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_MISSIONARY (3342372), 17, 52, 22, 54, 4360, fa49884e
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SKIRMISHER (3473440), 23, 53, 53, 24, 256, 2b1b3714
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SKIRMISHER (3997738), 7, 65, 11, 71, 256, 7db80a02
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SKIRMISHER (4194308), 5, 56, -9999, -9999, 2368, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SKIRMISHER (4390927), 23, 64, -9999, -9999, 2368, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SKIRMISHER (4390927), 23, 64, 41, 68, 256, f3f131e4
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SKIRMISHER (3407909), 19, 53, -9999, -9999, 2368, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SKIRMISHER (3801127), 22, 57, -9999, -9999, 2368, ffffffff
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SKIRMISHER (4194308), 5, 56, 3, 56, 320, c4b2ee5f
040, LOC_CIVILIZATION_BRAZIL_NAME, UNIT_SKIRMISHER (4390927), 23, 64, 41, 68, 320, f3f131e4
