Game Turn, Player, Unit, Num Spots, Locations
40, 5, UNIT_TRADER, 38, 23:72(1/2), 22:73(1/1), 22:71(1/1), 23:71(1/1), 24:72(1/1), 23:73(1/1), 22:72(1/0), 24:74(1/0), 22:74(1/0), 23:70(1/0), 22:70(1/0), 24:70(1/0), 21:73(1/0), 21:71(1/0), 24:71(1/0), 23:74(2/0), 22:69(2/1), 23:69(2/1), 21:75(2/1), 21:74(2/1), 24:75(2/1), 25:71(2/1), 20:71(2/1), 25:70(2/1), 25:72(2/0), 24:73(2/0), 25:74(2/0), 22:75(2/0), 21:69(2/0), 21:70(2/0), 24:69(2/0), 24:68(2/0), 22:76(2/0), 20:74(2/0), 26:71(2/0), 26:70(2/0), 25:69(2/0), 20:72(2/0)
40, 5, UNIT_MISSIONARY, 96, 22:71(1/4), 21:71(1/3), 22:70(1/3), 23:70(1/3), 23:71(1/3), 23:72(1/3), 22:72(1/2), 22:73(1/2), 23:73(1/2), 24:72(1/2), 23:69(1/2), 24:70(1/2), 22:69(1/2), 20:71(1/2), 20:72(1/1), 25:70(1/1), 24:68(1/1), 24:74(1/1), 22:74(1/1), 21:73(1/1), 24:71(1/1), 21:69(1/1), 23:74(1/0), 21:70(1/0), 25:68(1/0), 25:69(1/0), 26:70(1/0), 25:71(1/0), 20:70(1/0), 20:69(1/0), 21:75(1/0), 21:74(1/0), 24:75(1/0), 24:67(1/0), 25:72(2/0), 24:69(2/0), 24:73(2/0), 22:68(2/0), 19:71(2/0), 26:71(2/3), 26:69(2/3), 19:70(2/3), 19:73(2/0), 20:74(2/3), 22:76(2/3), 20:68(2/3), 25:67(2/3), 27:70(2/2), 19:69(2/2), 23:67(2/0), 23:68(2/0), 25:74(2/0), 22:75(2/0), 27:68(2/2), 27:69(2/2), 27:72(2/2), 18:71(2/2), 18:69(2/2), 25:66(2/2), 24:76(2/2), 26:66(2/2), 19:68(2/2), 19:67(2/2), 23:76(2/2), 26:72(2/1), 26:68(2/1), 25:75(2/1), 26:73(2/1), 27:73(2/1), 24:77(2/1), 25:65(2/1), 18:68(2/1), 18:72(2/1), 17:71(2/1), 18:67(2/1), 20:75(2/0), 21:76(2/0), 28:68(2/0), 28:69(2/0), 27:67(2/0), 26:65(2/0), 26:64(2/0), 17:70(2/0), 26:67(2/0), 18:70(2/0), 26:76(2/0), 26:74(2/0), 28:74(2/0), 27:66(2/0), 25:77(2/0), 18:73(2/0), 17:72(2/0), 19:74(2/0), 19:75(2/0), 22:77(2/0), 21:77(2/0)
40, 5, UNIT_CROSSBOWMAN, 38, 23:72(1/2), 22:73(1/1), 22:71(1/1), 23:71(1/1), 24:72(1/1), 23:73(1/1), 22:72(1/0), 24:74(1/0), 22:74(1/0), 23:70(1/0), 22:70(1/0), 24:70(1/0), 21:73(1/0), 21:71(1/0), 24:71(1/0), 23:74(2/0), 22:69(2/1), 23:69(2/1), 21:75(2/1), 21:74(2/1), 24:75(2/1), 25:71(2/1), 20:71(2/1), 25:70(2/1), 25:72(2/0), 24:73(2/0), 25:74(2/0), 22:75(2/0), 21:69(2/0), 21:70(2/0), 24:69(2/0), 24:68(2/0), 22:76(2/0), 20:74(2/0), 26:71(2/0), 26:70(2/0), 25:69(2/0), 20:72(2/0)
40, 5, UNIT_SCOUT, 49, 37:19(1/3), 36:19(1/2), 37:18(1/2), 38:18(1/2), 38:19(1/2), 39:18(1/1), 36:17(1/1), 35:19(1/1), 36:18(1/0), 34:19(1/0), 35:17(1/0), 37:16(1/0), 40:18(1/0), 38:20(1/0), 37:20(1/0), 35:18(2/0), 40:17(2/2), 41:18(2/2), 37:15(2/2), 34:20(2/2), 36:20(2/0), 39:20(2/0), 39:19(2/0), 39:16(2/0), 38:16(2/0), 36:16(2/0), 34:17(2/1), 33:20(2/1), 38:15(2/1), 42:18(2/1), 40:16(2/1), 41:16(2/1), 35:20(2/0), 34:18(2/0), 33:19(2/0), 35:16(2/0), 36:15(2/0), 40:19(2/0), 39:17(2/0), 41:15(2/0), 32:19(2/0), 32:20(2/0), 32:21(2/0), 36:13(2/0), 36:14(2/0), 43:18(2/0), 38:21(2/0), 37:21(2/0), 36:21(2/0)
40, 5, UNIT_MACEDONIAN_HETAIROI, 96, 22:71(1/4), 21:71(1/3), 22:70(1/3), 23:70(1/3), 23:71(1/3), 23:72(1/3), 22:72(1/2), 22:73(1/2), 23:73(1/2), 24:72(1/2), 23:69(1/2), 24:70(1/2), 22:69(1/2), 20:71(1/2), 20:72(1/1), 25:70(1/1), 24:68(1/1), 24:74(1/1), 22:74(1/1), 21:73(1/1), 24:71(1/1), 21:69(1/1), 23:74(1/0), 21:70(1/0), 25:68(1/0), 25:69(1/0), 26:70(1/0), 25:71(1/0), 20:70(1/0), 20:69(1/0), 21:75(1/0), 21:74(1/0), 24:75(1/0), 24:67(1/0), 25:72(2/0), 24:69(2/0), 24:73(2/0), 22:68(2/0), 19:71(2/0), 26:71(2/3), 26:69(2/3), 19:70(2/3), 19:73(2/0), 20:74(2/3), 22:76(2/3), 20:68(2/3), 25:67(2/3), 27:70(2/2), 19:69(2/2), 23:67(2/0), 23:68(2/0), 25:74(2/0), 22:75(2/0), 27:68(2/2), 27:69(2/2), 27:72(2/2), 18:71(2/2), 18:69(2/2), 25:66(2/2), 24:76(2/2), 26:66(2/2), 19:68(2/2), 19:67(2/2), 23:76(2/2), 26:72(2/1), 26:68(2/1), 25:75(2/1), 26:73(2/1), 27:73(2/1), 24:77(2/1), 25:65(2/1), 18:68(2/1), 18:72(2/1), 17:71(2/1), 18:67(2/1), 20:75(2/0), 21:76(2/0), 28:68(2/0), 28:69(2/0), 27:67(2/0), 26:65(2/0), 26:64(2/0), 17:70(2/0), 26:67(2/0), 18:70(2/0), 26:76(2/0), 26:74(2/0), 28:74(2/0), 27:66(2/0), 25:77(2/0), 18:73(2/0), 17:72(2/0), 19:74(2/0), 19:75(2/0), 22:77(2/0), 21:77(2/0)
40, 5, UNIT_MACEDONIAN_HYPASPIST, 32, 18:68(1/2), 18:67(1/1), 19:68(1/1), 18:69(1/1), 17:67(1/0), 17:68(1/0), 17:69(1/0), 19:70(1/0), 20:68(1/0), 17:70(2/1), 16:69(2/1), 16:68(2/1), 18:70(2/0), 19:66(2/0), 18:66(2/1), 20:69(2/1), 18:71(2/1), 19:67(2/1), 16:70(2/0), 15:69(2/0), 19:71(2/0), 20:70(2/0), 19:69(2/0), 20:67(2/0), 17:71(2/0), 15:67(2/0), 18:65(2/0), 17:65(2/0), 21:69(2/0), 18:72(2/0), 17:66(2/0), 16:67(2/0)
40, 5, UNIT_MISSIONARY, 100, 23:71(1/4), 23:72(1/3), 22:71(1/3), 23:70(1/3), 24:70(1/3), 24:72(1/3), 23:73(1/2), 22:73(1/2), 22:70(1/2), 21:71(1/2), 23:69(1/2), 22:69(1/2), 25:70(1/2), 24:71(1/2), 22:72(1/1), 25:69(1/1), 26:70(1/1), 25:71(1/1), 24:68(1/1), 20:71(1/1), 22:74(1/1), 21:73(1/1), 24:74(1/1), 21:69(1/1), 25:72(1/0), 23:74(1/0), 24:69(1/0), 24:73(1/0), 26:71(1/0), 25:68(1/0), 26:69(1/0), 20:69(1/0), 24:75(1/0), 21:75(1/0), 21:74(1/0), 20:72(1/0), 24:67(1/0), 27:70(2/0), 21:70(2/0), 22:68(2/0), 27:68(2/3), 27:69(2/3), 27:72(2/3), 20:70(2/0), 20:74(2/3), 22:76(2/3), 20:68(2/3), 25:67(2/3), 26:68(2/2), 26:72(2/0), 23:67(2/0), 23:68(2/0), 19:71(2/0), 22:75(2/0), 25:74(2/0), 26:73(2/2), 27:73(2/2), 25:66(2/2), 19:69(2/2), 24:76(2/2), 19:73(2/2), 26:66(2/2), 19:68(2/2), 19:67(2/2), 23:76(2/2), 25:73(2/1), 28:68(2/1), 27:67(2/1), 28:69(2/1), 25:75(2/1), 28:74(2/1), 26:74(2/1), 18:73(2/1), 24:77(2/1), 19:70(2/1), 25:65(2/1), 18:69(2/1), 18:68(2/1), 18:67(2/1), 20:75(2/0), 21:76(2/0), 29:68(2/0), 29:69(2/0), 26:67(2/0), 28:70(2/0), 27:74(2/0), 26:65(2/0), 29:70(2/0), 26:64(2/0), 26:76(2/0), 28:75(2/0), 27:75(2/0), 27:66(2/0), 18:72(2/0), 25:77(2/0), 18:71(2/0), 19:74(2/0), 19:75(2/0), 22:77(2/0), 21:77(2/0)
40, 5, UNIT_VAMPIRE, 24, 24:61(1/2), 23:61(1/1), 24:60(1/1), 25:61(1/1), 25:62(1/0), 24:62(1/0), 26:62(1/0), 23:59(1/0), 23:60(1/0), 24:63(2/1), 25:63(2/1), 23:62(2/0), 26:63(2/1), 22:59(2/1), 23:58(2/1), 26:64(2/0), 24:64(2/0), 25:64(2/0), 22:60(2/0), 25:60(2/0), 24:59(2/0), 27:62(2/0), 26:61(2/0), 24:58(2/0)
40, 5, UNIT_MACEDONIAN_HETAIROI, 75, 18:61(1/4), 18:60(1/3), 19:62(1/3), 19:60(1/2), 18:63(1/2), 19:63(1/2), 17:60(1/2), 17:59(1/2), 17:61(1/1), 20:63(1/1), 20:64(1/1), 19:64(1/1), 17:62(1/0), 20:62(1/0), 20:61(1/0), 20:60(1/0), 18:65(1/0), 19:65(1/0), 20:65(1/0), 21:64(1/0), 17:57(1/0), 18:64(1/0), 19:59(2/0), 16:59(2/0), 17:63(2/3), 17:64(2/3), 15:57(2/3), 16:56(2/3), 22:64(2/3), 21:65(2/3), 21:66(2/3), 20:66(2/3), 17:56(2/3), 17:65(2/3), 16:61(2/0), 21:63(2/0), 16:58(2/0), 21:62(2/0), 19:66(2/2), 22:66(2/2), 22:63(2/2), 15:55(2/2), 16:55(2/2), 18:66(2/2), 16:65(2/2), 16:60(2/0), 16:63(2/1), 21:61(2/1), 21:60(2/1), 18:57(2/0), 18:67(2/1), 15:58(2/1), 16:66(2/1), 15:65(2/1), 17:67(2/1), 22:62(2/1), 23:62(2/1), 16:64(2/1), 15:63(2/0), 22:60(2/0), 18:56(2/0), 24:64(2/0), 22:65(2/0), 20:67(2/0), 19:67(2/0), 17:55(2/0), 22:67(2/0), 19:68(2/0), 18:68(2/0), 15:64(2/0), 15:67(2/0), 17:68(2/0), 14:54(2/0), 23:61(2/0), 17:66(2/0)
