Game Turn, Player, KnowledgeType, Location, Other
40, 6, CITY, 13:58, 0, 10, 100, 36.00, 1, 2, 43, 192, 3, Is original capital, Is capital
40, 6, CITY, 38:8, 0, 9, 100, 36.00, 2, 4, 47, 217, 8, Is original capital, Is capital
40, 6, CITY, 23:15, 0, 7, 100, 36.00, 2, 4, 44, 178, 5, Is original capital, Is capital
40, 6, CITY, 11:43, 0, 12, 100, 21.00, 1, 2, 33, 194, 6, Is original capital, Is capital
40, 6, CITY, 21:18, 0, 8, 100, 24.00, 1, 2, 28, 136, 6, Not original capital, Not capital
40, 6, CITY, 23:72, 0, 9, 100, 33.00, 1, 2, 32, 113, 2, Not original capital, Not capital
40, 6, CITY, 9:57, 0, 10, 100, 36.00, 2, 4, 42, 204, 6, Not original capital, Not capital
40, 6, CITY, 35:10, 0, 8, 100, 36.00, 1, 2, 40, 117, 3, Not original capital, Not capital
40, 6, CITY, 21:22, 0, 9, 100, 36.00, 2, 4, 44, 169, 5, Not original capital, Not capital
40, 6, CITY, 10:39, 0, 10, 100, 33.00, 1, 1, 20, 124, 4, Not original capital, Not capital
40, 6, CITY, 31:9, 0, 7, 100, 24.00, 2, 4, 44, 110, 4, Not original capital, Not capital
40, 6, CITY, 8:23, 0, 8, 100, 44.00, 1, 2, 42, 50, 3, Is original capital, Is capital
40, 6, CITY, 26:64, 0, 6, 100, 21.00, 1, 2, 32, 101, 0, Not original capital, Not capital
40, 6, CITY, 15:54, 0, 10, 100, 24.00, 1, 2, 32, 171, 5, Not original capital, Not capital
40, 6, CITY, 14:50, 0, 7, 100, 36.00, 2, 4, 30, 148, 6, Not original capital, Not capital
40, 6, CITY, 56:13, 0, 11, 100, 35.00, 2, 2, 24, 143, 6, Not original capital, Not capital
40, 6, CITY, 26:12, 0, 6, 100, 24.00, 1, 2, 28, 122, 5, Not original capital, Not capital
40, 6, CITY, 32:13, 0, 6, 100, 24.00, 1, 2, 36, 101, 4, Not original capital, Not capital
40, 6, CITY, 73:49, 0, 6, 100, 83.00, 1, 1, 15, 113, 4, Is original capital, Is capital
40, 6, CITY, 22:63, 0, 6, 100, 21.00, 1, 2, 32, 103, 0, Not original capital, Not capital
40, 6, CITY, 69:63, 0, 6, 100, 46.00, 1, 1, 7, 160, 5, Is original capital, Is capital
40, 6, CITY, 18:62, 0, 9, 100, 24.00, 1, 2, 38, 159, 5, Not original capital, Not capital
40, 6, CITY, 2:26, 0, 8, 100, 46.00, 1, 1, 30, 52, 4, Is original capital, Is capital
