Game Turn, Event, Attacker, Unit, Defender, Unit, Mayhem, Current Total
48, Declare war, 12, , 5, , 2.0, 2680.0
48, Declare war, 12, , 6, , 2.0, 2682.0
48, Declare war, 17, , 12, , 2.0, 2684.0
48, Declare war, 12, , 7, , 2.0, 2686.0
48, Declare war, 12, , 8, , 2.0, 2688.0
48, Declare war, 12, , 9, , 2.0, 2690.0
48, Declare war, 12, , 5, , 2.0, 2692.0
48, Declare war, 12, , 6, , 2.0, 2694.0
48, Declare war, 17, , 12, , 2.0, 2696.0
48, Declare war, 12, , 7, , 2.0, 2698.0
48, Declare war, 12, , 8, , 2.0, 2700.0
48, Declare war, 12, , 9, , 2.0, 2702.0
48, Declare war, 12, , 5, , 2.0, 2704.0
48, Declare war, 12, , 6, , 2.0, 2706.0
48, Declare war, 17, , 12, , 2.0, 2708.0
48, Declare war, 12, , 7, , 2.0, 2710.0
48, Declare war, 12, , 8, , 2.0, 2712.0
48, Declare war, 12, , 9, , 2.0, 2714.0
48, Declare war, 12, , 5, , 2.0, 2716.0
48, Declare war, 12, , 6, , 2.0, 2718.0
48, Declare war, 17, , 12, , 2.0, 2720.0
48, Declare war, 12, , 7, , 2.0, 2722.0
48, Declare war, 12, , 8, , 2.0, 2724.0
48, Declare war, 12, , 9, , 2.0, 2726.0
48, Declare war, 12, , 5, , 2.0, 2728.0
48, Declare war, 12, , 6, , 2.0, 2730.0
48, Declare war, 17, , 12, , 2.0, 2732.0
48, Declare war, 12, , 7, , 2.0, 2734.0
48, Declare war, 12, , 8, , 2.0, 2736.0
48, Declare war, 12, , 9, , 2.0, 2738.0
48, Declare war, 12, , 5, , 2.0, 2740.0
48, Declare war, 12, , 6, , 2.0, 2742.0
48, Declare war, 17, , 12, , 2.0, 2744.0
48, Declare war, 12, , 7, , 2.0, 2746.0
48, Declare war, 12, , 8, , 2.0, 2748.0
48, Declare war, 12, , 9, , 2.0, 2750.0
48, Declare war, 12, , 5, , 2.0, 2752.0
48, Declare war, 12, , 6, , 2.0, 2754.0
48, Declare war, 17, , 12, , 2.0, 2756.0
48, Declare war, 12, , 7, , 2.0, 2758.0
48, Declare war, 12, , 8, , 2.0, 2760.0
48, Declare war, 12, , 9, , 2.0, 2762.0
48, Declare war, 12, , 17, , 2.0, 2764.0
48, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_SKIRMISHER, 1.0, 2765.0
49, Improvement Pillaged, -1, , 9, IMPROVEMENT_FARM, 1.0, 2766.0
49, Improvement Pillaged, -1, , 9, IMPROVEMENT_FARM, 1.0, 2767.0
49, Combat, 5, UNIT_CROSSBOWMAN, 0, UNIT_EGYPTIAN_CHARIOT_ARCHER, 1.0, 2768.0
49, Combat, 5, UNIT_CROSSBOWMAN, 0, UNIT_KNIGHT, 1.0, 2769.0
49, Combat, 5, UNIT_MAN_AT_ARMS, 0, UNIT_KNIGHT, 1.0, 2770.0
49, Combat, 5, District, 0, UNIT_EGYPTIAN_CHARIOT_ARCHER, 1.0, 2771.0
49, Combat, 7, UNIT_CATAPULT, 16, District, 1.0, 2772.0
49, Combat, 8, UNIT_VIETNAMESE_VOI_CHIEN, 16, District, 1.0, 2773.0
49, Combat, 8, UNIT_SWORDSMAN, 16, District, 1.0, 2774.0
49, Combat, 8, UNIT_SWORDSMAN, 16, District, 1.0, 2775.0
49, Improvement Pillaged, -1, , 4, IMPROVEMENT_MINE, 1.0, 2776.0
49, Combat, 9, UNIT_MAN_AT_ARMS, 4, UNIT_CROSSBOWMAN, 1.0, 2777.0
49, Combat, 9, UNIT_CROSSBOWMAN, 4, UNIT_CROSSBOWMAN, 1.0, 2778.0
49, Combat, 12, UNIT_CROSSBOWMAN, 17, UNIT_SWORDSMAN, 1.0, 2779.0
49, Combat, 12, UNIT_SWORDSMAN, 17, UNIT_SWORDSMAN, 1.0, 2780.0
49, Combat, 14, UNIT_CATAPULT, 7, UNIT_SWORDSMAN, 1.0, 2781.0
49, Combat, 14, District, 7, UNIT_SWORDSMAN, 1.0, 2782.0
49, Combat, 16, UNIT_CROSSBOWMAN, 8, UNIT_HORSEMAN, 1.0, 2783.0
49, Death, 16, UNIT_CROSSBOWMAN, 8, UNIT_HORSEMAN, 1.0, 2784.0
49, Combat, 0, UNIT_CROSSBOWMAN, 5, District, 1.0, 2785.0
49, Improvement Pillaged, -1, , 5, IMPROVEMENT_FARM, 1.0, 2786.0
49, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_CROSSBOWMAN, 1.0, 2787.0
49, Death, 4, UNIT_CROSSBOWMAN, 9, UNIT_CROSSBOWMAN, 1.0, 2788.0
49, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_SKIRMISHER, 1.0, 2789.0
49, Death, 4, UNIT_CROSSBOWMAN, 9, UNIT_SKIRMISHER, 1.0, 2790.0
49, Combat, 0, UNIT_CROSSBOWMAN, 5, UNIT_MAN_AT_ARMS, 1.0, 2791.0
49, Death, 0, UNIT_CROSSBOWMAN, 5, UNIT_MAN_AT_ARMS, 1.0, 2792.0
49, Combat, 0, UNIT_KNIGHT, 5, UNIT_CROSSBOWMAN, 1.0, 2793.0
49, Death, 0, UNIT_KNIGHT, 5, UNIT_CROSSBOWMAN, 1.0, 2794.0
50, Improvement Pillaged, -1, , 8, IMPROVEMENT_FARM, 1.0, 2795.0
50, Improvement Pillaged, -1, , 8, IMPROVEMENT_FARM, 1.0, 2796.0
50, Combat, 5, UNIT_CROSSBOWMAN, 0, UNIT_CROSSBOWMAN, 1.0, 2797.0
50, Combat, 5, UNIT_CROSSBOWMAN, 0, UNIT_KNIGHT, 1.0, 2798.0
50, Combat, 5, District, 0, UNIT_CROSSBOWMAN, 1.0, 2799.0
50, Combat, 5, UNIT_SKIRMISHER, 1, UNIT_BABYLONIAN_SABUM_KIBITTUM, 1.0, 2800.0
50, Declare war, 17, , 0, , 2.0, 2802.0
50, Declare war, 17, , 1, , 2.0, 2804.0
50, Declare war, 12, , 17, , 2.0, 2806.0
50, Declare war, 13, , 17, , 2.0, 2808.0
50, Declare war, 17, , 2, , 2.0, 2810.0
50, Declare war, 15, , 17, , 2.0, 2812.0
50, Declare war, 17, , 3, , 2.0, 2814.0
50, Declare war, 17, , 4, , 2.0, 2816.0
50, Declare war, 14, , 17, , 2.0, 2818.0
50, Declare war, 16, , 17, , 2.0, 2820.0
50, Declare war, 20, , 17, , 2.0, 2822.0
50, Declare war, 17, , 0, , 2.0, 2824.0
50, Declare war, 17, , 1, , 2.0, 2826.0
50, Declare war, 12, , 17, , 2.0, 2828.0
50, Declare war, 13, , 17, , 2.0, 2830.0
50, Declare war, 17, , 2, , 2.0, 2832.0
50, Declare war, 15, , 17, , 2.0, 2834.0
50, Declare war, 17, , 3, , 2.0, 2836.0
50, Declare war, 17, , 4, , 2.0, 2838.0
50, Declare war, 14, , 17, , 2.0, 2840.0
50, Declare war, 16, , 17, , 2.0, 2842.0
50, Declare war, 20, , 17, , 2.0, 2844.0
50, Declare war, 17, , 0, , 2.0, 2846.0
50, Declare war, 17, , 1, , 2.0, 2848.0
50, Declare war, 12, , 17, , 2.0, 2850.0
50, Declare war, 13, , 17, , 2.0, 2852.0
50, Declare war, 17, , 2, , 2.0, 2854.0
50, Declare war, 15, , 17, , 2.0, 2856.0
50, Declare war, 17, , 3, , 2.0, 2858.0
50, Declare war, 17, , 4, , 2.0, 2860.0
50, Declare war, 14, , 17, , 2.0, 2862.0
50, Declare war, 16, , 17, , 2.0, 2864.0
50, Declare war, 20, , 17, , 2.0, 2866.0
50, Declare war, 17, , 0, , 2.0, 2868.0
50, Declare war, 17, , 1, , 2.0, 2870.0
50, Declare war, 12, , 17, , 2.0, 2872.0
50, Declare war, 13, , 17, , 2.0, 2874.0
50, Declare war, 17, , 2, , 2.0, 2876.0
50, Declare war, 15, , 17, , 2.0, 2878.0
50, Declare war, 17, , 3, , 2.0, 2880.0
50, Declare war, 17, , 4, , 2.0, 2882.0
50, Declare war, 14, , 17, , 2.0, 2884.0
50, Declare war, 16, , 17, , 2.0, 2886.0
50, Declare war, 20, , 17, , 2.0, 2888.0
50, Declare war, 17, , 0, , 2.0, 2890.0
50, Declare war, 17, , 1, , 2.0, 2892.0
50, Declare war, 12, , 17, , 2.0, 2894.0
50, Declare war, 13, , 17, , 2.0, 2896.0
50, Declare war, 17, , 2, , 2.0, 2898.0
50, Declare war, 15, , 17, , 2.0, 2900.0
50, Declare war, 17, , 3, , 2.0, 2902.0
50, Declare war, 17, , 4, , 2.0, 2904.0
50, Declare war, 14, , 17, , 2.0, 2906.0
50, Declare war, 16, , 17, , 2.0, 2908.0
50, Declare war, 20, , 17, , 2.0, 2910.0
50, Declare war, 17, , 12, , 2.0, 2912.0
50, Declare war, 17, , 13, , 2.0, 2914.0
50, Declare war, 17, , 14, , 2.0, 2916.0
50, Declare war, 17, , 15, , 2.0, 2918.0
50, Declare war, 17, , 16, , 2.0, 2920.0
50, Declare war, 17, , 20, , 2.0, 2922.0
50, Combat, 7, UNIT_CATAPULT, 16, District, 1.0, 2923.0
50, District Death, 7, UNIT_CATAPULT, 16, DISTRICT_CITY_CENTER, 3.0, 2926.0
50, Combat, 7, UNIT_SKIRMISHER, 16, District, 1.0, 2927.0
50, District Death, 7, UNIT_SKIRMISHER, 16, DISTRICT_CITY_CENTER, 3.0, 2930.0
50, District Pillaged, -1, , 14, DISTRICT_COMMERCIAL_HUB, 2.0, 2932.0
50, Combat, 8, UNIT_VIETNAMESE_VOI_CHIEN, 16, District, 1.0, 2933.0
50, District Death, 8, UNIT_VIETNAMESE_VOI_CHIEN, 16, DISTRICT_CITY_CENTER, 3.0, 2936.0
50, Unit Capture, 8, UNIT_SWORDSMAN, 16, UNIT_BUILDER, 1.0, 2937.0
50, Building Pillaged, -1, , 16, BUILDING_MONUMENT, 2.0, 2939.0
50, Building Pillaged, -1, , 16, BUILDING_GRANARY, 2.0, 2941.0
50, Building Pillaged, -1, , 16, BUILDING_WATER_MILL, 2.0, 2943.0
50, Player Destroyed, 16, , , , 3.0, 2946.0
50, Building Pillaged, -1, , 8, BUILDING_GRANARY, 2.0, 2948.0
50, Building Pillaged, -1, , 8, BUILDING_WATER_MILL, 2.0, 2950.0
50, Improvement Pillaged, -1, , 8, IMPROVEMENT_MINE, 1.0, 2951.0
50, Improvement Pillaged, -1, , 8, IMPROVEMENT_FARM, 1.0, 2952.0
50, Combat, 8, UNIT_SWORDSMAN, 16, District, 1.0, 2953.0
50, District Death, 8, UNIT_SWORDSMAN, 16, DISTRICT_CITY_CENTER, 3.0, 2956.0
50, Combat, 12, UNIT_CROSSBOWMAN, 17, UNIT_SWORDSMAN, 1.0, 2957.0
50, Death, 12, UNIT_CROSSBOWMAN, 17, UNIT_SWORDSMAN, 1.0, 2958.0
50, Combat, 14, UNIT_CATAPULT, 7, UNIT_SWORDSMAN, 1.0, 2959.0
50, Death, 14, UNIT_CATAPULT, 7, UNIT_SWORDSMAN, 1.0, 2960.0
50, Combat, 14, District, 7, UNIT_SKIRMISHER, 1.0, 2961.0
50, Combat, 17, UNIT_CROSSBOWMAN, 12, UNIT_SWORDSMAN, 1.0, 2962.0
50, Combat, 17, UNIT_SWORDSMAN, 12, UNIT_SWORDSMAN, 1.0, 2963.0
50, Combat, 17, UNIT_SWORDSMAN, 12, UNIT_SWORDSMAN, 1.0, 2964.0
50, Death, 17, UNIT_SWORDSMAN, 12, UNIT_SWORDSMAN, 1.0, 2965.0
50, Combat, 0, UNIT_VAMPIRE, 5, District, 1.0, 2966.0
50, Improvement Pillaged, -1, , 5, IMPROVEMENT_FARM, 1.0, 2967.0
50, Combat, 0, UNIT_KNIGHT, 5, District, 1.0, 2968.0
50, Combat, 0, UNIT_KNIGHT, 5, District, 1.0, 2969.0
50, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_MAN_AT_ARMS, 1.0, 2970.0
50, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_MAN_AT_ARMS, 1.0, 2971.0
50, Death, 4, UNIT_CROSSBOWMAN, 9, UNIT_MAN_AT_ARMS, 1.0, 2972.0
50, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_CROSSBOWMAN, 1.0, 2973.0
51, Combat, 5, UNIT_CROSSBOWMAN, 0, UNIT_CROSSBOWMAN, 1.0, 2974.0
51, Combat, 5, District, 0, UNIT_CROSSBOWMAN, 1.0, 2975.0
51, Combat, 5, UNIT_SKIRMISHER, 1, UNIT_BABYLONIAN_SABUM_KIBITTUM, 1.0, 2976.0
51, Death, 5, UNIT_SKIRMISHER, 1, UNIT_BABYLONIAN_SABUM_KIBITTUM, 1.0, 2977.0
51, Combat, 9, UNIT_KNIGHT, 4, UNIT_CROSSBOWMAN, 1.0, 2978.0
51, Combat, 12, UNIT_CROSSBOWMAN, 17, UNIT_SWORDSMAN, 1.0, 2979.0
51, Combat, 14, UNIT_CATAPULT, 7, UNIT_SKIRMISHER, 1.0, 2980.0
51, Combat, 14, District, 7, UNIT_SKIRMISHER, 1.0, 2981.0
51, Combat, 17, UNIT_CROSSBOWMAN, 12, UNIT_SWORDSMAN, 1.0, 2982.0
51, Combat, 0, UNIT_CROSSBOWMAN, 5, UNIT_KNIGHT, 1.0, 2983.0
51, Combat, 0, UNIT_KNIGHT, 5, UNIT_KNIGHT, 1.0, 2984.0
51, Combat, 0, UNIT_VAMPIRE, 5, UNIT_KNIGHT, 1.0, 2985.0
51, Death, 0, UNIT_VAMPIRE, 5, UNIT_KNIGHT, 1.0, 2986.0
51, Combat, 0, UNIT_CROSSBOWMAN, 5, UNIT_CROSSBOWMAN, 1.0, 2987.0
51, Combat, 0, UNIT_CROSSBOWMAN, 5, UNIT_CROSSBOWMAN, 1.0, 2988.0
51, Death, 0, UNIT_CROSSBOWMAN, 5, UNIT_CROSSBOWMAN, 1.0, 2989.0
51, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_KNIGHT, 1.0, 2990.0
51, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_KNIGHT, 1.0, 2991.0
51, Death, 4, UNIT_CROSSBOWMAN, 9, UNIT_KNIGHT, 1.0, 2992.0
51, Declare war, 21, , 5, , 2.0, 2994.0
51, Declare war, 21, , 6, , 2.0, 2996.0
51, Declare war, 17, , 21, , 2.0, 2998.0
51, Declare war, 21, , 7, , 2.0, 3000.0
51, Declare war, 21, , 8, , 2.0, 3002.0
51, Declare war, 21, , 9, , 2.0, 3004.0
51, Declare war, 21, , 5, , 2.0, 3006.0
51, Declare war, 21, , 6, , 2.0, 3008.0
51, Declare war, 17, , 21, , 2.0, 3010.0
51, Declare war, 21, , 7, , 2.0, 3012.0
51, Declare war, 21, , 8, , 2.0, 3014.0
51, Declare war, 21, , 9, , 2.0, 3016.0
51, Declare war, 21, , 5, , 2.0, 3018.0
51, Declare war, 21, , 6, , 2.0, 3020.0
51, Declare war, 17, , 21, , 2.0, 3022.0
51, Declare war, 21, , 7, , 2.0, 3024.0
51, Declare war, 21, , 8, , 2.0, 3026.0
51, Declare war, 21, , 9, , 2.0, 3028.0
51, Declare war, 21, , 5, , 2.0, 3030.0
51, Declare war, 21, , 6, , 2.0, 3032.0
51, Declare war, 17, , 21, , 2.0, 3034.0
51, Declare war, 21, , 7, , 2.0, 3036.0
51, Declare war, 21, , 8, , 2.0, 3038.0
51, Declare war, 21, , 9, , 2.0, 3040.0
51, Declare war, 21, , 5, , 2.0, 3042.0
51, Declare war, 21, , 6, , 2.0, 3044.0
51, Declare war, 17, , 21, , 2.0, 3046.0
51, Declare war, 21, , 7, , 2.0, 3048.0
51, Declare war, 21, , 8, , 2.0, 3050.0
51, Declare war, 21, , 9, , 2.0, 3052.0
51, Declare war, 21, , 17, , 2.0, 3054.0
52, Improvement Pillaged, -1, , 3, IMPROVEMENT_INDUSTRY, 1.0, 3055.0
52, District Pillaged, -1, , 3, DISTRICT_HOLY_SITE, 2.0, 3057.0
52, Improvement Pillaged, -1, , 3, IMPROVEMENT_PASTURE, 1.0, 3058.0
52, Declare war, 10, , 0, , 2.0, 3060.0
52, Declare war, 21, , 10, , 2.0, 3062.0
52, Declare war, 10, , 1, , 2.0, 3064.0
52, Declare war, 12, , 10, , 2.0, 3066.0
52, Declare war, 13, , 10, , 2.0, 3068.0
52, Declare war, 10, , 2, , 2.0, 3070.0
52, Declare war, 15, , 10, , 2.0, 3072.0
52, Declare war, 10, , 3, , 2.0, 3074.0
52, Declare war, 10, , 4, , 2.0, 3076.0
52, Declare war, 14, , 10, , 2.0, 3078.0
52, Declare war, 20, , 10, , 2.0, 3080.0
52, Declare war, 10, , 0, , 2.0, 3082.0
52, Declare war, 21, , 10, , 2.0, 3084.0
52, Declare war, 10, , 1, , 2.0, 3086.0
52, Declare war, 12, , 10, , 2.0, 3088.0
52, Declare war, 13, , 10, , 2.0, 3090.0
52, Declare war, 10, , 2, , 2.0, 3092.0
52, Declare war, 15, , 10, , 2.0, 3094.0
52, Declare war, 10, , 3, , 2.0, 3096.0
52, Declare war, 10, , 4, , 2.0, 3098.0
52, Declare war, 14, , 10, , 2.0, 3100.0
52, Declare war, 20, , 10, , 2.0, 3102.0
52, Declare war, 10, , 0, , 2.0, 3104.0
52, Declare war, 21, , 10, , 2.0, 3106.0
52, Declare war, 10, , 1, , 2.0, 3108.0
52, Declare war, 12, , 10, , 2.0, 3110.0
52, Declare war, 13, , 10, , 2.0, 3112.0
52, Declare war, 10, , 2, , 2.0, 3114.0
52, Declare war, 15, , 10, , 2.0, 3116.0
52, Declare war, 10, , 3, , 2.0, 3118.0
52, Declare war, 10, , 4, , 2.0, 3120.0
52, Declare war, 14, , 10, , 2.0, 3122.0
52, Declare war, 20, , 10, , 2.0, 3124.0
52, Declare war, 10, , 0, , 2.0, 3126.0
52, Declare war, 21, , 10, , 2.0, 3128.0
52, Declare war, 10, , 1, , 2.0, 3130.0
52, Declare war, 12, , 10, , 2.0, 3132.0
52, Declare war, 13, , 10, , 2.0, 3134.0
52, Declare war, 10, , 2, , 2.0, 3136.0
52, Declare war, 15, , 10, , 2.0, 3138.0
52, Declare war, 10, , 3, , 2.0, 3140.0
52, Declare war, 10, , 4, , 2.0, 3142.0
52, Declare war, 14, , 10, , 2.0, 3144.0
52, Declare war, 20, , 10, , 2.0, 3146.0
52, Declare war, 10, , 0, , 2.0, 3148.0
52, Declare war, 21, , 10, , 2.0, 3150.0
52, Declare war, 10, , 1, , 2.0, 3152.0
52, Declare war, 12, , 10, , 2.0, 3154.0
52, Declare war, 13, , 10, , 2.0, 3156.0
52, Declare war, 10, , 2, , 2.0, 3158.0
52, Declare war, 15, , 10, , 2.0, 3160.0
52, Declare war, 10, , 3, , 2.0, 3162.0
52, Declare war, 10, , 4, , 2.0, 3164.0
52, Declare war, 14, , 10, , 2.0, 3166.0
52, Declare war, 20, , 10, , 2.0, 3168.0
52, Declare war, 10, , 12, , 2.0, 3170.0
52, Declare war, 10, , 13, , 2.0, 3172.0
52, Declare war, 10, , 14, , 2.0, 3174.0
52, Declare war, 10, , 15, , 2.0, 3176.0
52, Declare war, 10, , 20, , 2.0, 3178.0
52, Declare war, 10, , 21, , 2.0, 3180.0
52, Combat, 5, UNIT_MAN_AT_ARMS, 0, UNIT_KNIGHT, 1.0, 3181.0
52, Combat, 5, District, 0, UNIT_CROSSBOWMAN, 1.0, 3182.0
52, Death, 5, DISTRICT_CITY_CENTER, 0, UNIT_CROSSBOWMAN, 1.0, 3183.0
52, Improvement Pillaged, -1, , 4, IMPROVEMENT_PYRAMID, 1.0, 3184.0
52, Combat, 9, UNIT_MUSKETMAN, 4, UNIT_CROSSBOWMAN, 1.0, 3185.0
52, Combat, 12, UNIT_CROSSBOWMAN, 17, UNIT_SWORDSMAN, 1.0, 3186.0
52, Combat, 14, District, 7, UNIT_SKIRMISHER, 1.0, 3187.0
52, Combat, 0, UNIT_CROSSBOWMAN, 5, UNIT_MACEDONIAN_HETAIROI, 1.0, 3188.0
52, Combat, 0, UNIT_VAMPIRE, 5, UNIT_MACEDONIAN_HETAIROI, 1.0, 3189.0
52, Death, 0, UNIT_VAMPIRE, 5, UNIT_MACEDONIAN_HETAIROI, 1.0, 3190.0
52, Combat, 2, UNIT_KNIGHT, 5, UNIT_KNIGHT, 1.0, 3191.0
52, Combat, 4, UNIT_KNIGHT, 8, UNIT_SKIRMISHER, 1.0, 3192.0
52, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_KNIGHT, 1.0, 3193.0
52, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_MUSKETMAN, 1.0, 3194.0
52, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_MUSKETMAN, 1.0, 3195.0
52, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_MUSKETMAN, 1.0, 3196.0
52, Death, 4, UNIT_CROSSBOWMAN, 9, UNIT_MUSKETMAN, 1.0, 3197.0
52, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_KNIGHT, 1.0, 3198.0
52, Combat, 0, UNIT_CROSSBOWMAN, 5, District, 1.0, 3199.0
53, Improvement Pillaged, -1, , 6, IMPROVEMENT_FARM, 1.0, 3200.0
53, Building Pillaged, -1, , 6, BUILDING_SYNAGOGUE, 2.0, 3202.0
53, Combat, 5, UNIT_CROSSBOWMAN, 0, UNIT_CROSSBOWMAN, 1.0, 3203.0
53, Combat, 5, UNIT_MAN_AT_ARMS, 0, UNIT_KNIGHT, 1.0, 3204.0
53, Death, 0, UNIT_KNIGHT, 5, UNIT_MAN_AT_ARMS, 1.0, 3205.0
53, Combat, 5, District, 0, UNIT_CROSSBOWMAN, 1.0, 3206.0
53, Death, 5, DISTRICT_CITY_CENTER, 0, UNIT_CROSSBOWMAN, 1.0, 3207.0
53, Combat, 8, UNIT_SKIRMISHER, 4, District, 1.0, 3208.0
53, Combat, 9, UNIT_MUSKETMAN, 4, UNIT_CROSSBOWMAN, 1.0, 3209.0
53, Death, 9, UNIT_MUSKETMAN, 4, UNIT_CROSSBOWMAN, 1.0, 3210.0
53, Combat, 9, District, 4, UNIT_VAMPIRE, 1.0, 3211.0
53, Combat, 14, District, 7, UNIT_WARRIOR, 1.0, 3212.0
53, Combat, 14, UNIT_CATAPULT, 7, UNIT_WARRIOR, 1.0, 3213.0
53, Combat, 14, UNIT_CROSSBOWMAN, 7, UNIT_WARRIOR, 1.0, 3214.0
53, Combat, 17, District, 12, UNIT_SWORDSMAN, 1.0, 3215.0
53, Death, 17, DISTRICT_CITY_CENTER, 12, UNIT_SWORDSMAN, 1.0, 3216.0
53, Combat, 2, UNIT_KNIGHT, 5, UNIT_MAN_AT_ARMS, 1.0, 3217.0
53, Combat, 4, UNIT_KNIGHT, 9, UNIT_KNIGHT, 1.0, 3218.0
53, Death, 4, UNIT_KNIGHT, 9, UNIT_KNIGHT, 1.0, 3219.0
53, Combat, 4, UNIT_SCOUT, 8, UNIT_SKIRMISHER, 1.0, 3220.0
53, Death, 4, UNIT_SCOUT, 8, UNIT_SKIRMISHER, 1.0, 3221.0
53, Combat, 4, UNIT_CROSSBOWMAN, 8, UNIT_SKIRMISHER, 1.0, 3222.0
53, Combat, 4, UNIT_VAMPIRE, 8, UNIT_SKIRMISHER, 1.0, 3223.0
53, Death, 4, UNIT_VAMPIRE, 8, UNIT_SKIRMISHER, 1.0, 3224.0
53, Building Pillaged, -1, , 9, BUILDING_TEMPLE, 2.0, 3226.0
53, Building Pillaged, -1, , 9, BUILDING_SHRINE, 2.0, 3228.0
53, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_MUSKETMAN, 1.0, 3229.0
53, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_MUSKETMAN, 1.0, 3230.0
53, Death, 4, UNIT_CROSSBOWMAN, 9, UNIT_MUSKETMAN, 1.0, 3231.0
53, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_COURSER, 1.0, 3232.0
53, Combat, 0, UNIT_KNIGHT, 5, UNIT_KNIGHT, 1.0, 3233.0
53, Combat, 0, UNIT_VAMPIRE, 5, UNIT_KNIGHT, 1.0, 3234.0
53, Death, 0, UNIT_VAMPIRE, 5, UNIT_KNIGHT, 1.0, 3235.0
53, Combat, 0, UNIT_CROSSBOWMAN, 5, District, 1.0, 3236.0
53, Combat, 0, UNIT_KNIGHT, 5, District, 1.0, 3237.0
53, Combat, 0, UNIT_KNIGHT, 5, District, 1.0, 3238.0
54, Combat, 5, UNIT_CROSSBOWMAN, 0, UNIT_CROSSBOWMAN, 1.0, 3239.0
54, Combat, 5, UNIT_MACEDONIAN_HETAIROI, 1, UNIT_BABYLONIAN_SABUM_KIBITTUM, 1.0, 3240.0
54, Combat, 5, UNIT_MAN_AT_ARMS, 2, UNIT_KNIGHT, 1.0, 3241.0
54, Combat, 5, District, 2, UNIT_KNIGHT, 1.0, 3242.0
54, Combat, 9, UNIT_COURSER, 4, UNIT_CROSSBOWMAN, 1.0, 3243.0
54, Combat, 14, District, 7, UNIT_WARRIOR, 1.0, 3244.0
54, Death, 14, DISTRICT_CITY_CENTER, 7, UNIT_WARRIOR, 1.0, 3245.0
54, Combat, 2, UNIT_KNIGHT, 5, UNIT_MAN_AT_ARMS, 1.0, 3246.0
54, Death, 2, UNIT_KNIGHT, 5, UNIT_MAN_AT_ARMS, 1.0, 3247.0
54, Combat, 0, UNIT_KNIGHT, 5, UNIT_KNIGHT, 1.0, 3248.0
54, Combat, 0, UNIT_VAMPIRE, 5, UNIT_KNIGHT, 1.0, 3249.0
54, Death, 0, UNIT_VAMPIRE, 5, UNIT_KNIGHT, 1.0, 3250.0
54, Combat, 0, UNIT_KNIGHT, 5, UNIT_CROSSBOWMAN, 1.0, 3251.0
54, Combat, 0, UNIT_KNIGHT, 5, UNIT_CROSSBOWMAN, 1.0, 3252.0
54, Death, 0, UNIT_KNIGHT, 5, UNIT_CROSSBOWMAN, 1.0, 3253.0
54, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_MUSKETMAN, 1.0, 3254.0
54, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_MUSKETMAN, 1.0, 3255.0
54, Combat, 4, UNIT_CROSSBOWMAN, 9, UNIT_MUSKETMAN, 1.0, 3256.0
54, Death, 4, UNIT_CROSSBOWMAN, 9, UNIT_MUSKETMAN, 1.0, 3257.0
54, Combat, 0, UNIT_KNIGHT, 5, District, 1.0, 3258.0
55, Declare war, 10, , 0, , 2.0, 3260.0
55, Declare war, 10, , 1, , 2.0, 3262.0
55, Declare war, 12, , 10, , 2.0, 3264.0
55, Declare war, 13, , 10, , 2.0, 3266.0
55, Declare war, 10, , 2, , 2.0, 3268.0
55, Declare war, 15, , 10, , 2.0, 3270.0
55, Declare war, 10, , 3, , 2.0, 3272.0
55, Declare war, 10, , 4, , 2.0, 3274.0
55, Declare war, 14, , 10, , 2.0, 3276.0
55, Declare war, 20, , 10, , 2.0, 3278.0
55, Declare war, 10, , 0, , 2.0, 3280.0
55, Declare war, 10, , 1, , 2.0, 3282.0
55, Declare war, 12, , 10, , 2.0, 3284.0
55, Declare war, 13, , 10, , 2.0, 3286.0
55, Declare war, 10, , 2, , 2.0, 3288.0
55, Declare war, 15, , 10, , 2.0, 3290.0
55, Declare war, 10, , 3, , 2.0, 3292.0
55, Declare war, 10, , 4, , 2.0, 3294.0
55, Declare war, 14, , 10, , 2.0, 3296.0
55, Declare war, 20, , 10, , 2.0, 3298.0
55, Declare war, 10, , 0, , 2.0, 3300.0
55, Declare war, 10, , 1, , 2.0, 3302.0
55, Declare war, 12, , 10, , 2.0, 3304.0
55, Declare war, 13, , 10, , 2.0, 3306.0
55, Declare war, 10, , 2, , 2.0, 3308.0
55, Declare war, 15, , 10, , 2.0, 3310.0
