Game Turn, Mode, Player, Unit, Operation
001, Adding, 13, UNIT_WARRIOR (131073), UNITOPERATION_SKIP_TURN (36)
001, Adding, 13, UNIT_WARRIOR (196610), UNITOPERATION_SKIP_TURN (36)
001, Adding, 14, UNIT_SETTLER (65536), UNITOPERATION_FOUND_CITY (14)
001, Adding, 14, UNIT_WARRIOR (131073), UNITOPERATION_SKIP_TURN (36)
001, Adding, 14, UNIT_WARRIOR (196610), UNITOPERATION_SKIP_TURN (36)
001, Adding, 15, UNIT_SETTLER (65536), UNITOPERATION_FOUND_CITY (14)
001, Adding, 15, UNIT_WARRIOR (131073), UNITOPERATION_SKIP_TURN (36)
001, Adding, 15, UNIT_WARRIOR (196610), UNITOPERATION_SKIP_TURN (36)
001, Adding, 16, UNIT_SETTLER (65536), UNITOPERATION_FOUND_CITY (14)
001, Adding, 16, UNIT_WARRIOR (131073), UNITOPERATION_SKIP_TURN (36)
001, Adding, 16, UNIT_WARRIOR (196610), UNITOPERATION_SKIP_TURN (36)
001, Adding, 17, UNIT_SETTLER (65536), UNITOPERATION_FOUND_CITY (14)
001, Adding, 17, UNIT_WARRIOR (131073), UNITOPERATION_SKIP_TURN (36)
001, Adding, 17, UNIT_WARRIOR (196610), UNITOPERATION_SKIP_TURN (36)
001, Adding, 3, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
001, Adding, 3, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
001, Adding, 2, UNIT_SETTLER (65536), UNITOPERATION_MOVE_TO (19)
001, Adding, 1, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
001, Adding, 2, UNIT_SETTLER (65536), UNITOPERATION_FOUND_CITY (14)
001, Adding, 1, UNIT_SETTLER (65536), UNITOPERATION_MOVE_TO (19)
001, Adding, 1, UNIT_SETTLER (65536), UNITOPERATION_FOUND_CITY (14)
001, Adding, 3, UNIT_SETTLER (65536), UNITOPERATION_MOVE_TO (19)
001, Adding, 3, UNIT_SETTLER (65536), UNITOPERATION_FOUND_CITY (14)
001, Adding, 0, UNIT_SETTLER (65536), UNITOPERATION_MOVE_TO (19)
001, Adding, 0, UNIT_SETTLER (65536), UNITOPERATION_FOUND_CITY (14)
001, Adding, 0, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
001, Adding, 2, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
001, Adding, 1, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 4, UNIT_AZTEC_EAGLE_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 4, UNIT_SETTLER (196610), UNITOPERATION_SWAP_UNITS (49)
002, Can't Start, 4, UNIT_SETTLER (196610), UNITOPERATION_SWAP_UNITS (49)
002, Adding, 4, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 4, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 4, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 4, UNIT_AZTEC_EAGLE_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Can't Start, 4, UNIT_AZTEC_EAGLE_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 4, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
002, Adding, 4, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
002, Can't Start, 4, UNIT_AZTEC_EAGLE_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 5, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 5, UNIT_SETTLER (196610), UNITOPERATION_SWAP_UNITS (49)
002, Can't Start, 5, UNIT_SETTLER (196610), UNITOPERATION_SWAP_UNITS (49)
002, Adding, 5, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 5, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 5, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 5, UNIT_CREE_OKIHTCITAW (262147), UNITOPERATION_MOVE_TO (19)
002, Adding, 6, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 6, UNIT_SETTLER (196610), UNITOPERATION_SWAP_UNITS (49)
002, Can't Start, 6, UNIT_SETTLER (196610), UNITOPERATION_SWAP_UNITS (49)
002, Adding, 6, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 6, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 6, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 6, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 6, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
002, Adding, 7, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 7, UNIT_SETTLER (196610), UNITOPERATION_SWAP_UNITS (49)
002, Can't Start, 7, UNIT_SETTLER (196610), UNITOPERATION_SWAP_UNITS (49)
002, Adding, 7, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 7, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 7, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
002, Can't Start, 7, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 7, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Can't Start, 7, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 7, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 7, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 7, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
002, Adding, 8, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 8, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 9, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 9, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 10, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 10, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 11, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 11, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 12, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 12, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 13, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 13, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 14, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 14, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 15, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 15, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 16, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 16, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 17, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 17, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
002, Adding, 0, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 3, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 0, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 1, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 2, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 1, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 3, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 1, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
002, Adding, 1, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 4, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
003, Adding, 4, UNIT_AZTEC_EAGLE_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Can't Start, 4, UNIT_AZTEC_EAGLE_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 4, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
003, Adding, 4, UNIT_AZTEC_EAGLE_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 4, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
003, Adding, 4, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
003, Adding, 5, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
003, Adding, 5, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Can't Start, 5, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 5, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
003, Adding, 5, UNIT_SETTLER (196610), UNITOPERATION_FOUND_CITY (14)
003, Can't Start, 5, UNIT_SETTLER (196610), UNITOPERATION_FOUND_CITY (14)
003, Adding, 5, UNIT_BUILDER (327680), UNITOPERATION_SWAP_UNITS (49)
003, Adding, 5, UNIT_BUILDER (327680), UNITOPERATION_MOVE_TO (19)
003, Can't Start, 5, UNIT_BUILDER (327680), UNITOPERATION_MOVE_TO (19)
003, Adding, 5, UNIT_BUILDER (327680), UNITOPERATION_BUILD_IMPROVEMENT (2)
003, Adding, 6, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
003, Adding, 6, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Can't Start, 6, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 6, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
003, Adding, 6, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
003, Adding, 6, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
003, Adding, 7, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
003, Adding, 7, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 7, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
003, Adding, 7, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
003, Adding, 8, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 8, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
003, Adding, 9, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 9, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
003, Adding, 10, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 10, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
003, Adding, 11, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 11, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
003, Adding, 12, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 12, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
003, Adding, 13, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 13, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
003, Adding, 14, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 14, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
003, Adding, 15, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 15, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
003, Adding, 16, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 16, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
003, Adding, 17, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 17, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
003, Adding, 3, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 0, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 0, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 1, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 2, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 3, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
003, Adding, 3, UNIT_VAMPIRE (196608), UNITOPERATION_MOVE_TO (19)
003, Adding, 3, UNIT_VAMPIRE (196608), UNITOPERATION_MOVE_TO (19)
004, Adding, 4, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
004, Adding, 4, UNIT_AZTEC_EAGLE_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 4, UNIT_BUILDER (327680), UNITOPERATION_SWAP_UNITS (49)
004, Can't Start, 4, UNIT_BUILDER (327680), UNITOPERATION_SWAP_UNITS (49)
004, Adding, 4, UNIT_BUILDER (327680), UNITOPERATION_MOVE_TO (19)
004, Adding, 4, UNIT_BUILDER (327680), UNITOPERATION_BUILD_IMPROVEMENT (2)
004, Can't Start, 4, UNIT_BUILDER (327680), UNITOPERATION_BUILD_IMPROVEMENT (2)
004, Adding, 4, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
004, Adding, 4, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
004, Can't Start, 4, UNIT_BUILDER (327680), UNITOPERATION_BUILD_IMPROVEMENT (2)
004, Adding, 5, UNIT_VAMPIRE (393220), UNITOPERATION_MOVE_TO (19)
004, Adding, 5, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
004, Adding, 5, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
004, Adding, 5, UNIT_VAMPIRE (393220), UNITOPERATION_MOVE_TO (19)
004, Adding, 5, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 5, UNIT_BUILDER (327680), UNITOPERATION_MOVE_TO (19)
004, Adding, 5, UNIT_CREE_OKIHTCITAW (262147), UNITOPERATION_MOVE_TO (19)
004, Adding, 5, UNIT_CREE_OKIHTCITAW (262147), UNITOPERATION_MOVE_TO (19)
004, Adding, 5, UNIT_CREE_OKIHTCITAW (262147), UNITOPERATION_MOVE_TO (19)
004, Adding, 6, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
004, Adding, 6, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 6, UNIT_BUILDER (327680), UNITOPERATION_SWAP_UNITS (49)
004, Can't Start, 6, UNIT_BUILDER (327680), UNITOPERATION_SWAP_UNITS (49)
004, Adding, 6, UNIT_BUILDER (327680), UNITOPERATION_MOVE_TO (19)
004, Adding, 6, UNIT_BUILDER (327680), UNITOPERATION_BUILD_IMPROVEMENT (2)
004, Adding, 6, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
004, Adding, 6, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
004, Adding, 6, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
004, Adding, 6, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
004, Adding, 7, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
004, Adding, 7, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 7, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
004, Adding, 7, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
004, Adding, 7, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
004, Adding, 7, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
004, Adding, 7, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
004, Adding, 8, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 8, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
004, Adding, 9, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 9, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
004, Adding, 10, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 10, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
004, Adding, 11, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 11, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
004, Adding, 12, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 12, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
004, Adding, 13, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 13, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
004, Adding, 14, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 14, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
004, Adding, 15, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 15, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
004, Adding, 16, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 16, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
004, Adding, 17, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 17, UNIT_WARRIOR (196610), UNITOPERATION_MOVE_TO (19)
004, Adding, 0, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 2, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 0, UNIT_SCOUT (196608), UNITOPERATION_MOVE_TO (19)
004, Adding, 0, UNIT_SCOUT (196608), UNITOPERATION_MOVE_TO (19)
004, Adding, 3, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 1, UNIT_BABYLONIAN_SABUM_KIBITTUM (196608), UNITOPERATION_MOVE_TO (19)
004, Adding, 0, UNIT_SCOUT (196608), UNITOPERATION_MOVE_TO (19)
004, Adding, 1, UNIT_BABYLONIAN_SABUM_KIBITTUM (196608), UNITOPERATION_MOVE_TO (19)
004, Adding, 1, UNIT_BABYLONIAN_SABUM_KIBITTUM (196608), UNITOPERATION_MOVE_TO (19)
004, Adding, 1, UNIT_BABYLONIAN_SABUM_KIBITTUM (196608), UNITOPERATION_MOVE_TO (19)
004, Adding, 3, UNIT_SCOUT (262146), UNITOPERATION_MOVE_TO (19)
004, Adding, 3, UNIT_SCOUT (262146), UNITOPERATION_MOVE_TO (19)
004, Adding, 3, UNIT_SCOUT (262146), UNITOPERATION_MOVE_TO (19)
004, Adding, 1, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 1, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 3, UNIT_VAMPIRE (196608), UNITOPERATION_MOVE_TO (19)
004, Adding, 1, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
004, Adding, 3, UNIT_VAMPIRE (196608), UNITOPERATION_MOVE_TO (19)
005, Adding, 4, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
005, Adding, 4, UNIT_AZTEC_EAGLE_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
005, Can't Start, 4, UNIT_AZTEC_EAGLE_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
005, Adding, 4, UNIT_SETTLER (196610), UNITOPERATION_FOUND_CITY (14)
005, Adding, 4, UNIT_BUILDER (327680), UNITOPERATION_BUILD_IMPROVEMENT (2)
005, Can't Start, 4, UNIT_BUILDER (327680), UNITOPERATION_BUILD_IMPROVEMENT (2)
005, Adding, 4, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
005, Adding, 4, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
005, Adding, 4, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
005, Can't Start, 4, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
005, Adding, 4, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
005, Adding, 4, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
005, Can't Start, 4, UNIT_AZTEC_EAGLE_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
005, Adding, 5, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
005, Adding, 5, UNIT_VAMPIRE (393220), UNITOPERATION_MOVE_TO (19)
005, Adding, 5, UNIT_SETTLER (196610), UNITOPERATION_FOUND_CITY (14)
005, Adding, 5, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
005, Adding, 5, UNIT_CREE_OKIHTCITAW (262147), UNITOPERATION_MOVE_TO (19)
005, Adding, 5, UNIT_BUILDER (327680), UNITOPERATION_MOVE_TO (19)
005, Adding, 5, UNIT_BUILDER (327680), UNITOPERATION_MOVE_TO (19)
005, Adding, 5, UNIT_BUILDER (327680), UNITOPERATION_MOVE_TO (19)
005, Adding, 5, UNIT_BUILDER (458757), UNITOPERATION_MOVE_TO (19)
005, Adding, 6, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
005, Adding, 6, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
005, Adding, 6, UNIT_BUILDER (327680), UNITOPERATION_SWAP_UNITS (49)
005, Can't Start, 6, UNIT_BUILDER (327680), UNITOPERATION_SWAP_UNITS (49)
005, Adding, 6, UNIT_BUILDER (327680), UNITOPERATION_MOVE_TO (19)
005, Adding, 6, UNIT_BUILDER (327680), UNITOPERATION_BUILD_IMPROVEMENT (2)
005, Adding, 6, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
005, Adding, 6, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
005, Adding, 6, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
005, Adding, 6, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
005, Adding, 6, UNIT_SCOUT (393220), UNITOPERATION_MOVE_TO (19)
005, Adding, 7, UNIT_SETTLER (196610), UNITOPERATION_MOVE_TO (19)
005, Adding, 7, UNIT_WARRIOR (131073), UNITOPERATION_MOVE_TO (19)
005, Adding, 7, UNIT_BUILDER (327680), UNITOPERATION_SWAP_UNITS (49)
005, Can't Start, 7, UNIT_BUILDER (327680), UNITOPERATION_SWAP_UNITS (49)
005, Adding, 7, UNIT_BUILDER (327680), UNITOPERATION_MOVE_TO (19)
005, Adding, 7, UNIT_BUILDER (327680), UNITOPERATION_BUILD_IMPROVEMENT (2)
005, Can't Start, 7, UNIT_BUILDER (327680), UNITOPERATION_BUILD_IMPROVEMENT (2)
005, Adding, 7, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
005, Adding, 7, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
005, Adding, 7, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
005, Adding, 7, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
005, Adding, 7, UNIT_SCOUT (262147), UNITOPERATION_MOVE_TO (19)
005, Can't Start, 7, UNIT_BUILDER (327680), UNITOPERATION_BUILD_IMPROVEMENT (2)
005, Adding, 8, UNIT_BUILDER (262144), UNITOPERATION_SWAP_UNITS (49)
005, Can't Start, 8, UNIT_BUILDER (262144), UNITOPERATION_SWAP_UNITS (49)
005, Adding, 8, UNIT_BUILDER (262144), UNITOPERATION_MOVE_TO (19)
005, Adding, 8, UNIT_BUILDER (262144), UNITOPERATION_HARVEST_RESOURCE (16)
