Game Turn, Player, Category, Target Type, Target Info, Unit Info, Extra
5, 18, Wander, , , UNIT_WARRIOR (131073), Move To: 31 74
5, 18, Wander, , , UNIT_WARRIOR (196610), Move To: 32 74
5, 19, Wander, , , UNIT_WARRIOR (131073), Move To: 14 66
5, 19, Wander, , , UNIT_WARRIOR (196610), Move To: 16 66
5, 20, Wander, , , UNIT_WARRIOR (131073), Move To: 65 30
5, 20, Wander, , , UNIT_WARRIOR (196610), Move To: 68 25
5, 21, Wander, , , UNIT_WARRIOR (131073), Move To: 64 71
5, 21, Wander, , , UNIT_WARRIOR (196610), Move To: 67 72
6, 7, HL: Explore, , , UNIT_SCOUT (393220), Move To: 14 43
6, 7, HL: End Turn, , , UNIT_SCOUT (393220)
6, 8, HL: Explore, , , UNIT_SCOUT (458757), Move To: 23 12
6, 8, HL: Explore, , , UNIT_SCOUT (589831), Move To: 19 15
6, 8, HL: End Turn, , , UNIT_SCOUT (458757)
6, 8, HL: End Turn, , , UNIT_SCOUT (589831)
6, 9, HL: Explore, , , UNIT_SCOUT (458757), Move To: 38 6
6, 9, HL: Explore, , , UNIT_SCOUT (458757), Move To: 38 5
6, 9, HL: End Turn, , , UNIT_BUILDER (393220)
6, 9, HL: End Turn, , , UNIT_SCOUT (458757)
6, 10, Wander, , , UNIT_WARRIOR (131073), Move To: 68 15
6, 10, Wander, , , UNIT_WARRIOR (196610), Move To: 72 16
6, 11, Wander, , , UNIT_WARRIOR (131073), Move To: 21 55
6, 11, Wander, , , UNIT_WARRIOR (196610), Move To: 19 57
6, 12, Wander, , , UNIT_WARRIOR (131073), Move To: 65 74
6, 12, Wander, , , UNIT_WARRIOR (196610), Move To: 66 71
6, 13, Wander, , , UNIT_WARRIOR (131073), Move To: 57 5
6, 13, Wander, , , UNIT_WARRIOR (196610), Move To: 58 2
6, 14, Wander, , , UNIT_WARRIOR (131073), Move To: 1 27
6, 14, Wander, , , UNIT_WARRIOR (196610), Move To: 2 28
6, 15, Wander, , , UNIT_WARRIOR (131073), Move To: 64 26
6, 15, Wander, , , UNIT_WARRIOR (196610), Move To: 59 23
6, 15, HL: End Turn, , , UNIT_BUILDER (262144)
6, 16, Wander, , , UNIT_WARRIOR (131073), Move To: 11 25
6, 16, Wander, , , UNIT_WARRIOR (196610), Move To: 9 22
6, 17, Wander, , , UNIT_WARRIOR (131073), Move To: 57 72
6, 17, Wander, , , UNIT_WARRIOR (196610), Move To: 58 78
6, 18, Wander, , , UNIT_WARRIOR (131073), Move To: 32 75
6, 18, Wander, , , UNIT_WARRIOR (196610), Move To: 31 73
6, 19, Wander, , , UNIT_WARRIOR (131073), Move To: 14 65
6, 19, Wander, , , UNIT_WARRIOR (196610), Move To: 15 65
6, 19, HL: End Turn, , , UNIT_BUILDER (262144)
6, 20, Wander, , , UNIT_WARRIOR (131073), Move To: 66 28
6, 20, Wander, , , UNIT_WARRIOR (196610), Move To: 68 24
6, 21, Wander, , , UNIT_WARRIOR (131073), Move To: 65 72
6, 21, Wander, , , UNIT_WARRIOR (196610), Move To: 67 73
7, 5, HL: Explore, , , UNIT_SCOUT (524294), Move To: 20 71
7, 5, HL: End Turn, , , UNIT_SCOUT (524294)
7, 6, HL: Explore, , , UNIT_SCOUT (458757), Move To: 8 55
7, 6, HL: Explore, , , UNIT_SCOUT (458757), Move To: 9 54
7, 6, HL: End Turn, , , UNIT_SCOUT (458757)
7, 7, HL: Build Improvement, , , UNIT_BUILDER, Move -9999 -9999
7, 7, HL: Explore, , , UNIT_SCOUT (393220), Move To: 15 42
7, 7, HL: Explore, , , UNIT_SCOUT (393220), Move To: 15 40
7, 7, HL: End Turn, , , UNIT_SCOUT (393220)
7, 8, HL: Explore, , , UNIT_SCOUT (589831), Move To: 20 13
7, 8, HL: Explore, , , UNIT_SCOUT (589831), Move To: 20 12
7, 8, HL: End Turn, , , UNIT_SCOUT (589831)
7, 9, HL: Explore cur region, , , UNIT_SCOUT (458757), Move To: 40 3
7, 9, HL: End Turn, , , UNIT_SCOUT (458757)
7, 10, Wander, , , UNIT_WARRIOR (131073), Move To: 69 16
7, 10, Wander, , , UNIT_WARRIOR (196610), Move To: 72 17
7, 11, Wander, , , UNIT_WARRIOR (131073), Move To: 22 54
7, 11, Wander, , , UNIT_WARRIOR (196610), Move To: 20 58
7, 12, Wander, , , UNIT_WARRIOR (131073), Move To: 66 74
7, 12, Wander, , , UNIT_WARRIOR (196610), Move To: 65 71
7, 13, Wander, , , UNIT_WARRIOR (131073), Move To: 57 6
7, 13, Wander, , , UNIT_WARRIOR (196610), Move To: 57 2
7, 14, Wander, , , UNIT_WARRIOR (131073), Move To: 1 28
7, 14, Wander, , , UNIT_WARRIOR (196610), Move To: 3 28
7, 15, Wander, , , UNIT_WARRIOR (131073), Move To: 63 27
7, 15, Wander, , , UNIT_WARRIOR (196610), Move To: 58 24
7, 15, HL: End Turn, , , UNIT_BUILDER (262144)
7, 16, Wander, , , UNIT_WARRIOR (131073), Move To: 10 27
7, 16, Wander, , , UNIT_WARRIOR (196610), Move To: 10 21
7, 16, HL: End Turn, , , UNIT_BUILDER (262144)
7, 17, Wander, , , UNIT_WARRIOR (131073), Move To: 57 74
7, 17, Wander, , , UNIT_WARRIOR (196610), Move To: 58 79
7, 18, Wander, , , UNIT_WARRIOR (131073), Move To: 34 75
7, 18, Wander, , , UNIT_WARRIOR (196610), Move To: 32 74
7, 19, Wander, , , UNIT_WARRIOR (131073), Move To: 14 66
7, 19, Wander, , , UNIT_WARRIOR (196610), Move To: 16 66
7, 19, HL: End Turn, , , UNIT_BUILDER (262144)
7, 20, Wander, , , UNIT_WARRIOR (131073), Move To: 65 27
7, 20, Wander, , , UNIT_WARRIOR (196610), Move To: 67 23
7, 21, Wander, , , UNIT_WARRIOR (131073), Move To: 64 73
7, 21, Wander, , , UNIT_WARRIOR (196610), Move To: 68 73
8, 5, HL: End Turn, , , UNIT_SCOUT (524294)
8, 6, HL: Explore, , , UNIT_SCOUT (589824), Move To: 7 55
8, 6, HL: Explore, , , UNIT_SCOUT (458757), Move To: 10 52
8, 6, HL: End Turn, , , UNIT_SCOUT (589824)
8, 6, HL: End Turn, , , UNIT_SCOUT (458757)
8, 7, HL: Build Improvement, , , UNIT_BUILDER, Move -9999 -9999
8, 7, HL: Explore, , , UNIT_SCOUT (393220), Move To: 18 40
8, 7, HL: End Turn, , , UNIT_SCOUT (393220)
8, 8, HL: Build Improvement, , , UNIT_BUILDER, Move -9999 -9999
8, 8, HL: Explore, , , UNIT_SCOUT (458757), Move To: 23 10
8, 8, HL: Explore, , , UNIT_SCOUT (458757), Move To: 22 9
8, 8, HL: End Turn, , , UNIT_SCOUT (458757)
8, 8, HL: End Turn, , , UNIT_SCOUT (589831)
8, 9, HL: Explore, , , UNIT_SCOUT (458757), Move To: 39 3
8, 9, HL: Explore, , , UNIT_SCOUT (589831), Move To: 34 13
8, 9, HL: Explore, , , UNIT_SCOUT (458757), Move To: 40 3
8, 9, HL: End Turn, , , UNIT_SCOUT (458757)
8, 9, HL: End Turn, , , UNIT_SCOUT (589831)
8, 9, HL: End Turn, , , UNIT_BUILDER (655368)
8, 10, Wander, , , UNIT_WARRIOR (131073), Move To: 69 17
8, 10, Wander, , , UNIT_WARRIOR (196610), Move To: 72 18
8, 11, Wander, , , UNIT_WARRIOR (131073), Move To: 22 55
8, 11, Wander, , , UNIT_WARRIOR (196610), Move To: 21 57
8, 11, HL: End Turn, , , UNIT_BUILDER (262144)
8, 12, Wander, , , UNIT_WARRIOR (131073), Move To: 67 74
8, 12, Wander, , , UNIT_WARRIOR (196610), Move To: 66 72
8, 13, Wander, , , UNIT_WARRIOR (131073), Move To: 57 7
8, 13, Wander, , , UNIT_WARRIOR (196610), Move To: 58 4
8, 14, Wander, , , UNIT_WARRIOR (131073), Move To: 1 27
8, 14, Wander, , , UNIT_WARRIOR (196610), Move To: 2 29
8, 15, Wander, , , UNIT_WARRIOR (131073), Move To: 64 26
8, 15, Wander, , , UNIT_WARRIOR (196610), Move To: 58 23
8, 15, HL: End Turn, , , UNIT_BUILDER (262144)
8, 16, Wander, , , UNIT_WARRIOR (131073), Move To: 10 25
8, 16, Wander, , , UNIT_WARRIOR (196610), Move To: 10 20
8, 16, HL: End Turn, , , UNIT_BUILDER (262144)
8, 17, Wander, , , UNIT_WARRIOR (131073), Move To: 57 75
8, 17, Wander, , , UNIT_WARRIOR (196610), Move To: 59 78
8, 18, Wander, , , UNIT_WARRIOR (131073), Move To: 35 75
8, 18, Wander, , , UNIT_WARRIOR (196610), Move To: 32 72
8, 19, Wander, , , UNIT_WARRIOR (131073), Move To: 12 67
8, 19, Wander, , , UNIT_WARRIOR (196610), Move To: 17 65
8, 19, HL: End Turn, , , UNIT_BUILDER (262144)
8, 20, Wander, , , UNIT_WARRIOR (131073), Move To: 66 27
8, 20, Wander, , , UNIT_WARRIOR (196610), Move To: 68 25
8, 21, Wander, , , UNIT_WARRIOR (131073), Move To: 65 73
8, 21, Wander, , , UNIT_WARRIOR (196610), Move To: 67 73
9, 5, HL: Explore, , , UNIT_SCOUT (589826), Move To: 21 74
9, 5, HL: End Turn, , , UNIT_SCOUT (589826)
9, 6, HL: Explore, , , UNIT_SCOUT (589824), Move To: 6 53
9, 6, HL: Explore, , , UNIT_SCOUT (458757), Move To: 10 50
9, 6, HL: Explore, , , UNIT_SCOUT (589824), Move To: 6 52
9, 6, HL: Explore, , , UNIT_SCOUT (458757), Move To: 9 49
9, 6, HL: End Turn, , , UNIT_SCOUT (589824)
9, 6, HL: End Turn, , , UNIT_SCOUT (458757)
9, 7, HL: Explore, , , UNIT_SCOUT (524294), Move To: 8 38
9, 7, HL: End Turn, , , UNIT_SCOUT (393220)
9, 7, HL: End Turn, , , UNIT_SCOUT (524294)
9, 8, HL: Explore, , , UNIT_SCOUT (589831), Move To: 18 12
9, 8, HL: Explore, , , UNIT_SCOUT (720904), Move To: 19 24
9, 8, HL: Explore, , , UNIT_SCOUT (589831), Move To: 17 13
9, 8, HL: End Turn, , , UNIT_SCOUT (589831)
9, 8, HL: End Turn, , , UNIT_SCOUT (720904)
9, 9, HL: Explore cur region, , , UNIT_SCOUT (458757), Move To: 40 6
9, 9, HL: End Turn, , , UNIT_SCOUT (458757)
9, 9, HL: End Turn, , , UNIT_BUILDER (655368)
9, 10, Wander, , , UNIT_WARRIOR (131073), Move To: 70 18
9, 10, Wander, , , UNIT_WARRIOR (196610), Move To: 71 18
9, 11, Wander, , , UNIT_WARRIOR (131073), Move To: 21 54
9, 11, Wander, , , UNIT_WARRIOR (196610), Move To: 19 57
9, 11, HL: End Turn, , , UNIT_BUILDER (262144)
9, 12, Wander, , , UNIT_WARRIOR (131073), Move To: 65 75
9, 12, Wander, , , UNIT_WARRIOR (196610), Move To: 66 73
9, 13, Wander, , , UNIT_WARRIOR (131073), Move To: 59 6
9, 13, Wander, , , UNIT_WARRIOR (196610), Move To: 57 5
9, 14, Wander, , , UNIT_WARRIOR (131073), Move To: 1 28
9, 14, Wander, , , UNIT_WARRIOR (196610), Move To: 3 28
9, 15, Wander, , , UNIT_WARRIOR (131073), Move To: 63 27
9, 15, Wander, , , UNIT_WARRIOR (196610), Move To: 58 22
9, 15, HL: End Turn, , , UNIT_BUILDER (262144)
9, 16, Wander, , , UNIT_WARRIOR (131073), Move To: 10 23
9, 16, Wander, , , UNIT_WARRIOR (196610), Move To: 10 21
9, 16, HL: End Turn, , , UNIT_BUILDER (262144)
9, 17, Wander, , , UNIT_WARRIOR (131073), Move To: 58 74
9, 17, Wander, , , UNIT_WARRIOR (196610), Move To: 58 79
9, 18, Wander, , , UNIT_WARRIOR (131073), Move To: 34 77
9, 18, Wander, , , UNIT_WARRIOR (196610), Move To: 33 72
9, 19, Wander, , , UNIT_WARRIOR (131073), Move To: 12 68
9, 19, Wander, , , UNIT_WARRIOR (196610), Move To: 18 67
9, 19, HL: End Turn, , , UNIT_BUILDER (262144)
9, 20, Wander, , , UNIT_WARRIOR (131073), Move To: 68 27
9, 20, Wander, , , UNIT_WARRIOR (196610), Move To: 68 24
9, 21, Wander, , , UNIT_WARRIOR (131073), Move To: 64 73
9, 21, Wander, , , UNIT_WARRIOR (196610), Move To: 68 73
10, 5, Wander, , , UNIT_VAMPIRE (655367), Move To: 26 71
10, 5, HL: Explore, , , UNIT_SCOUT (589826), Move To: 19 73
10, 5, HL: Explore, , , UNIT_SCOUT (589826), Move To: 18 73
10, 5, HL: End Turn, , , UNIT_BUILDER (327680)
10, 5, HL: End Turn, , , UNIT_SCOUT (589826)
10, 6, HL: End Turn, , , UNIT_SCOUT (589824)
10, 7, Wander, , , UNIT_WARRIOR (655367), Move To: 10 43
10, 7, HL: Explore, , , UNIT_SCOUT (393220), Move To: 17 36
10, 7, HL: Explore, , , UNIT_SCOUT (524294), Move To: 6 38
10, 7, HL: Explore, , , UNIT_SCOUT (524294), Move To: 5 39
10, 7, HL: End Turn, , , UNIT_SCOUT (393220)
10, 7, HL: End Turn, , , UNIT_SCOUT (524294)
10, 8, Promote, , , UNIT_SCOUT (458757), 
10, 8, HL: Explore, , , UNIT_SCOUT (589831), Move To: 16 14
10, 8, HL: Explore, , , UNIT_SCOUT (589831), Move To: 15 15
10, 8, HL: End Turn, , , UNIT_SCOUT (589831)
10, 9, Wander, , , UNIT_WARRIOR (720896), Move To: 36 7
10, 9, HL: Explore, , , UNIT_SCOUT (458757), Move To: 40 5
10, 9, HL: End Turn, , , UNIT_SCOUT (458757)
10, 10, Wander, , , UNIT_WARRIOR (131073), Move To: 70 19
10, 10, Wander, , , UNIT_WARRIOR (196610), Move To: 73 18
10, 11, Wander, , , UNIT_WARRIOR (131073), Move To: 20 55
10, 11, Wander, , , UNIT_WARRIOR (196610), Move To: 20 56
10, 11, HL: End Turn, , , UNIT_BUILDER (262144)
10, 12, Wander, , , UNIT_WARRIOR (131073), Move To: 64 75
10, 12, Wander, , , UNIT_WARRIOR (196610), Move To: 66 72
10, 13, Wander, , , UNIT_WARRIOR (131073), Move To: 60 6
10, 13, Wander, , , UNIT_WARRIOR (196610), Move To: 59 6
10, 14, Wander, , , UNIT_WARRIOR (131073), Move To: 1 27
10, 14, Wander, , , UNIT_WARRIOR (196610), Move To: 4 28
10, 15, Wander, , , UNIT_WARRIOR (131073), Move To: 62 26
10, 15, Wander, , , UNIT_WARRIOR (196610), Move To: 58 23
10, 15, HL: End Turn, , , UNIT_BUILDER (262144)
10, 16, Wander, , , UNIT_WARRIOR (131073), Move To: 8 23
10, 16, Wander, , , UNIT_WARRIOR (196610), Move To: 9 23
10, 17, Wander, , , UNIT_WARRIOR (131073), Move To: 57 75
10, 17, Wander, , , UNIT_WARRIOR (196610), Move To: 59 78
10, 18, Wander, , , UNIT_WARRIOR (131073), Move To: 35 78
10, 18, Wander, , , UNIT_WARRIOR (196610), Move To: 33 73
10, 19, Wander, , , UNIT_WARRIOR (131073), Move To: 12 69
10, 19, Wander, , , UNIT_WARRIOR (196610), Move To: 18 68
10, 19, HL: End Turn, , , UNIT_BUILDER (262144)
10, 20, Wander, , , UNIT_WARRIOR (131073), Move To: 67 27
10, 20, Wander, , , UNIT_WARRIOR (196610), Move To: 67 25
10, 21, Wander, , , UNIT_WARRIOR (131073), Move To: 64 72
10, 21, Wander, , , UNIT_WARRIOR (196610), Move To: 68 72
11, 5, Wander, , , UNIT_VAMPIRE (655367), Move To: 27 72
11, 5, Wander, , , UNIT_WARRIOR (720904), Move To: 27 70
11, 5, HL: Explore, , , UNIT_SCOUT (589826), Move To: 17 72
11, 5, HL: Explore, , , UNIT_SCOUT (589826), Move To: 16 71
11, 5, HL: End Turn, , , UNIT_BUILDER (327680)
11, 5, HL: End Turn, , , UNIT_SCOUT (589826)
11, 6, Wander, , , UNIT_WARRIOR (655366), Move To: 14 59
11, 7, Wander, , , UNIT_WARRIOR (655367), Move To: 12 44
11, 7, Wander, , , UNIT_WARRIOR (720904), Move To: 12 45
11, 7, HL: Explore, , , UNIT_SCOUT (524294), Move To: 5 42
11, 7, HL: End Turn, , , UNIT_SCOUT (524294)
11, 8, Wander, , , UNIT_WARRIOR (917514), Move To: 23 14
11, 8, Promote, , , UNIT_SCOUT (458757), 
11, 8, HL: Explore, , , UNIT_SCOUT (458757), Move To: 27 7
11, 8, HL: Explore, , , UNIT_SCOUT (589831), Move To: 14 18
11, 8, HL: Explore, , , UNIT_SCOUT (720904), Move To: 17 20
11, 8, HL: End Turn, , , UNIT_SCOUT (458757)
11, 8, HL: End Turn, , , UNIT_BUILDER (851974)
11, 8, HL: End Turn, , , UNIT_SCOUT (589831)
11, 8, HL: End Turn, , , UNIT_SCOUT (720904)
11, 9, Wander, , , UNIT_WARRIOR (720896), Move To: 36 8
11, 9, Wander, , , UNIT_WARRIOR (786434), Move To: 36 7
11, 9, HL: Explore, , , UNIT_SCOUT (458757), Move To: 42 5
11, 9, HL: Explore cur region, , , UNIT_WARRIOR (851977), Move To: 40 7
11, 9, HL: Explore, , , UNIT_SCOUT (458757), Move To: 43 5
11, 9, HL: End Turn, , , UNIT_SCOUT (458757)
11, 9, HL: End Turn, , , UNIT_WARRIOR (851977)
11, 10, Wander, , , UNIT_WARRIOR (131073), Move To: 70 18
11, 10, Wander, , , UNIT_WARRIOR (196610), Move To: 72 19
11, 11, Wander, , , UNIT_WARRIOR (131073), Move To: 19 53
11, 11, Wander, , , UNIT_WARRIOR (196610), Move To: 22 56
11, 12, Wander, , , UNIT_WARRIOR (131073), Move To: 65 74
11, 12, Wander, , , UNIT_WARRIOR (196610), Move To: 65 73
11, 13, Wander, , , UNIT_WARRIOR (131073), Move To: 58 6
11, 13, Wander, , , UNIT_WARRIOR (196610), Move To: 60 6
11, 14, Wander, , , UNIT_WARRIOR (131073), Move To: 2 28
11, 14, Wander, , , UNIT_WARRIOR (196610), Move To: 3 29
11, 15, Wander, , , UNIT_WARRIOR (131073), Move To: 61 24
11, 15, Wander, , , UNIT_WARRIOR (196610), Move To: 60 23
11, 15, HL: End Turn, , , UNIT_BUILDER (262144)
11, 16, Wander, , , UNIT_WARRIOR (131073), Move To: 8 24
11, 16, Wander, , , UNIT_WARRIOR (196610), Move To: 10 21
11, 17, Wander, , , UNIT_WARRIOR (131073), Move To: 58 76
11, 17, Wander, , , UNIT_WARRIOR (196610), Move To: 59 79
11, 18, Wander, , , UNIT_WARRIOR (131073), Move To: 34 77
11, 18, Wander, , , UNIT_WARRIOR (196610), Move To: 34 72
11, 19, Wander, , , UNIT_WARRIOR (131073), Move To: 12 68
11, 19, Wander, , , UNIT_WARRIOR (196610), Move To: 17 67
11, 19, HL: End Turn, , , UNIT_BUILDER (262144)
11, 20, Wander, , , UNIT_WARRIOR (131073), Move To: 66 28
11, 20, Wander, , , UNIT_WARRIOR (196610), Move To: 68 26
11, 21, Wander, , , UNIT_WARRIOR (131073), Move To: 65 72
11, 21, Wander, , , UNIT_WARRIOR (196610), Move To: 67 72
