Game Turn, Player, Unit, Num Spots, Locations
1, 4, UNIT_SETTLER, 38, 49:61(1/3), 49:62(1/2), 48:61(1/2), 49:60(1/2), 50:60(1/2), 50:61(1/2), 50:62(1/2), 50:63(1/1), 49:63(1/1), 48:62(1/1), 48:63(1/1), 47:61(1/1), 49:59(1/1), 48:59(1/1), 51:62(1/1), 51:60(1/1), 50:59(1/1), 51:61(1/1), 51:64(1/0), 51:63(1/0), 50:64(1/0), 49:64(1/0), 50:58(1/0), 48:58(1/0), 47:59(1/0), 52:62(1/0), 47:62(1/0), 47:63(1/0), 47:60(1/0), 46:61(1/0), 49:58(1/0), 48:57(2/1), 49:57(2/1), 46:63(2/1), 47:64(2/1), 46:59(2/1), 46:60(2/1), 45:61(2/1)
1, 4, UNIT_AZTEC_EAGLE_WARRIOR, 29, 48:61(1/2), 49:60(1/1), 49:62(1/1), 49:61(1/0), 47:61(1/0), 48:62(1/0), 48:63(1/0), 50:62(1/0), 49:59(1/0), 47:63(2/1), 47:62(2/1), 46:61(2/1), 49:58(2/1), 51:62(2/1), 50:59(2/1), 49:63(2/0), 50:61(2/0), 50:60(2/0), 47:60(2/0), 49:64(2/0), 50:58(2/0), 46:63(2/0), 47:64(2/0), 46:60(2/0), 45:61(2/0), 50:63(2/0), 48:59(2/0), 48:58(2/0), 52:62(2/0)
1, 5, UNIT_SETTLER, 31, 62:45(1/3), 62:46(1/2), 61:45(1/2), 62:44(1/2), 63:45(1/2), 63:46(1/2), 62:47(1/1), 61:46(1/1), 61:47(1/1), 61:44(1/1), 60:45(1/1), 61:43(1/1), 64:46(1/1), 64:45(1/1), 64:44(1/1), 63:47(1/1), 63:48(1/0), 62:48(1/0), 61:48(1/0), 59:45(1/0), 61:42(1/0), 60:46(1/0), 60:47(1/0), 60:43(1/0), 60:44(1/0), 59:44(2/1), 59:46(2/1), 59:47(2/1), 60:48(2/1), 60:42(2/1), 59:43(2/1)
1, 5, UNIT_WARRIOR, 27, 61:45(1/2), 61:46(1/1), 61:44(1/1), 62:45(1/1), 62:46(1/1), 62:44(1/0), 60:45(1/0), 63:46(1/0), 60:44(1/0), 60:43(1/0), 60:46(1/0), 60:47(1/0), 61:47(2/0), 59:45(2/1), 60:48(2/1), 61:48(2/1), 59:47(2/1), 59:46(2/1), 60:42(2/1), 59:44(2/1), 59:43(2/1), 64:46(2/1), 63:47(2/1), 63:45(2/0), 62:47(2/0), 61:43(2/0), 61:42(2/0)
1, 6, UNIT_SETTLER, 33, 66:33(1/3), 65:33(1/2), 66:32(1/2), 67:32(1/2), 67:33(1/2), 67:34(1/2), 64:33(1/1), 65:34(1/1), 66:31(1/1), 65:31(1/1), 68:32(1/1), 67:31(1/1), 68:34(1/1), 68:33(1/1), 67:35(1/1), 67:30(1/0), 66:30(1/0), 65:30(1/0), 64:31(1/0), 69:32(1/0), 68:31(1/0), 68:30(1/0), 64:32(1/0), 63:33(1/0), 64:34(1/0), 65:35(1/0), 64:35(1/0), 64:36(2/1), 63:32(2/1), 62:33(2/1), 63:34(2/1), 66:36(2/1), 65:36(2/1)
1, 6, UNIT_WARRIOR, 25, 65:33(1/2), 65:34(1/1), 64:33(1/1), 66:33(1/1), 66:32(1/0), 67:32(1/0), 65:35(1/0), 64:32(1/0), 63:33(1/0), 64:34(2/0), 64:35(2/0), 67:34(2/0), 67:33(2/0), 67:31(2/1), 63:32(2/1), 64:31(2/1), 66:36(2/1), 66:31(2/0), 65:31(2/0), 65:36(2/0), 62:33(2/0), 63:34(2/0), 68:32(2/0), 68:31(2/0), 68:30(2/0)
1, 7, UNIT_SETTLER, 40, 50:15(1/3), 50:16(1/2), 49:15(1/2), 50:14(1/2), 51:14(1/2), 51:15(1/2), 51:16(1/2), 51:17(1/1), 50:17(1/1), 49:16(1/1), 49:17(1/1), 49:14(1/1), 50:13(1/1), 49:13(1/1), 52:14(1/1), 51:13(1/1), 52:16(1/1), 52:15(1/1), 52:18(1/0), 52:17(1/0), 48:16(1/0), 48:17(1/0), 48:13(1/0), 50:12(1/0), 49:12(1/0), 53:14(1/0), 52:13(1/0), 52:12(1/0), 53:16(1/0), 51:18(1/0), 50:18(1/0), 49:18(1/0), 53:15(1/0), 54:14(2/1), 54:15(2/1), 54:16(2/1), 51:19(2/1), 50:19(2/1), 49:19(2/1), 48:18(2/1)
1, 7, UNIT_WARRIOR, 17, 49:15(1/2), 49:16(1/0), 49:14(1/0), 50:14(1/0), 50:15(1/0), 50:16(1/0), 51:16(2/1), 48:16(2/1), 48:17(2/0), 48:13(2/0), 49:17(2/0), 49:13(2/0), 51:14(2/0), 50:13(2/0), 51:15(2/0), 50:17(2/0), 51:17(2/0)
1, 8, UNIT_SETTLER, 24, 55:35(1/2), 55:36(1/1), 55:34(1/1), 56:35(1/1), 56:36(1/0), 56:34(1/0), 57:34(1/0), 55:37(1/0), 55:33(1/0), 56:33(2/1), 56:37(2/1), 55:32(2/1), 55:38(2/1), 57:33(2/1), 58:34(2/1), 57:36(2/0), 57:32(2/0), 57:38(2/0), 57:37(2/0), 57:35(2/0), 56:38(2/0), 56:32(2/0), 55:31(2/0), 55:39(2/0)
