Game Turn, Player, BY TYPE: Tiles, Buildings, Districts, Population, Outgoing Trade Routes, TOURISM, Diplo Victory, BALANCE: Favor, LIFETIME: Favor, CO2 Per Turn
5, CIVILIZATION_MALI, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_NUBIA, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_MACEDON, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_BRAZIL, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_GERMANY, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_VIETNAM, 15, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_ROME, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_BABYLON, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_JERUSALEM, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_HATTUSA, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_JOHANNESBURG, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_LISBON, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_VATICAN_CITY, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_VILNIUS, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_YEREVAN, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_BUENOS_AIRES, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_FEZ, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_KUMASI, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_PRESLAV, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_EGYPT, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_BABYLON_STK, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_INDIA, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_MALI, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_NUBIA, 9, 10, 0, 1, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_MACEDON, 15, 10, 0, 2, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_BRAZIL, 15, 11, 0, 2, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_GERMANY, 8, 11, 0, 2, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_VIETNAM, 15, 14, 0, 1, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_ROME, 9, 10, 0, 1, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_BABYLON, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_JERUSALEM, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_HATTUSA, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_JOHANNESBURG, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_LISBON, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_VATICAN_CITY, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_VILNIUS, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_YEREVAN, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_BUENOS_AIRES, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_FEZ, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_KUMASI, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_PRESLAV, 7, 10, 0, 0, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_EGYPT, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_BABYLON_STK, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_INDIA, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_MALI, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_NUBIA, 9, 10, 0, 1, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_MACEDON, 15, 10, 0, 3, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_BRAZIL, 15, 11, 0, 3, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_GERMANY, 8, 11, 0, 2, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_VIETNAM, 16, 14, 0, 1, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_ROME, 16, 14, 0, 2, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_BABYLON, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_JERUSALEM, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_HATTUSA, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_JOHANNESBURG, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_LISBON, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_VATICAN_CITY, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_VILNIUS, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_YEREVAN, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_BUENOS_AIRES, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_FEZ, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_KUMASI, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_PRESLAV, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_EGYPT, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_BABYLON_STK, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_INDIA, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_MALI, 8, 10, 0, 2, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_NUBIA, 10, 10, 0, 1, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_MACEDON, 15, 11, 0, 3, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_BRAZIL, 16, 12, 0, 3, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_GERMANY, 16, 12, 0, 3, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_VIETNAM, 24, 15, 0, 3, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_ROME, 16, 14, 0, 2, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_BABYLON, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_JERUSALEM, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_HATTUSA, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_JOHANNESBURG, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_LISBON, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_VATICAN_CITY, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_VILNIUS, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_YEREVAN, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_BUENOS_AIRES, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_FEZ, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_KUMASI, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_PRESLAV, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_EGYPT, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_BABYLON_STK, 9, 10, 0, 1, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_INDIA, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_MALI, 8, 10, 0, 2, 0, 0, 0, 0, 0, 0
9, CIVILIZATION_NUBIA, 10, 10, 0, 1, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_MACEDON, 17, 11, 0, 3, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_BRAZIL, 17, 12, 0, 3, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_GERMANY, 16, 12, 0, 3, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_VIETNAM, 24, 15, 0, 3, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_ROME, 17, 15, 0, 3, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_BABYLON, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_JERUSALEM, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_HATTUSA, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_JOHANNESBURG, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_LISBON, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_VATICAN_CITY, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_VILNIUS, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_YEREVAN, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_BUENOS_AIRES, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_FEZ, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_KUMASI, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_PRESLAV, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_EGYPT, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_BABYLON_STK, 9, 10, 0, 1, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_INDIA, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_MALI, 9, 10, 0, 2, 0, 0, 0, 0, 0, 0
10, CIVILIZATION_NUBIA, 10, 10, 0, 1, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_MACEDON, 17, 12, 0, 3, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_BRAZIL, 17, 12, 0, 3, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_GERMANY, 17, 12, 0, 3, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_VIETNAM, 24, 19, 0, 4, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_ROME, 18, 20, 0, 3, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_BABYLON, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_JERUSALEM, 8, 10, 0, 2, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_HATTUSA, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_JOHANNESBURG, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_LISBON, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_VATICAN_CITY, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_VILNIUS, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_YEREVAN, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_BUENOS_AIRES, 7, 10, 0, 2, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_FEZ, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_KUMASI, 7, 10, 0, 3, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_PRESLAV, 7, 10, 0, 1, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_EGYPT, 17, 10, 0, 2, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_BABYLON_STK, 9, 10, 0, 2, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_INDIA, 8, 10, 0, 1, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_MALI, 9, 10, 0, 2, 0, 0, 0, 0, 0, 0
11, CIVILIZATION_NUBIA, 17, 10, 0, 3, 0, 0, 0, 0, 0, 0
