Game Turn, Player, Operation, Notes, Team, Team Notes, Team Members, Terrain
1, 4, Settle New City, Started
1, 4, Settle New City running, TARGET -9999:-9999
1, 4, Settle New City, ,0, Not Ready, 
3, 5, Settle New City, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
3, 5, Settle New City, No recruits to reach minimum, , , 
3, 5, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
3, 5, Settle New City, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
3, 5, Settle New City, Operation Move, UNIT_SETTLER, 60:47, 61:45, 61:45
3, 5, Settle New City, Operation Move, UNIT_WARRIOR, 61:45, 61:45, 61:45
3, 5, Settle New City, Operation Move, UNIT_SETTLER, 61:45, 60:48, 61:45
3, 5, Settle New City, Operation complete
3, 6, Settle New City running, TARGET 60:48
3, 6, Settle New City, ,0, Ready, UNIT_SETTLER; UNIT_WARRIOR; 
3, 6, Settle New City, No recruits to reach minimum, , , 
3, 6, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
3, 6, Settle New City, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
3, 6, Settle New City, No recruits to reach minimum, , , 
3, 6, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
3, 6, Settle New City, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
3, 6, Settle New City, Operation Move, UNIT_SETTLER, 65:34, 64:34, 64:34
3, 6, Settle New City, Operation Move, UNIT_WARRIOR, 64:34, 64:34, 64:34
3, 6, Settle New City, Operation Move, UNIT_SETTLER, 64:34, 60:48, 64:34
3, 7, Settle New City running, TARGET 60:48
3, 7, Settle New City, ,0, Ready, UNIT_SETTLER; UNIT_WARRIOR; 
3, 7, Settle New City, No recruits to reach minimum, , , 
3, 7, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
3, 7, Settle New City, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
3, 7, Settle New City, Operation Move, UNIT_SETTLER, 51:16, 60:48, 51:16
3, 7, Settle New City, Operation Move, UNIT_WARRIOR, 51:16, 60:48, 51:16
3, 8, Naval Superiority running, TARGET 54:35
3, 8, Naval Superiority, ,0, Not Ready, 
3, 8, Naval Superiority, No recruits to reach minimum, , , 
3, 8, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
3, 9, Naval Superiority running, TARGET 65:2
3, 9, Naval Superiority, ,0, Not Ready, 
3, 9, Naval Superiority, No recruits to reach minimum, , , 
3, 9, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
3, 10, Naval Superiority running, TARGET 59:66
3, 10, Naval Superiority, ,0, Not Ready, 
3, 10, Naval Superiority, No recruits to reach minimum, , , 
3, 10, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
3, 11, Naval Superiority running, TARGET 69:13
3, 11, Naval Superiority, ,0, Not Ready, 
3, 11, Naval Superiority, No recruits to reach minimum, , , 
3, 11, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
3, 12, Naval Superiority running, TARGET 25:24
3, 12, Naval Superiority, ,0, Not Ready, 
3, 12, Naval Superiority, No recruits to reach minimum, , , 
3, 12, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
3, 13, Naval Superiority running, TARGET 42:50
3, 13, Naval Superiority, ,0, Not Ready, 
3, 13, Naval Superiority, No recruits to reach minimum, , , 
3, 13, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_LAHORE_NIHANG
3, 14, Naval Superiority running, TARGET 53:27
3, 14, Naval Superiority, ,0, Not Ready, 
3, 14, Naval Superiority, No recruits to reach minimum, , , 
3, 14, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
3, 15, Naval Superiority running, TARGET 45:35
3, 15, Naval Superiority, ,0, Not Ready, 
3, 15, Naval Superiority, No recruits to reach minimum, , , 
3, 15, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
3, 17, Naval Superiority running, TARGET 11:60
3, 17, Naval Superiority, ,0, Not Ready, 
3, 17, Naval Superiority, No recruits to reach minimum, , , 
3, 17, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
4, 4, Settle New City running, TARGET 46:63
4, 4, Settle New City, ,0, Ready, UNIT_SETTLER; UNIT_AZTEC_EAGLE_WARRIOR; 
4, 4, Settle New City, No recruits to reach minimum, , , 
4, 4, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
4, 4, Settle New City, No recruits to reach minimum, , , 
4, 4, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
4, 4, Settle New City, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_AZTEC_EAGLE_WARRIOR
4, 4, Settle New City, Operation Move, UNIT_SETTLER, 49:62, 46:63, 47:63
4, 4, Settle New City, Operation Move, UNIT_AZTEC_EAGLE_WARRIOR, 47:63, 46:63, 47:63
4, 5, Settle New City, Started
4, 5, Settle New City running, TARGET 60:48
4, 5, Settle New City, ,0, Not Ready, 
4, 5, Settle New City, Recruiting minimums, , , UNIT_VAMPIRE
4, 5, Settle New City, Recruiting strength, , Enemy Str: 0 / 20.0, UNIT_VAMPIRE
4, 5, Settle New City, Operation Recruit, 2 units, Recruited 1, Contract for: UNIT_WARRIOR_MONK
4, 5, Settle New City, No recruits to reach minimum, , , 
4, 5, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
4, 5, Settle New City, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
4, 5, Settle New City, Operation Move, UNIT_VAMPIRE, 61:44, 60:44, 60:44
4, 5, Settle New City, Operation Move, UNIT_SETTLER, 61:45, 61:44, 61:44
4, 5, Settle New City, Operation Move, UNIT_SETTLER, 61:44, 60:48, 61:45
4, 5, Settle New City, Operation Move, UNIT_VAMPIRE, 60:44, 60:48, 59:45
4, 6, Settle New City running, TARGET 60:48
4, 6, Settle New City, ,0, Ready, UNIT_SETTLER; UNIT_WARRIOR; 
4, 6, Settle New City, No recruits to reach minimum, , , 
4, 6, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
4, 6, Settle New City, No recruits to reach minimum, , , 
4, 6, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
4, 6, Settle New City, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
4, 6, Settle New City, Operation Move, UNIT_SETTLER, 64:34, 60:48, 64:34
4, 6, Settle New City, Operation Move, UNIT_WARRIOR, 64:34, 60:48, 64:34
4, 7, Settle New City running, TARGET 60:48
4, 7, Settle New City, ,0, Ready, UNIT_SETTLER; UNIT_WARRIOR; 
4, 7, Settle New City, No recruits to reach minimum, , , 
4, 7, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
4, 7, Settle New City, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
4, 7, Settle New City, Operation Move, UNIT_SETTLER, 51:16, 60:48, 51:16
4, 7, Settle New City, Operation Move, UNIT_WARRIOR, 51:16, 60:48, 51:16
4, 8, Naval Superiority running, TARGET 54:35
4, 8, Naval Superiority, ,0, Not Ready, 
4, 8, Naval Superiority, No recruits to reach minimum, , , 
4, 8, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
4, 9, Naval Superiority running, TARGET 65:2
4, 9, Naval Superiority, ,0, Not Ready, 
4, 9, Naval Superiority, No recruits to reach minimum, , , 
4, 9, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
4, 10, Naval Superiority running, TARGET 59:66
4, 10, Naval Superiority, ,0, Not Ready, 
4, 10, Naval Superiority, No recruits to reach minimum, , , 
4, 10, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
4, 11, Naval Superiority running, TARGET 69:13
4, 11, Naval Superiority, ,0, Not Ready, 
4, 11, Naval Superiority, No recruits to reach minimum, , , 
4, 11, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
4, 12, Naval Superiority running, TARGET 25:24
4, 12, Naval Superiority, ,0, Not Ready, 
4, 12, Naval Superiority, No recruits to reach minimum, , , 
4, 12, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
4, 13, Naval Superiority running, TARGET 42:50
4, 13, Naval Superiority, ,0, Not Ready, 
4, 13, Naval Superiority, No recruits to reach minimum, , , 
4, 13, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_LAHORE_NIHANG
4, 14, Naval Superiority running, TARGET 53:27
4, 14, Naval Superiority, ,0, Not Ready, 
4, 14, Naval Superiority, No recruits to reach minimum, , , 
4, 14, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
4, 15, Naval Superiority running, TARGET 45:35
4, 15, Naval Superiority, ,0, Not Ready, 
4, 15, Naval Superiority, No recruits to reach minimum, , , 
4, 15, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
4, 17, Naval Superiority running, TARGET 11:60
4, 17, Naval Superiority, ,0, Not Ready, 
4, 17, Naval Superiority, No recruits to reach minimum, , , 
4, 17, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
5, 4, Settle New City running, TARGET 46:63
5, 4, Settle New City, ,0, Ready, UNIT_SETTLER; UNIT_AZTEC_EAGLE_WARRIOR; 
5, 4, Settle New City, No recruits to reach minimum, , , 
5, 4, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
5, 4, Settle New City, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_AZTEC_EAGLE_WARRIOR
5, 4, Settle New City, Operation Move, UNIT_SETTLER, 47:63, 46:63, 46:63
5, 4, Settle New City, Operation Move, UNIT_AZTEC_EAGLE_WARRIOR, 46:63, 46:63, 46:63
5, 4, Settle New City, Operation complete
5, 5, Settle New City running, TARGET 60:48
5, 5, Settle New City, ,0, Ready, UNIT_SETTLER; UNIT_VAMPIRE; 
5, 5, Settle New City, No recruits to reach minimum, , , 
5, 5, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
5, 5, Settle New City, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
5, 5, Settle New City, Operation Move, UNIT_SETTLER, 61:46, 60:48, 60:48
5, 5, Settle New City, Operation Move, UNIT_VAMPIRE, 59:45, 60:48, 60:47
5, 5, Settle New City, Operation complete
5, 6, Settle New City running, TARGET 60:48
5, 6, Settle New City, ,0, Ready, UNIT_SETTLER; UNIT_WARRIOR; 
5, 6, Settle New City, Operation Change Target INVALID, Changing to backup
5, 6, Settle New City, No recruits to reach minimum, , , 
5, 6, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
5, 6, Settle New City, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
5, 6, Settle New City, Operation Move, UNIT_SETTLER, 64:34, 58:40, 63:32
5, 6, Settle New City, Operation Move, UNIT_WARRIOR, 63:32, 58:40, 63:32
5, 7, Settle New City running, TARGET 60:48
5, 7, Settle New City, ,0, Ready, UNIT_SETTLER; UNIT_WARRIOR; 
5, 7, Settle New City, Operation Change Target INVALID, Changing to backup
5, 7, Settle New City, No recruits to reach minimum, , , 
5, 7, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
5, 7, Settle New City, No recruits to reach minimum, , , 
5, 7, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
5, 7, Settle New City, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
5, 7, Settle New City, Operation Move, UNIT_SETTLER, 51:16, 58:29, 51:16
5, 7, Settle New City, Operation Move, UNIT_WARRIOR, 51:16, 58:29, 51:16
5, 8, Naval Superiority running, TARGET 54:35
5, 8, Naval Superiority, ,0, Not Ready, 
5, 8, Naval Superiority, No recruits to reach minimum, , , 
5, 8, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
5, 9, Naval Superiority running, TARGET 65:2
5, 9, Naval Superiority, ,0, Not Ready, 
5, 9, Naval Superiority, No recruits to reach minimum, , , 
5, 9, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
5, 10, Naval Superiority running, TARGET 59:66
5, 10, Naval Superiority, ,0, Not Ready, 
5, 10, Naval Superiority, No recruits to reach minimum, , , 
5, 10, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
5, 11, Naval Superiority running, TARGET 69:13
5, 11, Naval Superiority, ,0, Not Ready, 
5, 11, Naval Superiority, No recruits to reach minimum, , , 
5, 11, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
5, 12, Naval Superiority running, TARGET 25:24
5, 12, Naval Superiority, ,0, Not Ready, 
5, 12, Naval Superiority, No recruits to reach minimum, , , 
5, 12, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
5, 13, Naval Superiority running, TARGET 42:50
5, 13, Naval Superiority, ,0, Not Ready, 
5, 13, Naval Superiority, No recruits to reach minimum, , , 
5, 13, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_LAHORE_NIHANG
5, 14, Naval Superiority running, TARGET 53:27
5, 14, Naval Superiority, ,0, Not Ready, 
5, 14, Naval Superiority, No recruits to reach minimum, , , 
5, 14, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
5, 15, Naval Superiority running, TARGET 45:35
5, 15, Naval Superiority, ,0, Not Ready, 
5, 15, Naval Superiority, No recruits to reach minimum, , , 
5, 15, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
5, 17, Naval Superiority running, TARGET 11:60
5, 17, Naval Superiority, ,0, Not Ready, 
5, 17, Naval Superiority, No recruits to reach minimum, , , 
5, 17, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
6, 4, Settle New City, Started
6, 4, Settle New City running, TARGET 50:57
6, 4, Settle New City, ,0, Not Ready, 
6, 4, Settle New City, Recruiting minimums, , , UNIT_AZTEC_EAGLE_WARRIOR
6, 4, Settle New City, Recruiting strength, , Enemy Str: 0 / 20.0, UNIT_AZTEC_EAGLE_WARRIOR
6, 4, Settle New City, No recruits to reach minimum, , , 
6, 4, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
6, 4, Settle New City, Operation Recruit, 2 units, Recruited 1, Contract for: UNIT_AZTEC_EAGLE_WARRIOR
6, 4, Settle New City, Operation Move, UNIT_SETTLER, 45:63, 49:62, 46:64
6, 4, Settle New City, Operation Move, UNIT_AZTEC_EAGLE_WARRIOR, 46:64, 49:62, 46:64
6, 5, Settle New City, Started
6, 5, Settle New City running, TARGET 58:40
6, 5, Settle New City, ,0, Not Ready, 
6, 5, Settle New City, Recruiting minimums, , , UNIT_WARRIOR
6, 5, Settle New City, Recruiting strength, , Enemy Str: 0 / 20.0, UNIT_WARRIOR
6, 5, Settle New City, Operation Recruit, 2 units, Recruited 1, Contract for: UNIT_WARRIOR_MONK
6, 5, Settle New City, Operation Move, UNIT_WARRIOR, 61:46, 61:44, 61:46
6, 6, Settle New City running, TARGET 58:40
6, 6, Settle New City, ,0, Ready, UNIT_SETTLER; UNIT_WARRIOR; 
6, 6, Settle New City, No recruits to reach minimum, , , 
6, 6, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
6, 6, Settle New City, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
6, 6, Settle New City, Operation Move, UNIT_SETTLER, 63:32, 58:40, 61:32
6, 6, Settle New City, Operation Move, UNIT_WARRIOR, 61:32, 58:40, 61:32
6, 7, Settle New City running, TARGET 58:29
6, 7, Settle New City, ,0, Ready, UNIT_SETTLER; UNIT_WARRIOR; 
6, 7, Settle New City, No recruits to reach minimum, , , 
6, 7, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
6, 7, Settle New City, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
6, 7, Settle New City, Operation Move, UNIT_SETTLER, 51:16, 58:29, 51:16
6, 7, Settle New City, Operation Move, UNIT_WARRIOR, 51:16, 58:29, 51:16
6, 8, Naval Superiority running, TARGET 54:35
6, 8, Naval Superiority, ,0, Not Ready, 
6, 8, Naval Superiority, No recruits to reach minimum, , , 
6, 8, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
6, 9, Naval Superiority running, TARGET 65:2
6, 9, Naval Superiority, ,0, Not Ready, 
6, 9, Naval Superiority, No recruits to reach minimum, , , 
6, 9, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
6, 10, Naval Superiority running, TARGET 59:66
6, 10, Naval Superiority, ,0, Not Ready, 
6, 10, Naval Superiority, No recruits to reach minimum, , , 
6, 10, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
6, 11, Naval Superiority running, TARGET 69:13
6, 11, Naval Superiority, ,0, Not Ready, 
6, 11, Naval Superiority, No recruits to reach minimum, , , 
6, 11, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
6, 12, Naval Superiority running, TARGET 25:24
6, 12, Naval Superiority, ,0, Not Ready, 
6, 12, Naval Superiority, No recruits to reach minimum, , , 
6, 12, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
6, 13, Naval Superiority running, TARGET 42:50
6, 13, Naval Superiority, ,0, Not Ready, 
6, 13, Naval Superiority, No recruits to reach minimum, , , 
6, 13, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_LAHORE_NIHANG
6, 14, Naval Superiority running, TARGET 53:27
6, 14, Naval Superiority, ,0, Not Ready, 
6, 14, Naval Superiority, No recruits to reach minimum, , , 
6, 14, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
6, 15, Naval Superiority running, TARGET 45:35
6, 15, Naval Superiority, ,0, Not Ready, 
6, 15, Naval Superiority, No recruits to reach minimum, , , 
6, 15, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
6, 17, Naval Superiority running, TARGET 11:60
6, 17, Naval Superiority, ,0, Not Ready, 
6, 17, Naval Superiority, No recruits to reach minimum, , , 
6, 17, Naval Superiority, Operation Recruit, 0 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
7, 4, Settle New City running, TARGET 50:57
7, 4, Settle New City, ,0, Ready, UNIT_SETTLER; UNIT_AZTEC_EAGLE_WARRIOR; 
7, 4, Settle New City, No recruits to reach minimum, , , 
7, 4, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
7, 4, Settle New City, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_AZTEC_EAGLE_WARRIOR
7, 4, Settle New City, Operation Move, UNIT_SETTLER, 46:64, 49:61, 47:62
7, 4, Settle New City, Operation Move, UNIT_AZTEC_EAGLE_WARRIOR, 47:62, 49:61, 47:62
7, 5, Settle New City running, TARGET 58:40
7, 5, Settle New City, ,0, Ready, UNIT_SETTLER; UNIT_WARRIOR; 
7, 5, Settle New City, No recruits to reach minimum, , , 
7, 5, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
7, 5, Settle New City, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
7, 5, Settle New City, Operation Move, UNIT_SETTLER, 61:46, 61:44, 61:44
7, 5, Settle New City, Operation Move, UNIT_WARRIOR, 61:44, 61:44, 61:44
7, 6, Settle New City running, TARGET 58:40
7, 6, Settle New City, ,0, Ready, UNIT_SETTLER; UNIT_WARRIOR; 
7, 6, Attack Enemy City, Started
7, 6, Settle New City, No recruits to reach minimum, , , 
7, 6, Settle New City, No recruits to match strength, , Enemy Str: 0 / 20.0, 
7, 6, Settle New City, Operation Recruit, 2 units, Recruited 0, Contract for: UNIT_WARRIOR_MONK
7, 6, Settle New City, Operation Move, UNIT_SETTLER, 61:32, 58:40, 59:33
7, 6, Settle New City, Operation Move, UNIT_WARRIOR, 59:33, 58:40, 59:33
7, 6, Attack Enemy City, Recruiting minimums, , , UNIT_WARRIOR
7, 6, Attack Enemy City, Recruiting minimums, , , UNIT_WARRIOR
7, 6, Attack Enemy City, No recruits to reach minimum, , , 
7, 6, Attack Enemy City, No recruits to match strength, , Enemy Str: 8 / 0.0, 
