Game Turn, Player, Unit, From X, From Y, To X, To Y, Info, Checksum
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2320, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2321, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2304, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2320, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2321, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2304, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2320, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2321, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2304, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2320, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2321, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2304, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2320, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2321, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2304, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2320, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2321, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2304, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2320, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2321, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2304, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2320, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2321, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2304, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2320, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2321, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2304, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2320, ffffffff
001, LOC_CIVILIZATION_BABYLON_STK_NAME, UNIT_SETTLER (65536), 11, 41, -9999, -9999, 2321, ffffffff
