Game Turn, Player, KnowledgeType, Location, Other
7, 4, CITY, 55:35, 0, 2, 100, 40.00, 1, 1, 8, 18, 0, Is original capital, Is capital
7, 4, CITY, 60:48, 0, 1, 100, 20.00, 1, 1, 5, 12, 0, Not original capital, Not capital
7, 4, CITY, 54:27, 0, 2, 100, 40.00, 1, 1, 8, 20, 0, Is original capital, Is capital
7, 4, ARMY,, 
7, 4, ARMY,, 
7, 4, ARMY,, 
7, 4, ARMY,, 
7, 4, ARMY,, UNIT_SETTLER 3 6,UNIT_BUILDER 2 0,UNIT_SCOUT 2 0,UNIT_AZTEC_EAGLE_WARRIOR 1 0,
7, 4, ARMY,, UNIT_SETTLER 3 6,UNIT_BUILDER 2 0,UNIT_WARRIOR 1 0,UNIT_CREE_OKIHTCITAW 2 0,UNIT_VAMPIRE 1 0,
7, 4, ARMY,, UNIT_SETTLER 2 6,UNIT_BUILDER 1 1,UNIT_SCOUT 2 0,UNIT_WARRIOR 2 0,
7, 4, ARMY,, UNIT_SETTLER 2 6,UNIT_BUILDER 1 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
7, 4, ARMY,, UNIT_WARRIOR 2 1,
7, 4, ARMY,, 
7, 4, ARMY,, 
7, 4, ARMY,, 
7, 4, ARMY,, 
7, 4, ARMY,, 
7, 4, ARMY,, UNIT_BUILDER 1 0,UNIT_WARRIOR 2 0,
7, 4, ARMY,, 
7, 4, ARMY,, 
7, 4, ARMY,, 
7, 4, ARMY,, 
7, 4, ARMY,, 
7, 5, START LOG, , YIELD_FOOD 6.71 +/- 0.94,YIELD_PRODUCTION 10.55 +/- 5.65,YIELD_GOLD 6.42 +/- 5.06,YIELD_SCIENCE 2.41 +/- 1.80,YIELD_CULTURE 0.99 +/- 0.99,YIELD_FAITH 0.57 +/- 1.13,
7, 5, TRADE, TO -1, VAL 0.00
7, 5, CITY, 49:61, 0, 3, 100, 20.00, 1, 1, 3, 39, 0, Is original capital, Is capital
7, 5, CITY, 61:44, 0, 3, 100, 29.00, 1, 1, 3, 45, 0, Is original capital, Is capital
7, 5, CITY, 50:15, 0, 2, 100, 20.00, 1, 1, 3, 34, 0, Is original capital, Is capital
7, 5, CITY, 64:33, 0, 2, 100, 20.00, 1, 1, 3, 44, 0, Is original capital, Is capital
7, 5, CITY, 46:63, 0, 2, 100, 20.00, 1, 1, 0, 18, 0, Not original capital, Not capital
7, 5, CITY, 55:35, 0, 2, 100, 40.00, 1, 1, 8, 18, 0, Is original capital, Is capital
7, 5, CITY, 60:48, 0, 2, 100, 20.00, 1, 1, 5, 18, 0, Not original capital, Not capital
7, 5, CITY, 54:27, 0, 2, 100, 40.00, 1, 1, 8, 20, 0, Is original capital, Is capital
7, 5, ARMY,, 
7, 5, ARMY,, 
7, 5, ARMY,, 
7, 5, ARMY,, 
7, 5, ARMY,, UNIT_SETTLER 2 3,UNIT_BUILDER 2 0,UNIT_SCOUT 2 0,UNIT_AZTEC_EAGLE_WARRIOR 1 0,
7, 5, ARMY,, UNIT_SETTLER 3 6,UNIT_BUILDER 2 0,UNIT_WARRIOR 1 0,UNIT_CREE_OKIHTCITAW 2 0,UNIT_VAMPIRE 1 0,
7, 5, ARMY,, UNIT_SETTLER 2 6,UNIT_BUILDER 1 1,UNIT_SCOUT 2 0,UNIT_WARRIOR 2 0,
7, 5, ARMY,, UNIT_SETTLER 2 6,UNIT_BUILDER 1 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
7, 5, ARMY,, UNIT_WARRIOR 2 1,
7, 5, ARMY,, 
7, 5, ARMY,, 
7, 5, ARMY,, 
7, 5, ARMY,, 
7, 5, ARMY,, 
7, 5, ARMY,, UNIT_BUILDER 1 0,UNIT_WARRIOR 2 0,
7, 5, ARMY,, 
7, 5, ARMY,, 
7, 5, ARMY,, 
7, 5, ARMY,, 
7, 5, ARMY,, 
7, 6, START LOG, , YIELD_FOOD 6.75 +/- 0.88,YIELD_PRODUCTION 9.63 +/- 5.88,YIELD_GOLD 6.25 +/- 4.71,YIELD_SCIENCE 2.50 +/- 1.69,YIELD_CULTURE 1.13 +/- 0.98,YIELD_FAITH 0.50 +/- 1.06,
7, 6, TRADE, TO -1, VAL 0.00
7, 6, CITY, 61:44, 0, 3, 100, 29.00, 1, 1, 13, 45, 0, Is original capital, Is capital
7, 6, CITY, 49:61, 0, 3, 100, 20.00, 1, 1, 3, 39, 0, Is original capital, Is capital
7, 6, CITY, 64:33, 0, 3, 100, 21.00, 1, 1, 3, 49, 0, Is original capital, Is capital
7, 6, CITY, 50:15, 0, 2, 100, 20.00, 1, 1, 3, 34, 0, Is original capital, Is capital
7, 6, CITY, 55:35, 0, 2, 100, 40.00, 1, 1, 8, 18, 0, Is original capital, Is capital
7, 6, CITY, 60:48, 0, 2, 100, 20.00, 1, 1, 0, 18, 0, Not original capital, Not capital
7, 6, CITY, 46:63, 0, 2, 100, 20.00, 1, 1, 0, 18, 0, Not original capital, Not capital
7, 6, CITY, 54:27, 0, 2, 100, 40.00, 1, 1, 8, 20, 0, Is original capital, Is capital
7, 6, ARMY,, 
7, 6, ARMY,, 
7, 6, ARMY,, 
7, 6, ARMY,, 
7, 6, ARMY,, UNIT_SETTLER 2 3,UNIT_BUILDER 2 0,UNIT_SCOUT 2 0,UNIT_AZTEC_EAGLE_WARRIOR 1 0,
7, 6, ARMY,, UNIT_SETTLER 2 3,UNIT_BUILDER 2 0,UNIT_WARRIOR 1 0,UNIT_CREE_OKIHTCITAW 2 0,UNIT_VAMPIRE 1 0,
7, 6, ARMY,, UNIT_SETTLER 2 6,UNIT_BUILDER 1 1,UNIT_SCOUT 2 0,UNIT_WARRIOR 2 0,
7, 6, ARMY,, UNIT_SETTLER 2 6,UNIT_BUILDER 1 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
7, 6, ARMY,, 
7, 6, ARMY,, 
7, 6, ARMY,, 
7, 6, ARMY,, 
7, 6, ARMY,, 
7, 6, ARMY,, 
7, 6, ARMY,, UNIT_BUILDER 1 0,UNIT_WARRIOR 2 0,
7, 6, ARMY,, 
7, 6, ARMY,, 
7, 6, ARMY,, 
7, 6, ARMY,, 
7, 6, ARMY,, 
7, 7, START LOG, , YIELD_FOOD 6.75 +/- 0.88,YIELD_PRODUCTION 9.63 +/- 5.88,YIELD_GOLD 6.25 +/- 4.71,YIELD_SCIENCE 2.50 +/- 1.69,YIELD_CULTURE 1.13 +/- 0.98,YIELD_FAITH 0.50 +/- 1.06,
7, 7, TRADE, TO -1, VAL 0.00
7, 7, CITY, 64:33, 0, 3, 100, 21.00, 1, 1, 3, 49, 0, Is original capital, Is capital
7, 7, CITY, 61:44, 0, 3, 100, 29.00, 1, 1, 13, 45, 0, Is original capital, Is capital
7, 7, CITY, 49:61, 0, 3, 100, 20.00, 1, 1, 3, 39, 0, Is original capital, Is capital
7, 7, CITY, 50:15, 0, 2, 100, 20.00, 1, 1, 3, 34, 0, Is original capital, Is capital
7, 7, CITY, 55:35, 0, 2, 100, 40.00, 1, 1, 8, 18, 0, Is original capital, Is capital
7, 7, CITY, 60:48, 0, 2, 100, 20.00, 1, 1, 0, 18, 0, Not original capital, Not capital
7, 7, CITY, 46:63, 0, 2, 100, 20.00, 1, 1, 0, 18, 0, Not original capital, Not capital
7, 7, CITY, 54:27, 0, 2, 100, 40.00, 1, 1, 8, 20, 0, Is original capital, Is capital
7, 7, ARMY,, 
7, 7, ARMY,, 
7, 7, ARMY,, 
7, 7, ARMY,, 
7, 7, ARMY,, UNIT_SETTLER 2 3,UNIT_BUILDER 2 0,UNIT_SCOUT 2 0,UNIT_AZTEC_EAGLE_WARRIOR 1 0,
7, 7, ARMY,, UNIT_SETTLER 2 3,UNIT_BUILDER 2 0,UNIT_WARRIOR 1 0,UNIT_CREE_OKIHTCITAW 2 0,UNIT_VAMPIRE 1 0,
7, 7, ARMY,, UNIT_SETTLER 1 0,UNIT_BUILDER 2 2,UNIT_SCOUT 2 0,UNIT_WARRIOR 2 0,
7, 7, ARMY,, UNIT_SETTLER 2 6,UNIT_BUILDER 2 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
7, 7, ARMY,, 
7, 7, ARMY,, 
7, 7, ARMY,, 
7, 7, ARMY,, 
7, 7, ARMY,, 
7, 7, ARMY,, 
7, 7, ARMY,, UNIT_BUILDER 1 0,UNIT_WARRIOR 2 0,
7, 7, ARMY,, 
7, 7, ARMY,, 
7, 7, ARMY,, 
7, 7, ARMY,, 
7, 7, ARMY,, 
7, 8, START LOG, , YIELD_FOOD 0.00 +/- 0.00,YIELD_PRODUCTION 0.00 +/- 0.00,YIELD_GOLD 0.00 +/- 0.00,YIELD_SCIENCE 0.00 +/- 0.00,YIELD_CULTURE 0.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
7, 8, TRADE, TO -1, VAL 2.25
7, 8, CITY, 55:35, 0, 2, 100, 40.00, 1, 1, 8, 18, 0, Is original capital, Is capital
7, 8, ARMY,, 
7, 8, ARMY,, 
7, 8, ARMY,, 
7, 8, ARMY,, 
7, 8, ARMY,, 
7, 8, ARMY,, UNIT_BUILDER 1 2,
7, 8, ARMY,, 
7, 8, ARMY,, 
7, 8, ARMY,, UNIT_SETTLER 1 6,UNIT_BUILDER 1 0,UNIT_WARRIOR 2 0,
7, 8, ARMY,, 
7, 8, ARMY,, 
7, 8, ARMY,, 
7, 8, ARMY,, 
7, 8, ARMY,, 
7, 8, ARMY,, 
7, 8, ARMY,, 
7, 8, ARMY,, 
7, 8, ARMY,, 
7, 8, ARMY,, 
7, 8, ARMY,, 
7, 9, START LOG, , YIELD_FOOD 0.00 +/- 0.00,YIELD_PRODUCTION 0.00 +/- 0.00,YIELD_GOLD 0.00 +/- 0.00,YIELD_SCIENCE 0.00 +/- 0.00,YIELD_CULTURE 0.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
7, 9, TRADE, TO -1, VAL 0.00
7, 9, CITY, 64:1, 0, 2, 100, 40.00, 1, 1, 13, 22, 0, Is original capital, Is capital
7, 9, ARMY,, 
7, 9, ARMY,, 
7, 9, ARMY,, 
7, 9, ARMY,, 
7, 9, ARMY,, 
7, 9, ARMY,, 
7, 9, ARMY,, 
7, 9, ARMY,, 
7, 9, ARMY,, 
7, 9, ARMY,, UNIT_SETTLER 1 6,UNIT_BUILDER 1 0,UNIT_WARRIOR 2 0,
7, 9, ARMY,, 
7, 9, ARMY,, 
7, 9, ARMY,, 
7, 9, ARMY,, 
7, 9, ARMY,, 
7, 9, ARMY,, 
7, 9, ARMY,, 
7, 9, ARMY,, 
7, 9, ARMY,, 
7, 9, ARMY,, 
7, 10, START LOG, , YIELD_FOOD 0.00 +/- 0.00,YIELD_PRODUCTION 0.00 +/- 0.00,YIELD_GOLD 0.00 +/- 0.00,YIELD_SCIENCE 0.00 +/- 0.00,YIELD_CULTURE 0.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
7, 10, TRADE, TO -1, VAL 0.00
7, 10, CITY, 58:65, 0, 3, 100, 40.00, 1, 1, 8, 25, 0, Is original capital, Is capital
7, 10, ARMY,, 
7, 10, ARMY,, 
7, 10, ARMY,, 
7, 10, ARMY,, 
7, 10, ARMY,, 
7, 10, ARMY,, 
7, 10, ARMY,, 
7, 10, ARMY,, 
7, 10, ARMY,, 
7, 10, ARMY,, 
7, 10, ARMY,, UNIT_SETTLER 1 6,UNIT_BUILDER 1 0,UNIT_WARRIOR 2 0,
7, 10, ARMY,, 
7, 10, ARMY,, 
7, 10, ARMY,, 
7, 10, ARMY,, 
7, 10, ARMY,, 
7, 10, ARMY,, 
7, 10, ARMY,, 
7, 10, ARMY,, 
7, 10, ARMY,, 
7, 11, START LOG, , YIELD_FOOD 0.00 +/- 0.00,YIELD_PRODUCTION 0.00 +/- 0.00,YIELD_GOLD 0.00 +/- 0.00,YIELD_SCIENCE 0.00 +/- 0.00,YIELD_CULTURE 0.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
7, 11, TRADE, TO -1, VAL 0.00
7, 11, CITY, 70:13, 0, 2, 100, 40.00, 1, 1, 8, 20, 0, Is original capital, Is capital
7, 11, ARMY,, 
7, 11, ARMY,, 
7, 11, ARMY,, 
7, 11, ARMY,, 
7, 11, ARMY,, 
7, 11, ARMY,, 
7, 11, ARMY,, 
7, 11, ARMY,, 
7, 11, ARMY,, 
7, 11, ARMY,, 
7, 11, ARMY,, 
7, 11, ARMY,, UNIT_SETTLER 1 6,UNIT_BUILDER 1 0,UNIT_WARRIOR 2 0,
7, 11, ARMY,, 
7, 11, ARMY,, 
7, 11, ARMY,, 
7, 11, ARMY,, 
7, 11, ARMY,, 
7, 11, ARMY,, 
7, 11, ARMY,, 
7, 11, ARMY,, 
7, 12, START LOG, , YIELD_FOOD 0.00 +/- 0.00,YIELD_PRODUCTION 0.00 +/- 0.00,YIELD_GOLD 0.00 +/- 0.00,YIELD_SCIENCE 0.00 +/- 0.00,YIELD_CULTURE 0.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
7, 12, TRADE, TO -1, VAL 0.00
7, 12, CITY, 25:23, 0, 3, 100, 40.00, 1, 1, 13, 23, 0, Is original capital, Is capital
7, 12, ARMY,, 
7, 12, ARMY,, 
7, 12, ARMY,, 
7, 12, ARMY,, 
7, 12, ARMY,, 
7, 12, ARMY,, 
7, 12, ARMY,, 
7, 12, ARMY,, 
7, 12, ARMY,, 
7, 12, ARMY,, 
7, 12, ARMY,, 
7, 12, ARMY,, 
7, 12, ARMY,, UNIT_SETTLER 1 6,UNIT_BUILDER 1 0,UNIT_WARRIOR 2 0,
7, 12, ARMY,, 
7, 12, ARMY,, 
7, 12, ARMY,, 
7, 12, ARMY,, 
7, 12, ARMY,, 
7, 12, ARMY,, 
7, 12, ARMY,, 
7, 13, START LOG, , YIELD_FOOD 0.00 +/- 0.00,YIELD_PRODUCTION 0.00 +/- 0.00,YIELD_GOLD 0.00 +/- 0.00,YIELD_SCIENCE 0.00 +/- 0.00,YIELD_CULTURE 0.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
7, 13, TRADE, TO -1, VAL 0.00
7, 13, CITY, 41:49, 0, 2, 100, 40.00, 1, 1, 8, 19, 0, Is original capital, Is capital
7, 13, ARMY,, 
7, 13, ARMY,, 
7, 13, ARMY,, 
7, 13, ARMY,, 
7, 13, ARMY,, 
7, 13, ARMY,, 
7, 13, ARMY,, 
7, 13, ARMY,, 
7, 13, ARMY,, 
7, 13, ARMY,, 
7, 13, ARMY,, 
7, 13, ARMY,, 
7, 13, ARMY,, 
7, 13, ARMY,, UNIT_SETTLER 1 6,UNIT_BUILDER 1 0,UNIT_WARRIOR 2 0,
7, 13, ARMY,, 
7, 13, ARMY,, 
7, 13, ARMY,, 
7, 13, ARMY,, 
7, 13, ARMY,, 
7, 13, ARMY,, 
7, 14, START LOG, , YIELD_FOOD 0.00 +/- 0.00,YIELD_PRODUCTION 0.00 +/- 0.00,YIELD_GOLD 0.00 +/- 0.00,YIELD_SCIENCE 0.00 +/- 0.00,YIELD_CULTURE 0.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
7, 14, TRADE, TO -1, VAL 1.80
7, 14, CITY, 54:27, 0, 2, 100, 40.00, 1, 1, 8, 20, 0, Is original capital, Is capital
7, 14, ARMY,, 
7, 14, ARMY,, 
7, 14, ARMY,, 
7, 14, ARMY,, 
7, 14, ARMY,, 
7, 14, ARMY,, UNIT_BUILDER 1 0,
7, 14, ARMY,, UNIT_SCOUT 1 1,
7, 14, ARMY,, 
7, 14, ARMY,, 
7, 14, ARMY,, 
7, 14, ARMY,, 
7, 14, ARMY,, 
7, 14, ARMY,, 
7, 14, ARMY,, 
7, 14, ARMY,, UNIT_SETTLER 1 6,UNIT_BUILDER 1 0,UNIT_WARRIOR 2 0,
7, 14, ARMY,, 
7, 14, ARMY,, 
7, 14, ARMY,, 
7, 14, ARMY,, 
7, 14, ARMY,, 
7, 15, START LOG, , YIELD_FOOD 0.00 +/- 0.00,YIELD_PRODUCTION 0.00 +/- 0.00,YIELD_GOLD 0.00 +/- 0.00,YIELD_SCIENCE 0.00 +/- 0.00,YIELD_CULTURE 0.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
7, 15, TRADE, TO -1, VAL 0.00
7, 15, CITY, 45:34, 0, 3, 100, 40.00, 1, 1, 8, 24, 1, Is original capital, Is capital
7, 15, ARMY,, 
7, 15, ARMY,, 
7, 15, ARMY,, 
7, 15, ARMY,, 
7, 15, ARMY,, 
7, 15, ARMY,, 
7, 15, ARMY,, 
7, 15, ARMY,, 
7, 15, ARMY,, 
7, 15, ARMY,, 
7, 15, ARMY,, 
7, 15, ARMY,, 
7, 15, ARMY,, 
7, 15, ARMY,, 
7, 15, ARMY,, 
7, 15, ARMY,, UNIT_SETTLER 1 6,UNIT_BUILDER 1 0,UNIT_WARRIOR 2 0,
7, 15, ARMY,, 
7, 15, ARMY,, 
7, 15, ARMY,, 
7, 15, ARMY,, 
7, 16, START LOG, , YIELD_FOOD 0.00 +/- 0.00,YIELD_PRODUCTION 0.00 +/- 0.00,YIELD_GOLD 0.00 +/- 0.00,YIELD_SCIENCE 0.00 +/- 0.00,YIELD_CULTURE 0.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
7, 16, TRADE, TO -1, VAL 0.00
7, 16, CITY, 14:16, 0, 2, 100, 40.00, 1, 1, 8, 20, 0, Is original capital, Is capital
7, 16, ARMY,, 
7, 16, ARMY,, 
7, 16, ARMY,, 
7, 16, ARMY,, 
7, 16, ARMY,, 
7, 16, ARMY,, 
7, 16, ARMY,, 
7, 16, ARMY,, 
7, 16, ARMY,, 
7, 16, ARMY,, 
7, 16, ARMY,, 
7, 16, ARMY,, 
7, 16, ARMY,, 
7, 16, ARMY,, 
7, 16, ARMY,, 
7, 16, ARMY,, 
7, 16, ARMY,, UNIT_SETTLER 1 6,UNIT_BUILDER 1 0,UNIT_WARRIOR 2 0,
7, 16, ARMY,, 
7, 16, ARMY,, 
7, 16, ARMY,, 
7, 17, START LOG, , YIELD_FOOD 0.00 +/- 0.00,YIELD_PRODUCTION 0.00 +/- 0.00,YIELD_GOLD 0.00 +/- 0.00,YIELD_SCIENCE 0.00 +/- 0.00,YIELD_CULTURE 0.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
7, 17, TRADE, TO -1, VAL 0.00
7, 17, CITY, 10:59, 0, 2, 100, 40.00, 1, 1, 13, 19, 2, Is original capital, Is capital
7, 17, ARMY,, 
7, 17, ARMY,, 
7, 17, ARMY,, 
7, 17, ARMY,, 
7, 17, ARMY,, 
7, 17, ARMY,, 
7, 17, ARMY,, 
7, 17, ARMY,, 
7, 17, ARMY,, 
7, 17, ARMY,, 
7, 17, ARMY,, 
7, 17, ARMY,, 
7, 17, ARMY,, 
7, 17, ARMY,, 
7, 17, ARMY,, 
7, 17, ARMY,, 
7, 17, ARMY,, 
7, 17, ARMY,, UNIT_SETTLER 1 6,UNIT_BUILDER 1 0,UNIT_WARRIOR 2 0,
7, 17, ARMY,, 
7, 17, ARMY,, 
7, 62, START LOG, , YIELD_FOOD 0.00 +/- 0.00,YIELD_PRODUCTION 0.00 +/- 0.00,YIELD_GOLD 0.00 +/- 0.00,YIELD_SCIENCE 0.00 +/- 0.00,YIELD_CULTURE 0.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
7, 62, TRADE, TO -1, VAL 4.79
7, 62, ARMY,, 
7, 62, ARMY,, 
7, 62, ARMY,, 
7, 62, ARMY,, 
7, 62, ARMY,, 
7, 62, ARMY,, 
7, 62, ARMY,, 
7, 62, ARMY,, 
7, 62, ARMY,, 
7, 62, ARMY,, 
7, 62, ARMY,, 
7, 62, ARMY,, 
7, 62, ARMY,, 
7, 62, ARMY,, 
7, 62, ARMY,, 
7, 62, ARMY,, 
7, 62, ARMY,, 
7, 62, ARMY,, 
7, 62, ARMY,, 
7, 62, ARMY,, 
7, 63, START LOG, , YIELD_FOOD 0.00 +/- 0.00,YIELD_PRODUCTION 0.00 +/- 0.00,YIELD_GOLD 0.00 +/- 0.00,YIELD_SCIENCE 0.00 +/- 0.00,YIELD_CULTURE 0.00 +/- 0.00,YIELD_FAITH 0.00 +/- 0.00,
7, 63, TRADE, TO -1, VAL 0.00
7, 63, ARMY,, 
7, 63, ARMY,, 
7, 63, ARMY,, 
7, 63, ARMY,, 
7, 63, ARMY,, 
7, 63, ARMY,, 
7, 63, ARMY,, 
7, 63, ARMY,, 
7, 63, ARMY,, 
7, 63, ARMY,, 
7, 63, ARMY,, 
7, 63, ARMY,, 
7, 63, ARMY,, 
7, 63, ARMY,, 
7, 63, ARMY,, 
7, 63, ARMY,, 
7, 63, ARMY,, 
7, 63, ARMY,, 
7, 63, ARMY,, 
7, 63, ARMY,, 
7, 0, START LOG, , YIELD_FOOD 9.50 +/- 3.00,YIELD_PRODUCTION 8.50 +/- 1.29,YIELD_GOLD 5.75 +/- 0.49,YIELD_SCIENCE 3.25 +/- 0.49,YIELD_CULTURE 1.75 +/- 0.49,YIELD_FAITH 0.75 +/- 0.49,
7, 0, TRADE, TO -1, VAL 0.00
7, 0, CITY, 33:13, 0, 2, 100, 28.00, 1, 1, 3, 28, 0, Is original capital, Is capital
7, 0, CITY, 11:25, 0, 3, 100, 20.00, 1, 1, 3, 32, 0, Is original capital, Is capital
7, 0, CITY, 10:41, 0, 3, 100, 28.00, 1, 1, 3, 31, 1, Is original capital, Is capital
7, 0, CITY, 31:62, 0, 3, 100, 28.00, 1, 1, 3, 31, 0, Is original capital, Is capital
7, 0, ARMY,, UNIT_SETTLER 1 7,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
7, 0, ARMY,, UNIT_SETTLER 1 7,UNIT_BUILDER 1 0,UNIT_WARRIOR 1 0,UNIT_BABYLONIAN_SABUM_KIBITTUM 1 0,
7, 0, ARMY,, UNIT_SETTLER 1 7,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
7, 0, ARMY,, UNIT_SETTLER 1 7,UNIT_BUILDER 1 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
7, 0, ARMY,, 
7, 0, ARMY,, 
7, 0, ARMY,, 
7, 0, ARMY,, 
7, 0, ARMY,, 
7, 0, ARMY,, 
7, 0, ARMY,, 
7, 0, ARMY,, 
7, 0, ARMY,, 
7, 0, ARMY,, 
7, 0, ARMY,, 
7, 0, ARMY,, 
7, 0, ARMY,, 
7, 0, ARMY,, 
7, 0, ARMY,, 
7, 0, ARMY,, 
7, 1, START LOG, , YIELD_FOOD 9.75 +/- 3.20,YIELD_PRODUCTION 8.50 +/- 1.29,YIELD_GOLD 5.00 +/- 0.00,YIELD_SCIENCE 3.25 +/- 0.49,YIELD_CULTURE 1.75 +/- 0.49,YIELD_FAITH 0.00 +/- 0.00,
7, 1, TRADE, TO -1, VAL 0.00
7, 1, CITY, 33:13, 0, 2, 100, 28.00, 1, 1, 3, 28, 0, Is original capital, Is capital
7, 1, CITY, 11:25, 0, 3, 100, 20.00, 1, 1, 3, 32, 0, Is original capital, Is capital
7, 1, CITY, 10:41, 0, 3, 100, 28.00, 1, 1, 3, 32, 1, Is original capital, Is capital
7, 1, CITY, 31:62, 0, 3, 100, 28.00, 1, 1, 3, 31, 0, Is original capital, Is capital
7, 1, ARMY,, UNIT_SETTLER 1 6,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
7, 1, ARMY,, UNIT_SETTLER 1 6,UNIT_BUILDER 1 0,UNIT_WARRIOR 1 0,UNIT_BABYLONIAN_SABUM_KIBITTUM 1 0,
7, 1, ARMY,, UNIT_SETTLER 1 6,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,
7, 1, ARMY,, UNIT_SETTLER 1 6,UNIT_BUILDER 1 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
7, 1, ARMY,, 
7, 1, ARMY,, 
7, 1, ARMY,, 
7, 1, ARMY,, 
7, 1, ARMY,, 
7, 1, ARMY,, 
7, 1, ARMY,, 
7, 1, ARMY,, 
7, 1, ARMY,, 
7, 1, ARMY,, 
7, 1, ARMY,, 
7, 1, ARMY,, 
7, 1, ARMY,, 
7, 1, ARMY,, 
7, 1, ARMY,, 
7, 1, ARMY,, 
7, 2, START LOG, , YIELD_FOOD 9.75 +/- 3.20,YIELD_PRODUCTION 8.50 +/- 1.29,YIELD_GOLD 5.00 +/- 0.00,YIELD_SCIENCE 3.25 +/- 0.49,YIELD_CULTURE 1.75 +/- 0.49,YIELD_FAITH 0.00 +/- 0.00,
7, 2, TRADE, TO -1, VAL 0.00
7, 2, CITY, 33:13, 0, 2, 100, 28.00, 1, 1, 3, 28, 0, Is original capital, Is capital
7, 2, CITY, 11:25, 0, 4, 100, 20.00, 1, 1, 3, 38, 0, Is original capital, Is capital
7, 2, CITY, 10:41, 0, 3, 100, 28.00, 1, 1, 3, 32, 1, Is original capital, Is capital
7, 2, CITY, 31:62, 0, 3, 100, 28.00, 1, 1, 3, 31, 0, Is original capital, Is capital
7, 2, ARMY,, UNIT_SETTLER 1 8,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
7, 2, ARMY,, UNIT_SETTLER 1 8,UNIT_BUILDER 1 0,UNIT_WARRIOR 1 0,UNIT_BABYLONIAN_SABUM_KIBITTUM 1 0,
7, 2, ARMY,, UNIT_SETTLER 1 8,UNIT_SCOUT 2 0,UNIT_WARRIOR 1 0,
7, 2, ARMY,, UNIT_SETTLER 1 8,UNIT_BUILDER 1 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
7, 2, ARMY,, 
7, 2, ARMY,, 
7, 2, ARMY,, 
7, 2, ARMY,, 
7, 2, ARMY,, 
7, 2, ARMY,, 
7, 2, ARMY,, 
7, 2, ARMY,, 
7, 2, ARMY,, 
7, 2, ARMY,, 
7, 2, ARMY,, 
7, 2, ARMY,, 
7, 2, ARMY,, 
7, 2, ARMY,, 
7, 2, ARMY,, 
7, 2, ARMY,, 
7, 3, START LOG, , YIELD_FOOD 9.75 +/- 3.20,YIELD_PRODUCTION 8.50 +/- 1.29,YIELD_GOLD 5.00 +/- 0.00,YIELD_SCIENCE 3.25 +/- 0.49,YIELD_CULTURE 1.75 +/- 0.49,YIELD_FAITH 0.00 +/- 0.00,
7, 3, TRADE, TO -1, VAL 0.00
7, 3, CITY, 33:13, 0, 2, 100, 28.00, 1, 1, 3, 28, 0, Is original capital, Is capital
7, 3, CITY, 11:25, 0, 4, 100, 20.00, 1, 1, 3, 38, 0, Is original capital, Is capital
7, 3, CITY, 10:41, 0, 3, 100, 28.00, 1, 1, 3, 32, 1, Is original capital, Is capital
7, 3, CITY, 31:62, 0, 3, 100, 28.00, 1, 1, 3, 31, 0, Is original capital, Is capital
7, 3, ARMY,, UNIT_SETTLER 1 7,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
7, 3, ARMY,, UNIT_SETTLER 1 7,UNIT_BUILDER 1 0,UNIT_WARRIOR 1 0,UNIT_BABYLONIAN_SABUM_KIBITTUM 1 0,
7, 3, ARMY,, UNIT_SETTLER 1 7,UNIT_SCOUT 2 0,UNIT_WARRIOR 1 0,
7, 3, ARMY,, UNIT_SETTLER 1 7,UNIT_BUILDER 1 0,UNIT_SCOUT 1 0,UNIT_WARRIOR 1 0,UNIT_VAMPIRE 1 0,
7, 3, ARMY,, 
7, 3, ARMY,, 
7, 3, ARMY,, 
