Game Turn, Player, City, Food Adv., Prod. Adv., Construct, Order Source
1, 4, LOC_CITY_NAME_TENOCHTITLAN, 1.64, -1.84, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 4, LOC_CITY_NAME_TENOCHTITLAN, , , UNIT_SCOUT, Default Specialization, , , Value 34.8
1, 11, LOC_CITY_NAME_GENEVA, , , BUILDING_MONUMENT, Default Specialization, , , Value 30.6
1, 12, LOC_CITY_NAME_CAGUANA, 0.20, -2.82, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
1, 12, LOC_CITY_NAME_CAGUANA, , , BUILDING_MONUMENT, Default Specialization, , , Value 26.0
1, 13, LOC_CITY_NAME_LAHORE, -2.90, -2.00, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 13, LOC_CITY_NAME_LAHORE, , , BUILDING_MONUMENT, Default Specialization, , , Value 30.6
1, 14, LOC_CITY_NAME_CHINGUETTI, -0.01, -1.51, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 14, LOC_CITY_NAME_CHINGUETTI, , , BUILDING_MONUMENT, Default Specialization, , , Value 26.0
1, 15, LOC_CITY_NAME_HATTUSA, 0.40, -2.17, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 15, LOC_CITY_NAME_HATTUSA, , , BUILDING_MONUMENT, Default Specialization, , , Value 26.0
1, 16, LOC_CITY_NAME_BUENOS_AIRES, 1.84, 1.26, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: -0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 16, LOC_CITY_NAME_BUENOS_AIRES, , , BUILDING_MONUMENT, Default Specialization, , , Value 28.1
1, 17, LOC_CITY_NAME_MEXICO_CITY, -4.55, -2.17, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 17, LOC_CITY_NAME_MEXICO_CITY, , , BUILDING_MONUMENT, Default Specialization, , , Value 28.1
1, 2, LOC_CITY_NAME_PATNA, 1.64, 0.93, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: -0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 1, LOC_CITY_NAME_BABYLON_STK, 1.43, -1.84, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 3, LOC_CITY_NAME_MEROE, 0.40, 3.70, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: 0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: -0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 0, LOC_CITY_NAME_PASARGADAE, 1.02, 2.07, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: 0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: -0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
2, 4, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 5, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 218.0, Build City Improvement
2, 4, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 8, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 213.0, Build City Improvement
2, 4, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 9, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 26.0, Build Trigger Unit
2, 5, LOC_CITY_NAME_MIKISIW_WACIHK, , CONTRACT 13, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 213.0, Build City Improvement
2, 5, LOC_CITY_NAME_MIKISIW_WACIHK, , CONTRACT 14, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 11.0, Build Trigger Unit
2, 6, LOC_CITY_NAME_NIANI, , CONTRACT 17, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 213.0, Build City Improvement
2, 6, LOC_CITY_NAME_NIANI, , CONTRACT 18, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 11.0, Build Trigger Unit
2, 7, LOC_CITY_NAME_XANADU, , CONTRACT 19, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 251.0, Build City Improvement
2, 7, LOC_CITY_NAME_XANADU, , CONTRACT 23, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 213.0, Build City Improvement
2, 8, LOC_CITY_NAME_KABUL, , CONTRACT 27, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 205.0, Build City Improvement
2, 9, LOC_CITY_NAME_NAN_MADOL, , CONTRACT 30, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 213.0, Build City Improvement
2, 10, LOC_CITY_NAME_SAMARKAND, , CONTRACT 33, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 213.0, Build City Improvement
2, 11, LOC_CITY_NAME_GENEVA, , CONTRACT 37, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 186.0, Build City Improvement
2, 12, LOC_CITY_NAME_CAGUANA, , CONTRACT 40, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 225.0, Build City Improvement
2, 13, LOC_CITY_NAME_LAHORE, , CONTRACT 44, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 168.0, Build City Improvement
2, 14, LOC_CITY_NAME_CHINGUETTI, , CONTRACT 47, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 213.0, Build City Improvement
2, 15, LOC_CITY_NAME_HATTUSA, , CONTRACT 50, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 213.0, Build City Improvement
2, 16, LOC_CITY_NAME_BUENOS_AIRES, , CONTRACT 52, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 168.0, Build City Improvement
2, 17, LOC_CITY_NAME_MEXICO_CITY, , CONTRACT 55, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 213.0, Build City Improvement
3, 4, LOC_CITY_NAME_TENOCHTITLAN, , , UNIT_BUILDER, Build City Improvement, CONTRACT 5
3, 5, LOC_CITY_NAME_MIKISIW_WACIHK, , , UNIT_BUILDER, Build City Improvement, CONTRACT 13
3, 6, LOC_CITY_NAME_NIANI, , , UNIT_BUILDER, Build City Improvement, CONTRACT 17
3, 7, LOC_CITY_NAME_XANADU, , , UNIT_BUILDER, Build City Improvement, CONTRACT 19
3, 8, LOC_CITY_NAME_KABUL, , , UNIT_BUILDER, Build City Improvement, CONTRACT 27
3, 9, LOC_CITY_NAME_NAN_MADOL, , , UNIT_BUILDER, Build City Improvement, CONTRACT 30
3, 10, LOC_CITY_NAME_SAMARKAND, , , UNIT_BUILDER, Build City Improvement, CONTRACT 33
3, 11, LOC_CITY_NAME_GENEVA, , , UNIT_BUILDER, Build City Improvement, CONTRACT 37
3, 12, LOC_CITY_NAME_CAGUANA, , , UNIT_BUILDER, Build City Improvement, CONTRACT 40
3, 13, LOC_CITY_NAME_LAHORE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 44
3, 14, LOC_CITY_NAME_CHINGUETTI, , , UNIT_BUILDER, Build City Improvement, CONTRACT 47
3, 15, LOC_CITY_NAME_HATTUSA, , , UNIT_BUILDER, Build City Improvement, CONTRACT 50
3, 16, LOC_CITY_NAME_BUENOS_AIRES, , , UNIT_BUILDER, Build City Improvement, CONTRACT 52
3, 17, LOC_CITY_NAME_MEXICO_CITY, , , UNIT_BUILDER, Build City Improvement, CONTRACT 55
4, 4, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 5, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 218.0, Build City Improvement
4, 4, LOC_CITY_NAME_TENOCHTITLAN, , , UNIT_BUILDER, Build City Improvement, CONTRACT 8
4, 4, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 56, SUBMITTED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 42.0, Build City Building
4, 5, LOC_CITY_NAME_MIKISIW_WACIHK, , , UNIT_BUILDER, Build Trigger Unit, CONTRACT 14
4, 6, LOC_CITY_NAME_NIANI, , CONTRACT 17, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 213.0, Build City Improvement
4, 6, LOC_CITY_NAME_NIANI, , , UNIT_SCOUT, Default Specialization, , , Value 40.2
4, 6, LOC_CITY_NAME_NIANI, , CONTRACT 58, SUBMITTED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 40.0, Build City Building
5, 4, LOC_CITY_NAME_TLACOPAN, -0.42, -1.19, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: -0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.1, , 
5, 4, LOC_CITY_NAME_TLACOPAN, , , UNIT_SCOUT, Default Specialization, , , Value 19.9
5, 5, LOC_CITY_NAME_MIKISIW_WACIHK, , CONTRACT 14, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 11.0, Build Trigger Unit
5, 5, LOC_CITY_NAME_MIKISIW_WACIHK, , , BUILDING_MONUMENT, Default Specialization, , , Value 44.2
5, 5, LOC_CITY_NAME_PASKWAW_ASKIHK, 0.40, -1.51, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
5, 5, LOC_CITY_NAME_PASKWAW_ASKIHK, , , BUILDING_MONUMENT, Default Specialization, , , Value 8.1
5, 6, LOC_CITY_NAME_NIANI, , , BUILDING_MONUMENT, Build City Building, CONTRACT 58
5, 6, LOC_CITY_NAME_NIANI, , CONTRACT 73, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 178.0, Build City Improvement
5, 7, LOC_CITY_NAME_XANADU, , CONTRACT 19, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 251.0, Build City Improvement
5, 7, LOC_CITY_NAME_XANADU, , , UNIT_BUILDER, Build City Improvement, CONTRACT 23
5, 8, LOC_CITY_NAME_KABUL, , CONTRACT 27, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 205.0, Build City Improvement
5, 8, LOC_CITY_NAME_KABUL, , , BUILDING_MONUMENT, Default Specialization, , , Value 30.6
5, 11, LOC_CITY_NAME_GENEVA, , CONTRACT 37, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 186.0, Build City Improvement
5, 11, LOC_CITY_NAME_GENEVA, , , BUILDING_MONUMENT, Default Specialization, , , Value 32.5
5, 13, LOC_CITY_NAME_LAHORE, , CONTRACT 44, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 168.0, Build City Improvement
5, 13, LOC_CITY_NAME_LAHORE, , , BUILDING_MONUMENT, Default Specialization, , , Value 30.6
5, 16, LOC_CITY_NAME_BUENOS_AIRES, , CONTRACT 52, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 168.0, Build City Improvement
5, 16, LOC_CITY_NAME_BUENOS_AIRES, , , BUILDING_MONUMENT, Default Specialization, , , Value 30.2
5, 17, LOC_CITY_NAME_MEXICO_CITY, , CONTRACT 55, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 213.0, Build City Improvement
5, 17, LOC_CITY_NAME_MEXICO_CITY, , , BUILDING_MONUMENT, Default Specialization, , , Value 28.1
6, 4, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 8, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 213.0, Build City Improvement
6, 4, LOC_CITY_NAME_TENOCHTITLAN, , , UNIT_AZTEC_EAGLE_WARRIOR, Default Specialization, , , Value 50.6
6, 5, LOC_CITY_NAME_MIKISIW_WACIHK, , , BUILDING_GRANARY, Default Specialization, , , Value 18.3
6, 10, LOC_CITY_NAME_SAMARKAND, , CONTRACT 33, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 213.0, Build City Improvement
6, 10, LOC_CITY_NAME_SAMARKAND, , , BUILDING_MONUMENT, Default Specialization, , , Value 26.0
6, 12, LOC_CITY_NAME_CAGUANA, , CONTRACT 40, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 225.0, Build City Improvement
6, 12, LOC_CITY_NAME_CAGUANA, , , BUILDING_MONUMENT, Default Specialization, , , Value 24.2
6, 14, LOC_CITY_NAME_CHINGUETTI, , CONTRACT 47, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 213.0, Build City Improvement
6, 14, LOC_CITY_NAME_CHINGUETTI, , , BUILDING_MONUMENT, Default Specialization, , , Value 26.7
6, 15, LOC_CITY_NAME_HATTUSA, , CONTRACT 50, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 213.0, Build City Improvement
6, 15, LOC_CITY_NAME_HATTUSA, , , BUILDING_GRANARY, Default Specialization, , , Value 39.5
7, 4, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 93, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 244.0, Build City Improvement
7, 4, LOC_CITY_NAME_TLACOPAN, , CONTRACT 93, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 244.0, Build City Improvement
7, 6, LOC_CITY_NAME_NIANI, , CONTRACT 58, COMPLETED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 44.2, Build City Building
7, 6, LOC_CITY_NAME_NIANI, , , UNIT_BUILDER, Build City Improvement, CONTRACT 73
7, 7, LOC_CITY_NAME_XANADU, , , BUILDING_MONUMENT, Default Specialization, , , Value 42.3
7, 9, LOC_CITY_NAME_NAN_MADOL, , CONTRACT 30, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 213.0, Build City Improvement
7, 9, LOC_CITY_NAME_NAN_MADOL, , , BUILDING_MONUMENT, Default Specialization, , , Value 18.9
8, 4, LOC_CITY_NAME_TENOCHTITLAN, , CONTRACT 56, ACCEPTED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 42.3, Build City Building
8, 4, LOC_CITY_NAME_TENOCHTITLAN, , , UNIT_BUILDER, Build City Improvement, CONTRACT 93
8, 4, LOC_CITY_NAME_TLACOPAN, , CONTRACT 97, SUBMITTED, NO_UNIT, BUILDING_OLD_GOD_OBELISK, NO_DISTRICT, VALUE 124.0, Build City Building
8, 5, LOC_CITY_NAME_MIKISIW_WACIHK, , , UNIT_CREE_OKIHTCITAW, Default Specialization, , , Value 16.2
8, 5, LOC_CITY_NAME_PASKWAW_ASKIHK, , CONTRACT 98, SUBMITTED, NO_UNIT, BUILDING_GRANARY, NO_DISTRICT, VALUE 54.0, Build City Building
8, 6, LOC_CITY_NAME_NIANI, , CONTRACT 73, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 178.0, Build City Improvement
8, 6, LOC_CITY_NAME_NIANI, , , BUILDING_GRANARY, Default Specialization, , , Value 19.3
9, 4, LOC_CITY_NAME_TLACOPAN, , CONTRACT 93, IN PROGRESS, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 244.0, Build City Improvement
9, 4, LOC_CITY_NAME_TLACOPAN, , , BUILDING_OLD_GOD_OBELISK, Build City Building, CONTRACT 97
9, 7, LOC_CITY_NAME_XANADU, , , BUILDING_GRANARY, Default Specialization, , , Value 42.2
1, 5, LOC_CITY_NAME_PELLA, -1.28, 1.43, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: 0.1, YIELD_GOLD: -0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 5, LOC_CITY_NAME_PELLA, , , UNIT_SCOUT, Default Specialization, , , Value 33.1
1, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, 2.10, -1.21, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: -0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 6, LOC_CITY_NAME_RIO_DE_JANEIRO, , , UNIT_SCOUT, Default Specialization, , , Value 33.1
1, 7, LOC_CITY_NAME_AACHEN, 1.62, -1.36, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: -0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 7, LOC_CITY_NAME_AACHEN, , , UNIT_SCOUT, Default Specialization, , , Value 33.1
1, 8, LOC_CITY_HA_NOI, -2.01, 2.75, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 8, LOC_CITY_HA_NOI, , , UNIT_SCOUT, Default Specialization, , , Value 36.6
1, 9, LOC_CITY_NAME_ROME, -3.94, 2.31, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 9, LOC_CITY_NAME_ROME, , , UNIT_SCOUT, Default Specialization, , , Value 36.6
1, 10, LOC_CITY_NAME_BABYLON, 0.17, -1.21, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 10, LOC_CITY_NAME_BABYLON, , , BUILDING_MONUMENT, Default Specialization, , , Value 30.6
1, 11, LOC_CITY_NAME_JERUSALEM, -1.77, -5.19, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 11, LOC_CITY_NAME_JERUSALEM, , , BUILDING_MONUMENT, Default Specialization, , , Value 26.0
1, 12, LOC_CITY_NAME_HATTUSA, -0.80, 4.08, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: 0.1, YIELD_GOLD: -0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 12, LOC_CITY_NAME_HATTUSA, , , BUILDING_MONUMENT, Default Specialization, , , Value 26.0
1, 13, LOC_CITY_NAME_JOHANNESBURG, -5.64, -5.63, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 13, LOC_CITY_NAME_JOHANNESBURG, , , BUILDING_MONUMENT, Default Specialization, , , Value 18.9
1, 14, LOC_CITY_NAME_LISBON, -3.94, -3.72, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 14, LOC_CITY_NAME_LISBON, , , BUILDING_MONUMENT, Default Specialization, , , Value 28.1
1, 15, LOC_CITY_NAME_VATICAN_CITY, 0.65, -0.77, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: -0.1, YIELD_FAITH: 0.0, , 
1, 15, LOC_CITY_NAME_VATICAN_CITY, , , BUILDING_MONUMENT, Default Specialization, , , Value 26.0
1, 16, LOC_CITY_NAME_VILNIUS, -2.49, -1.21, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 16, LOC_CITY_NAME_VILNIUS, , , BUILDING_MONUMENT, Default Specialization, , , Value 26.0
1, 17, LOC_CITY_NAME_YEREVAN, -0.31, 0.25, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: 0.0, YIELD_GOLD: -0.1, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 17, LOC_CITY_NAME_YEREVAN, , , BUILDING_MONUMENT, Default Specialization, , , Value 28.1
1, 18, LOC_CITY_NAME_BUENOS_AIRES, -0.55, -1.51, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 18, LOC_CITY_NAME_BUENOS_AIRES, , , BUILDING_MONUMENT, Default Specialization, , , Value 18.9
1, 19, LOC_CITY_NAME_FEZ, -1.52, -3.87, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 19, LOC_CITY_NAME_FEZ, , , BUILDING_MONUMENT, Default Specialization, , , Value 28.1
1, 20, LOC_CITY_NAME_KUMASI, -2.25, -1.07, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 20, LOC_CITY_NAME_KUMASI, , , BUILDING_MONUMENT, Default Specialization, , , Value 26.0
1, 0, LOC_CITY_NAME_RA_KEDET, 0.17, -2.54, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 3, LOC_CITY_NAME_NIANI, -4.91, -5.04, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: -0.1, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.1, , 
1, 2, LOC_CITY_NAME_PATNA, -2.01, 0.84, , YIELD_FOOD: -0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
1, 4, LOC_CITY_NAME_MEROE, 0.65, 0.99, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: 0.1, YIELD_GOLD: -0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
1, 1, LOC_CITY_NAME_BABYLON_STK, -0.55, 1.87, , YIELD_FOOD: 0.0, YIELD_PRODUCTION: 0.0, YIELD_GOLD: -0.1, YIELD_SCIENCE: 0.0, YIELD_CULTURE: 0.1, YIELD_FAITH: 0.0, , 
2, 5, LOC_CITY_NAME_PELLA, , CONTRACT 6, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 228.0, Build City Improvement
2, 5, LOC_CITY_NAME_PELLA, , CONTRACT 10, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 222.0, Build City Improvement
