Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food
1, CIVILIZATION_LISBON, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_VATICAN_CITY, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_VILNIUS, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_YEREVAN, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_BUENOS_AIRES, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_FEZ, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_KUMASI, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_PRESLAV, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_EGYPT, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_BABYLON_STK, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_INDIA, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_MALI, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
1, CIVILIZATION_NUBIA, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_MACEDON, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 13, 0, 2, 1, 8, 0, 11, 5
2, CIVILIZATION_BRAZIL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 13, 0, 2, 1, 8, 0, 11, 6
2, CIVILIZATION_GERMANY, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 13, 0, 2, 1, 8, 0, 11, 6
2, CIVILIZATION_VIETNAM, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 16, 0, 2, 1, 11, 0, 17, 3
2, CIVILIZATION_ROME, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 13, 0, 2, 1, 8, 0, 15, 4
2, CIVILIZATION_BABYLON, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 3, 4
2, CIVILIZATION_JERUSALEM, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 2, 5, 0, 2, 5
2, CIVILIZATION_HATTUSA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 2, 5, 0, 2, 5
2, CIVILIZATION_JOHANNESBURG, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 11, 0, 2, 1, 6, 0, 2, 5
2, CIVILIZATION_LISBON, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 3, 4
2, CIVILIZATION_VATICAN_CITY, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 12, 0, 2, 1, 7, 0, 2, 5
2, CIVILIZATION_VILNIUS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 11, 0, 2, 1, 6, 0, 2, 5
2, CIVILIZATION_YEREVAN, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 11, 0, 3, 1, 6, 0, 3, 4
2, CIVILIZATION_BUENOS_AIRES, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 3, 1, 5, 0, 2, 5
2, CIVILIZATION_FEZ, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 2, 5, 0, 3, 4
2, CIVILIZATION_KUMASI, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 2, 6
2, CIVILIZATION_PRESLAV, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
2, CIVILIZATION_EGYPT, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 5, 0, 3, 1, 5, 0, 6, 5
2, CIVILIZATION_BABYLON_STK, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 5, 0, 2, 2, 5, 0, 7, 4
2, CIVILIZATION_INDIA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 5, 1, 2, 1, 5, 1, 6, 4
2, CIVILIZATION_MALI, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 6, 2, 3, 1, 6, 2, 5, 5
2, CIVILIZATION_NUBIA, 1, 1, 0, 0, 1, 0, 0, 0, 8, 0, 5, 0, 2, 1, 5, 0, 6, 5
3, CIVILIZATION_MACEDON, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 22, 0, 2, 1, 8, 0, 11, 5
3, CIVILIZATION_BRAZIL, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 22, 0, 2, 1, 8, 0, 11, 6
3, CIVILIZATION_GERMANY, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 22, 0, 2, 1, 8, 0, 11, 6
3, CIVILIZATION_VIETNAM, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 28, 0, 2, 1, 11, 0, 17, 3
3, CIVILIZATION_ROME, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 22, 0, 2, 1, 8, 0, 15, 4
3, CIVILIZATION_BABYLON, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 4
3, CIVILIZATION_JERUSALEM, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 2, 5, 0, 2, 5
3, CIVILIZATION_HATTUSA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 2, 5, 0, 2, 5
3, CIVILIZATION_JOHANNESBURG, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 17, 0, 2, 1, 6, 0, 2, 5
3, CIVILIZATION_LISBON, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 4
3, CIVILIZATION_VATICAN_CITY, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 19, 0, 2, 1, 7, 0, 2, 5
3, CIVILIZATION_VILNIUS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 17, 0, 2, 1, 6, 0, 2, 5
3, CIVILIZATION_YEREVAN, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 17, 0, 3, 1, 6, 0, 3, 4
3, CIVILIZATION_BUENOS_AIRES, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 3, 1, 5, 0, 2, 5
3, CIVILIZATION_FEZ, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 2, 5, 0, 3, 4
3, CIVILIZATION_KUMASI, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 2, 6
3, CIVILIZATION_PRESLAV, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
3, CIVILIZATION_EGYPT, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 10, 0, 3, 1, 5, 0, 6, 5
3, CIVILIZATION_BABYLON_STK, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 10, 0, 2, 2, 5, 0, 7, 4
3, CIVILIZATION_INDIA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 10, 2, 2, 1, 5, 1, 6, 4
3, CIVILIZATION_MALI, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 12, 4, 3, 1, 6, 2, 5, 5
3, CIVILIZATION_NUBIA, 1, 1, 0, 0, 2, 0, 0, 0, 8, 0, 30, 0, 2, 1, 5, 0, 6, 5
4, CIVILIZATION_MACEDON, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 30, 0, 2, 1, 8, 0, 11, 5
4, CIVILIZATION_BRAZIL, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 30, 0, 3, 1, 8, 0, 17, 7
4, CIVILIZATION_GERMANY, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 30, 0, 3, 1, 8, 0, 15, 9
4, CIVILIZATION_VIETNAM, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 40, 0, 2, 1, 11, 0, 17, 3
4, CIVILIZATION_ROME, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 30, 0, 2, 1, 8, 0, 15, 4
4, CIVILIZATION_BABYLON, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 4
4, CIVILIZATION_JERUSALEM, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 2, 5, 0, 2, 5
4, CIVILIZATION_HATTUSA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 2, 5, 0, 2, 5
4, CIVILIZATION_JOHANNESBURG, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 23, 0, 2, 1, 6, 0, 2, 5
4, CIVILIZATION_LISBON, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 4
4, CIVILIZATION_VATICAN_CITY, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 26, 0, 2, 1, 7, 0, 2, 5
4, CIVILIZATION_VILNIUS, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 23, 0, 2, 1, 6, 0, 2, 5
4, CIVILIZATION_YEREVAN, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 23, 0, 3, 1, 6, 0, 3, 4
4, CIVILIZATION_BUENOS_AIRES, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 3, 1, 5, 0, 2, 5
4, CIVILIZATION_FEZ, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 2, 5, 0, 3, 4
4, CIVILIZATION_KUMASI, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 20, 0, 4, 1, 5, 0, 3, 8
4, CIVILIZATION_PRESLAV, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
4, CIVILIZATION_EGYPT, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 15, 0, 3, 1, 5, 0, 6, 5
4, CIVILIZATION_BABYLON_STK, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 15, 0, 2, 2, 5, 0, 7, 4
4, CIVILIZATION_INDIA, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 15, 3, 2, 1, 5, 1, 6, 4
4, CIVILIZATION_MALI, 1, 1, 0, 0, 1, 0, 0, 0, 7, 0, 18, 6, 3, 1, 6, 2, 5, 5
4, CIVILIZATION_NUBIA, 1, 1, 0, 0, 2, 0, 0, 0, 8, 0, 35, 0, 2, 1, 5, 0, 6, 5
5, CIVILIZATION_MACEDON, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 39, 0, 3, 1, 8, 0, 17, 6
5, CIVILIZATION_BRAZIL, 1, 2, 0, 0, 2, 0, 0, 0, 7, 1, 39, 0, 3, 1, 8, 0, 17, 7
5, CIVILIZATION_GERMANY, 1, 2, 0, 0, 2, 0, 0, 0, 7, 1, 39, 0, 3, 1, 8, 0, 15, 9
5, CIVILIZATION_VIETNAM, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 52, 0, 2, 1, 11, 0, 17, 3
5, CIVILIZATION_ROME, 1, 1, 0, 0, 2, 0, 0, 0, 7, 1, 39, 0, 2, 1, 8, 0, 15, 4
5, CIVILIZATION_BABYLON, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 25, 0, 2, 1, 5, 0, 3, 4
5, CIVILIZATION_JERUSALEM, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 25, 0, 3, 2, 5, 0, 2, 7
5, CIVILIZATION_HATTUSA, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 25, 0, 3, 2, 5, 0, 3, 7
5, CIVILIZATION_JOHANNESBURG, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 30, 1, 3, 1, 7, 1, 2, 6
5, CIVILIZATION_LISBON, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 25, 0, 2, 1, 5, 0, 3, 4
5, CIVILIZATION_VATICAN_CITY, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 33, 0, 3, 1, 7, 0, 4, 6
5, CIVILIZATION_VILNIUS, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 30, 0, 4, 1, 7, 0, 3, 7
5, CIVILIZATION_YEREVAN, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 29, 0, 3, 1, 6, 0, 3, 4
5, CIVILIZATION_BUENOS_AIRES, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 25, 0, 4, 1, 5, 0, 2, 7
5, CIVILIZATION_FEZ, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 25, 0, 2, 2, 5, 0, 3, 4
5, CIVILIZATION_KUMASI, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 25, 0, 4, 1, 5, 0, 3, 8
5, CIVILIZATION_PRESLAV, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 10, 0, 2, 1, 5, 0, 3, 5
5, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
5, CIVILIZATION_EGYPT, 1, 2, 1, 0, 3, 0, 0, 0, 7, 0, 21, 0, 4, 1, 6, 0, 9, 6
5, CIVILIZATION_BABYLON_STK, 1, 1, 0, 0, 2, 0, 0, 0, 8, 0, 20, 0, 2, 2, 5, 0, 7, 4
5, CIVILIZATION_INDIA, 1, 1, 0, 0, 2, 0, 0, 0, 7, 0, 20, 4, 2, 1, 5, 1, 6, 4
5, CIVILIZATION_MALI, 1, 2, 0, 0, 2, 0, 0, 0, 7, 0, 24, 8, 4, 1, 6, 2, 5, 8
5, CIVILIZATION_NUBIA, 1, 2, 0, 0, 3, 0, 0, 0, 8, 0, 40, 0, 3, 1, 5, 0, 10, 6
6, CIVILIZATION_MACEDON, 1, 2, 1, 0, 2, 0, 0, 0, 8, 0, 47, 0, 3, 1, 8, 0, 15, 8
6, CIVILIZATION_BRAZIL, 1, 2, 1, 0, 2, 0, 0, 0, 8, 2, 47, 0, 3, 1, 8, 0, 18, 7
6, CIVILIZATION_GERMANY, 1, 2, 1, 0, 3, 0, 0, 0, 8, 2, 49, 0, 3, 1, 10, 0, 15, 9
6, CIVILIZATION_VIETNAM, 2, 2, 1, 0, 4, 0, 0, 0, 15, 0, 64, 0, 3, 1, 11, 0, 27, 7
6, CIVILIZATION_ROME, 1, 2, 1, 0, 2, 0, 0, 0, 8, 1, 57, 0, 3, 1, 8, 0, 17, 7
6, CIVILIZATION_BABYLON, 1, 2, 1, 0, 2, 0, 0, 0, 7, 1, 32, 0, 3, 1, 7, 0, 4, 6
6, CIVILIZATION_JERUSALEM, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 30, 0, 3, 2, 5, 0, 2, 7
6, CIVILIZATION_HATTUSA, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 30, 0, 3, 2, 5, 0, 3, 7
6, CIVILIZATION_JOHANNESBURG, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 37, 2, 3, 1, 7, 1, 2, 6
6, CIVILIZATION_LISBON, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 31, 0, 4, 1, 6, 0, 3, 6
6, CIVILIZATION_VATICAN_CITY, 1, 2, 1, 0, 2, 0, 0, 0, 7, 1, 40, 0, 3, 1, 7, 0, 4, 6
6, CIVILIZATION_VILNIUS, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 37, 0, 4, 1, 7, 0, 3, 7
6, CIVILIZATION_YEREVAN, 1, 2, 1, 0, 2, 0, 0, 0, 7, 1, 35, 0, 4, 1, 6, 0, 4, 6
6, CIVILIZATION_BUENOS_AIRES, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 30, 0, 4, 1, 5, 0, 2, 7
6, CIVILIZATION_FEZ, 1, 2, 1, 1, 2, 0, 0, 0, 7, 1, 31, 0, 3, 2, 6, 0, 3, 6
6, CIVILIZATION_KUMASI, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 30, 0, 4, 1, 5, 0, 3, 8
6, CIVILIZATION_PRESLAV, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 15, 0, 2, 1, 5, 0, 3, 5
6, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
6, CIVILIZATION_EGYPT, 1, 2, 1, 0, 3, 0, 0, 0, 8, 1, 27, 0, 4, 1, 6, 0, 10, 6
6, CIVILIZATION_BABYLON_STK, 1, 2, 0, 1, 2, 0, 0, 0, 8, 0, 25, 0, 3, 2, 5, 0, 9, 6
6, CIVILIZATION_INDIA, 1, 2, 0, 0, 2, 0, 0, 0, 8, 0, 25, 5, 3, 1, 5, 1, 8, 7
6, CIVILIZATION_MALI, 1, 2, 0, 0, 2, 0, 0, 0, 8, 0, 53, 10, 4, 1, 9, 2, 7, 7
6, CIVILIZATION_NUBIA, 1, 2, 1, 0, 3, 0, 0, 0, 9, 0, 45, 0, 3, 1, 5, 0, 10, 6
7, CIVILIZATION_MACEDON, 2, 3, 1, 0, 3, 0, 0, 0, 15, 1, 67, 0, 3, 1, 10, 0, 22, 14
7, CIVILIZATION_BRAZIL, 2, 3, 1, 1, 3, 0, 0, 0, 15, 2, 76, 3, 3, 3, 10, 3, 28, 11
7, CIVILIZATION_GERMANY, 1, 3, 1, 1, 3, 0, 0, 0, 8, 2, 89, 1, 3, 3, 11, 1, 18, 12
7, CIVILIZATION_VIETNAM, 2, 2, 1, 1, 4, 0, 0, 0, 15, 0, 86, 5, 3, 3, 11, 5, 30, 7
7, CIVILIZATION_ROME, 1, 2, 1, 0, 3, 0, 0, 0, 9, 1, 71, 0, 3, 1, 8, 0, 17, 7
7, CIVILIZATION_BABYLON, 1, 2, 1, 0, 2, 0, 0, 0, 7, 2, 39, 0, 3, 1, 7, 0, 4, 6
7, CIVILIZATION_JERUSALEM, 1, 2, 1, 1, 2, 0, 0, 0, 7, 1, 35, 0, 3, 2, 5, 0, 2, 8
7, CIVILIZATION_HATTUSA, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 35, 0, 3, 2, 5, 0, 3, 7
7, CIVILIZATION_JOHANNESBURG, 1, 2, 1, 0, 2, 0, 0, 0, 7, 1, 43, 2, 3, 1, 6, 0, 2, 8
7, CIVILIZATION_LISBON, 1, 2, 1, 0, 2, 0, 0, 0, 7, 0, 37, 0, 4, 1, 6, 0, 3, 6
7, CIVILIZATION_VATICAN_CITY, 1, 2, 1, 0, 2, 0, 0, 0, 7, 1, 47, 0, 3, 1, 7, 0, 4, 6
7, CIVILIZATION_VILNIUS, 1, 2, 1, 0, 2, 0, 0, 0, 7, 1, 44, 0, 4, 1, 7, 0, 3, 7
7, CIVILIZATION_YEREVAN, 1, 2, 1, 0, 2, 0, 0, 0, 7, 2, 41, 0, 4, 1, 6, 0, 4, 6
7, CIVILIZATION_BUENOS_AIRES, 1, 2, 1, 0, 2, 0, 0, 0, 7, 1, 35, 0, 4, 1, 5, 0, 2, 7
7, CIVILIZATION_FEZ, 1, 2, 1, 1, 2, 0, 0, 0, 7, 1, 37, 0, 3, 2, 6, 0, 3, 6
7, CIVILIZATION_KUMASI, 1, 3, 1, 0, 2, 0, 0, 0, 7, 0, 35, 0, 4, 1, 5, 0, 3, 10
7, CIVILIZATION_PRESLAV, 1, 1, 1, 0, 2, 0, 0, 0, 7, 0, 20, 0, 2, 1, 5, 0, 3, 5
7, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
7, CIVILIZATION_EGYPT, 1, 2, 1, 0, 3, 0, 0, 0, 8, 1, 32, 0, 4, 1, 5, 0, 8, 7
7, CIVILIZATION_BABYLON_STK, 1, 2, 0, 1, 3, 0, 0, 0, 8, 0, 31, 1, 3, 2, 6, 1, 9, 6
7, CIVILIZATION_INDIA, 1, 2, 1, 0, 3, 0, 0, 0, 8, 0, 30, 6, 3, 1, 5, 1, 8, 7
7, CIVILIZATION_MALI, 1, 2, 0, 0, 2, 0, 0, 0, 8, 0, 62, 12, 4, 1, 9, 2, 7, 7
7, CIVILIZATION_NUBIA, 1, 2, 1, 0, 3, 0, 0, 0, 9, 1, 52, 0, 3, 1, 7, 0, 10, 6
8, CIVILIZATION_MACEDON, 2, 4, 1, 1, 3, 0, 0, 0, 15, 3, 57, 0, 4, 2, 10, 0, 30, 15
8, CIVILIZATION_BRAZIL, 2, 4, 1, 1, 4, 0, 0, 0, 15, 3, 56, 5, 5, 4, 10, 1, 33, 13
8, CIVILIZATION_GERMANY, 1, 3, 1, 1, 3, 0, 0, 0, 8, 2, 61, 3, 3, 3, 11, 1, 18, 12
8, CIVILIZATION_VIETNAM, 2, 2, 1, 1, 4, 0, 0, 0, 16, 1, 73, 10, 3, 3, 11, 5, 30, 7
8, CIVILIZATION_ROME, 2, 3, 1, 1, 4, 0, 0, 0, 16, 2, 79, 5, 3, 3, 8, 5, 30, 11
8, CIVILIZATION_BABYLON, 1, 2, 1, 1, 2, 0, 0, 0, 7, 2, 46, 0, 3, 1, 7, 0, 4, 6
8, CIVILIZATION_JERUSALEM, 1, 3, 1, 1, 2, 0, 0, 0, 7, 2, 40, 0, 3, 2, 5, 0, 2, 11
8, CIVILIZATION_HATTUSA, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 40, 0, 3, 2, 5, 0, 3, 7
8, CIVILIZATION_JOHANNESBURG, 1, 2, 1, 1, 2, 0, 0, 0, 7, 1, 49, 2, 3, 1, 6, 0, 2, 8
8, CIVILIZATION_LISBON, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 43, 0, 4, 1, 6, 0, 3, 6
8, CIVILIZATION_VATICAN_CITY, 1, 2, 1, 1, 2, 0, 0, 0, 7, 1, 54, 0, 3, 1, 7, 0, 4, 6
8, CIVILIZATION_VILNIUS, 1, 2, 1, 1, 2, 0, 0, 0, 7, 1, 51, 0, 4, 1, 7, 0, 3, 7
8, CIVILIZATION_YEREVAN, 1, 2, 1, 1, 2, 0, 0, 0, 7, 2, 47, 0, 4, 1, 6, 0, 4, 6
8, CIVILIZATION_BUENOS_AIRES, 1, 2, 2, 1, 2, 0, 0, 0, 7, 1, 40, 0, 4, 1, 5, 0, 2, 7
8, CIVILIZATION_FEZ, 1, 2, 1, 1, 2, 0, 0, 0, 7, 1, 43, 0, 3, 2, 6, 0, 3, 6
8, CIVILIZATION_KUMASI, 1, 3, 2, 1, 2, 0, 0, 0, 7, 0, 40, 0, 4, 1, 5, 0, 3, 10
8, CIVILIZATION_PRESLAV, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 25, 0, 3, 1, 5, 0, 4, 7
8, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
8, CIVILIZATION_EGYPT, 1, 2, 1, 1, 3, 0, 0, 0, 8, 2, 38, 0, 4, 1, 5, 0, 8, 7
8, CIVILIZATION_BABYLON_STK, 1, 2, 0, 1, 3, 0, 0, 0, 8, 0, 37, 2, 3, 2, 6, 1, 9, 6
8, CIVILIZATION_INDIA, 1, 2, 1, 0, 3, 0, 0, 0, 8, 0, 35, 7, 3, 1, 5, 1, 9, 5
8, CIVILIZATION_MALI, 1, 3, 0, 1, 2, 0, 0, 0, 8, 0, 71, 2, 4, 1, 9, 2, 7, 10
8, CIVILIZATION_NUBIA, 1, 2, 1, 1, 4, 0, 0, 0, 10, 1, 34, 0, 3, 1, 7, 0, 9, 7
9, CIVILIZATION_MACEDON, 2, 5, 1, 1, 3, 0, 0, 0, 15, 3, 68, 0, 4, 4, 10, 0, 32, 18
9, CIVILIZATION_BRAZIL, 2, 4, 1, 1, 5, 0, 0, 0, 16, 3, 86, 6, 5, 4, 10, 1, 33, 14
9, CIVILIZATION_GERMANY, 2, 5, 1, 1, 4, 0, 0, 0, 16, 2, 73, 5, 5, 4, 11, 1, 30, 20
9, CIVILIZATION_VIETNAM, 3, 4, 1, 1, 5, 0, 0, 0, 24, 2, 85, 15, 4, 4, 11, 5, 40, 18
9, CIVILIZATION_ROME, 2, 3, 1, 1, 4, 0, 0, 0, 16, 2, 88, 10, 3, 3, 8, 5, 30, 11
9, CIVILIZATION_BABYLON, 1, 2, 1, 1, 2, 0, 0, 0, 7, 2, 53, 0, 3, 1, 7, 0, 4, 6
9, CIVILIZATION_JERUSALEM, 1, 3, 1, 1, 2, 0, 0, 0, 7, 2, 45, 0, 3, 2, 5, 0, 2, 11
9, CIVILIZATION_HATTUSA, 1, 3, 1, 1, 2, 0, 0, 0, 7, 0, 45, 0, 3, 2, 5, 0, 4, 9
9, CIVILIZATION_JOHANNESBURG, 1, 3, 1, 1, 2, 0, 0, 0, 7, 1, 56, 3, 3, 1, 7, 1, 3, 9
9, CIVILIZATION_LISBON, 1, 2, 2, 1, 2, 0, 0, 0, 7, 0, 49, 0, 4, 1, 6, 0, 3, 6
9, CIVILIZATION_VATICAN_CITY, 1, 2, 1, 1, 2, 0, 0, 0, 7, 1, 61, 0, 3, 1, 7, 0, 4, 6
9, CIVILIZATION_VILNIUS, 1, 3, 1, 1, 2, 0, 0, 0, 7, 1, 58, 0, 4, 1, 7, 0, 4, 9
9, CIVILIZATION_YEREVAN, 1, 2, 1, 1, 2, 0, 0, 0, 7, 2, 53, 0, 4, 1, 6, 0, 4, 6
9, CIVILIZATION_BUENOS_AIRES, 1, 3, 2, 1, 2, 0, 0, 0, 7, 2, 45, 0, 4, 1, 5, 0, 3, 10
9, CIVILIZATION_FEZ, 1, 2, 1, 1, 2, 0, 0, 0, 7, 1, 49, 0, 3, 2, 6, 0, 3, 6
9, CIVILIZATION_KUMASI, 1, 3, 2, 1, 2, 0, 0, 0, 7, 1, 47, 0, 4, 1, 7, 0, 3, 10
9, CIVILIZATION_PRESLAV, 1, 2, 1, 1, 2, 0, 0, 0, 7, 0, 30, 0, 3, 1, 5, 0, 4, 7
9, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
