Game Turn, Player, Action, Tech, Score, Boost, Turns
6, 10, Tech, TECH_CURRENCY, 381.3, , 29
6, 10, Tech, TECH_HORSEBACK_RIDING, 258.2, , 32
6, 10, Tech, TECH_IRON_WORKING, 253.0, , 36
6, 10, Tech, TECH_SHIPBUILDING, 121.8, , 41
6, 10, Tech, TECH_MATHEMATICS, -9617.7, , 66
6, 10, Tech, TECH_ENGINEERING, -9806.9, , 51
6, 10, Tech Contract 32, TECH_CELESTIAL_NAVIGATION, 22.0
6, 11, Tech, TECH_POTTERY, 0.0, OWNED, -1
6, 11, Tech, TECH_ANIMAL_HUSBANDRY, 91.5, , 3
6, 11, Tech, TECH_MINING, 296.5, RESEARCHING, 2
6, 11, Tech, TECH_SAILING, 104.3, BOOSTED, 4
6, 11, Tech, TECH_ASTROLOGY, 144.3, , 7
6, 11, Tech, TECH_IRRIGATION, 91.1, , 7
6, 11, Tech, TECH_ARCHERY, 361.8, , 10
6, 11, Tech, TECH_WRITING, 259.3, , 7
6, 11, Tech, TECH_MASONRY, 375.6, , 12
6, 11, Tech, TECH_BRONZE_WORKING, 460.9, , 12
6, 11, Tech, TECH_THE_WHEEL, 509.5, , 12
6, 11, Tech, TECH_CELESTIAL_NAVIGATION, 198.4, , 24
6, 11, Tech, TECH_CURRENCY, 382.9, , 27
6, 11, Tech, TECH_HORSEBACK_RIDING, 382.1, , 30
6, 11, Tech, TECH_IRON_WORKING, 520.6, GOAL, 32
6, 11, Tech, TECH_SHIPBUILDING, 125.4, , 37
6, 11, Tech, TECH_MATHEMATICS, -9616.1, , 60
6, 11, Tech, TECH_ENGINEERING, 517.2, , 45
6, 11, Tech Contract 36, TECH_WRITING, 115.0
6, 12, Tech, TECH_POTTERY, 0.0, OWNED, -1
6, 12, Tech, TECH_ANIMAL_HUSBANDRY, 86.9, , 4
6, 12, Tech, TECH_MINING, 286.9, RESEARCHING, 4
6, 12, Tech, TECH_SAILING, 99.2, BOOSTED, 5
6, 12, Tech, TECH_ASTROLOGY, 134.1, , 8
6, 12, Tech, TECH_IRRIGATION, 84.7, , 8
6, 12, Tech, TECH_ARCHERY, 229.6, , 12
6, 12, Tech, TECH_WRITING, 134.1, , 8
6, 12, Tech, TECH_MASONRY, 346.1, , 17
6, 12, Tech, TECH_BRONZE_WORKING, 381.7, , 17
6, 12, Tech, TECH_THE_WHEEL, 378.9, , 17
6, 12, Tech, TECH_CELESTIAL_NAVIGATION, 173.7, , 31
6, 12, Tech, TECH_CURRENCY, 359.8, , 34
6, 12, Tech, TECH_HORSEBACK_RIDING, 241.6, , 38
6, 12, Tech, TECH_IRON_WORKING, 427.8, GOAL, 43
6, 12, Tech, TECH_SHIPBUILDING, 103.6, , 48
6, 12, Tech, TECH_MATHEMATICS, -9639.2, , 77
6, 12, Tech, TECH_ENGINEERING, -9620.1, , 60
6, 12, Tech Contract 39, TECH_CELESTIAL_NAVIGATION, 20.0
6, 13, Tech, TECH_POTTERY, 0.0, OWNED, -1
6, 13, Tech, TECH_ANIMAL_HUSBANDRY, 286.9, RESEARCHING, 4
6, 13, Tech, TECH_MINING, 86.9, , 4
6, 13, Tech, TECH_SAILING, 299.2, BOOSTED, 5
6, 13, Tech, TECH_ASTROLOGY, 134.1, , 8
6, 13, Tech, TECH_IRRIGATION, 84.7, , 8
6, 13, Tech, TECH_ARCHERY, 505.5, , 12
6, 13, Tech, TECH_WRITING, 134.1, , 8
6, 13, Tech, TECH_MASONRY, 146.4, , 17
6, 13, Tech, TECH_BRONZE_WORKING, 268.5, , 17
6, 13, Tech, TECH_THE_WHEEL, 244.7, , 17
6, 13, Tech, TECH_CELESTIAL_NAVIGATION, 353.7, , 31
6, 13, Tech, TECH_CURRENCY, 359.8, , 34
6, 13, Tech, TECH_HORSEBACK_RIDING, 517.5, GOAL, 38
6, 13, Tech, TECH_IRON_WORKING, 255.6, , 43
6, 13, Tech, TECH_SHIPBUILDING, 303.6, , 48
6, 13, Tech, TECH_MATHEMATICS, -9639.2, , 77
6, 13, Tech, TECH_ENGINEERING, -9754.3, , 60
6, 13, Tech Contract 43, TECH_BRONZE_WORKING, 59.0
6, 14, Tech, TECH_POTTERY, 0.0, OWNED, -1
6, 14, Tech, TECH_ANIMAL_HUSBANDRY, 286.9, RESEARCHING, 4
6, 14, Tech, TECH_MINING, 286.9, , 4
6, 14, Tech, TECH_SAILING, 299.2, BOOSTED, 5
6, 14, Tech, TECH_ASTROLOGY, 270.1, , 8
6, 14, Tech, TECH_IRRIGATION, 84.7, , 8
6, 14, Tech, TECH_ARCHERY, 429.6, , 12
6, 14, Tech, TECH_WRITING, 134.1, , 8
6, 14, Tech, TECH_MASONRY, 346.0, , 17
6, 14, Tech, TECH_BRONZE_WORKING, 380.6, , 17
6, 14, Tech, TECH_THE_WHEEL, 376.2, , 17
6, 14, Tech, TECH_CELESTIAL_NAVIGATION, 353.7, , 31
6, 14, Tech, TECH_CURRENCY, 559.8, , 34
6, 14, Tech, TECH_HORSEBACK_RIDING, 441.6, GOAL, 38
6, 14, Tech, TECH_IRON_WORKING, 426.6, , 43
6, 14, Tech, TECH_SHIPBUILDING, 303.6, , 48
6, 14, Tech, TECH_MATHEMATICS, -9439.2, , 77
6, 14, Tech, TECH_ENGINEERING, -9622.8, , 60
6, 14, Tech Contract 46, TECH_ASTROLOGY, 136.0
6, 15, Tech, TECH_POTTERY, 0.0, OWNED, -1
6, 15, Tech, TECH_ANIMAL_HUSBANDRY, 491.5, RESEARCHING, 3
6, 15, Tech, TECH_MINING, 91.5, , 3
6, 15, Tech, TECH_SAILING, 304.3, BOOSTED, 4
6, 15, Tech, TECH_ASTROLOGY, 144.3, , 7
6, 15, Tech, TECH_IRRIGATION, 91.1, , 7
6, 15, Tech, TECH_ARCHERY, 640.1, , 10
6, 15, Tech, TECH_WRITING, 264.3, , 7
6, 15, Tech, TECH_MASONRY, 160.9, , 14
6, 15, Tech, TECH_BRONZE_WORKING, 199.7, , 14
6, 15, Tech, TECH_THE_WHEEL, 192.1, , 14
6, 15, Tech, TECH_CELESTIAL_NAVIGATION, 384.7, , 26
6, 15, Tech, TECH_CURRENCY, 581.3, , 29
6, 15, Tech, TECH_HORSEBACK_RIDING, 658.2, GOAL, 32
6, 15, Tech, TECH_IRON_WORKING, 253.0, , 36
6, 15, Tech, TECH_SHIPBUILDING, 321.8, , 41
6, 15, Tech, TECH_MATHEMATICS, -9417.7, , 66
6, 15, Tech, TECH_ENGINEERING, -9806.9, , 51
6, 15, Tech Contract 49, TECH_WRITING, 120.0
6, 16, Tech, TECH_POTTERY, 0.0, OWNED, -1
6, 16, Tech, TECH_ANIMAL_HUSBANDRY, 86.9, RESEARCHING, 4
6, 16, Tech, TECH_MINING, 86.9, , 4
6, 16, Tech, TECH_SAILING, 84.7, , 8
6, 16, Tech, TECH_ASTROLOGY, 134.1, , 8
6, 16, Tech, TECH_IRRIGATION, 84.7, , 8
6, 16, Tech, TECH_ARCHERY, 303.2, , 12
6, 16, Tech, TECH_WRITING, 134.1, , 8
6, 16, Tech, TECH_MASONRY, 146.4, , 17
6, 16, Tech, TECH_BRONZE_WORKING, 209.5, , 17
6, 16, Tech, TECH_THE_WHEEL, 244.7, , 17
6, 16, Tech, TECH_CELESTIAL_NAVIGATION, 131.6, , 34
6, 16, Tech, TECH_CURRENCY, 159.8, , 34
6, 16, Tech, TECH_HORSEBACK_RIDING, 315.2, GOAL, 38
6, 16, Tech, TECH_IRON_WORKING, 255.6, , 43
6, 16, Tech, TECH_SHIPBUILDING, -9914.3, , 51
6, 16, Tech, TECH_MATHEMATICS, -9839.2, , 77
6, 16, Tech, TECH_ENGINEERING, -9754.3, , 60
6, 17, Tech, TECH_POTTERY, 0.0, OWNED, -1
6, 17, Tech, TECH_ANIMAL_HUSBANDRY, 86.9, , 4
6, 17, Tech, TECH_MINING, 86.9, , 4
6, 17, Tech, TECH_SAILING, 299.2, RESEARCHING, 5
6, 17, Tech, TECH_ASTROLOGY, 134.1, , 8
6, 17, Tech, TECH_IRRIGATION, 99.2, BOOSTED, 5
6, 17, Tech, TECH_ARCHERY, 303.2, , 12
6, 17, Tech, TECH_WRITING, 134.1, , 8
6, 17, Tech, TECH_MASONRY, 146.5, , 17
6, 17, Tech, TECH_BRONZE_WORKING, 207.4, , 17
6, 17, Tech, TECH_THE_WHEEL, 239.8, , 17
6, 17, Tech, TECH_CELESTIAL_NAVIGATION, 377.7, GOAL, 31
6, 17, Tech, TECH_CURRENCY, 359.8, , 34
6, 17, Tech, TECH_HORSEBACK_RIDING, 315.2, , 38
6, 17, Tech, TECH_IRON_WORKING, 253.5, , 43
6, 17, Tech, TECH_SHIPBUILDING, 303.6, , 48
6, 17, Tech, TECH_MATHEMATICS, -9639.2, , 77
6, 17, Tech, TECH_ENGINEERING, -9759.2, , 60
6, 17, Tech Contract 54, TECH_CELESTIAL_NAVIGATION, 24.0
6, 62, Tech, TECH_POTTERY, 78.3, RESEARCHING, 12
6, 62, Tech, TECH_ANIMAL_HUSBANDRY, 60.3, , 12
6, 62, Tech, TECH_MINING, 60.3, , 12
6, 62, Tech, TECH_SAILING, 32.3, , 25
6, 62, Tech, TECH_ASTROLOGY, 51.1, , 25
6, 62, Tech, TECH_IRRIGATION, 89.8, , 37
6, 62, Tech, TECH_ARCHERY, 71.7, , 37
6, 62, Tech, TECH_WRITING, 96.5, GOAL, 37
6, 62, Tech, TECH_MASONRY, -9938.8, , 52
6, 62, Tech, TECH_BRONZE_WORKING, -9938.8, , 52
6, 62, Tech, TECH_THE_WHEEL, -9938.8, , 52
6, 62, Tech, TECH_CELESTIAL_NAVIGATION, -9966.7, , 103
6, 62, Tech, TECH_CURRENCY, -9902.5, , 115
6, 62, Tech, TECH_HORSEBACK_RIDING, -9927.3, , 115
6, 62, Tech, TECH_IRON_WORKING, -9938.8, , 130
6, 62, Tech, TECH_SHIPBUILDING, -9966.7, , 155
6, 62, Tech, TECH_ENGINEERING, -9938.8, , 182
6, 0, Tech, TECH_POTTERY, 155.9, , 1
6, 0, Tech, TECH_ANIMAL_HUSBANDRY, 125.8, , 1
6, 0, Tech, TECH_MINING, 125.8, , 1
6, 0, Tech, TECH_SAILING, 126.1, , 4
6, 0, Tech, TECH_ASTROLOGY, 216.2, BOOSTED, 1
6, 0, Tech, TECH_IRRIGATION, 475.8, , 5
6, 0, Tech, TECH_ARCHERY, 363.9, , 5
6, 0, Tech, TECH_WRITING, 363.3, BOOSTED, 2
6, 0, Tech, TECH_MASONRY, 227.4, , 10
6, 0, Tech, TECH_BRONZE_WORKING, 344.5, BOOSTED, 5
6, 0, Tech, TECH_THE_WHEEL, 295.2, , 10
6, 0, Tech, TECH_CELESTIAL_NAVIGATION, 212.9, , 26
6, 0, Tech, TECH_CURRENCY, 933.8, , 24
6, 0, Tech, TECH_HORSEBACK_RIDING, 394.5, , 27
6, 0, Tech, TECH_IRON_WORKING, 566.1, , 27
6, 0, Tech, TECH_SHIPBUILDING, 138.4, , 43
6, 0, Tech, TECH_ENGINEERING, 297.6, , 49
6, 1, Tech, TECH_POTTERY, 155.9, , 1
6, 1, Tech, TECH_ANIMAL_HUSBANDRY, 325.8, , 1
6, 1, Tech, TECH_MINING, 125.8, , 1
6, 1, Tech, TECH_SAILING, 139.9, , 2
6, 1, Tech, TECH_ASTROLOGY, 236.4, BOOSTED, 1
6, 1, Tech, TECH_IRRIGATION, 305.4, BOOSTED, 2
6, 1, Tech, TECH_ARCHERY, 580.8, , 3
6, 1, Tech, TECH_WRITING, 382.6, BOOSTED, 2
6, 1, Tech, TECH_MASONRY, 243.9, , 7
6, 1, Tech, TECH_BRONZE_WORKING, 357.9, , 7
6, 1, Tech, TECH_THE_WHEEL, 317.9, , 7
6, 1, Tech, TECH_CELESTIAL_NAVIGATION, 303.6, , 16
6, 1, Tech, TECH_CURRENCY, 1022.7, , 16
6, 1, Tech, TECH_HORSEBACK_RIDING, 642.0, , 17
6, 1, Tech, TECH_IRON_WORKING, 447.8, , 21
6, 1, Tech, TECH_SHIPBUILDING, 195.8, , 28
6, 1, Tech, TECH_ENGINEERING, 354.2, , 33
6, 2, Tech, TECH_POTTERY, 0.0, OWNED, -1
6, 2, Tech, TECH_ANIMAL_HUSBANDRY, 114.4, , 3
6, 2, Tech, TECH_MINING, 314.4, , 3
6, 2, Tech, TECH_SAILING, 110.1, , 7
6, 2, Tech, TECH_ASTROLOGY, 186.9, BOOSTED, 4
6, 2, Tech, TECH_IRRIGATION, 110.1, , 7
6, 2, Tech, TECH_ARCHERY, 327.2, , 10
6, 2, Tech, TECH_WRITING, 186.9, BOOSTED, 4
6, 2, Tech, TECH_MASONRY, 397.4, , 14
6, 2, Tech, TECH_BRONZE_WORKING, 478.7, , 14
6, 2, Tech, TECH_THE_WHEEL, 471.6, , 14
6, 2, Tech, TECH_CELESTIAL_NAVIGATION, 183.0, , 29
6, 2, Tech, TECH_CURRENCY, 656.3, , 26
6, 2, Tech, TECH_HORSEBACK_RIDING, 524.2, , 32
6, 2, Tech, TECH_IRON_WORKING, 514.8, , 36
6, 2, Tech, TECH_SHIPBUILDING, 118.3, , 44
6, 2, Tech, TECH_MATHEMATICS, -9561.5, , 63
6, 2, Tech, TECH_ENGINEERING, -9527.4, , 51
6, 3, Tech, TECH_POTTERY, 155.9, BOOSTED, 1
6, 3, Tech, TECH_ANIMAL_HUSBANDRY, 125.8, , 1
6, 3, Tech, TECH_MINING, 325.8, , 1
6, 3, Tech, TECH_SAILING, 145.9, BOOSTED, 1
6, 3, Tech, TECH_ASTROLOGY, 216.2, BOOSTED, 1
6, 3, Tech, TECH_IRRIGATION, 275.8, , 5
6, 3, Tech, TECH_ARCHERY, 612.9, , 5
6, 3, Tech, TECH_WRITING, 363.3, BOOSTED, 2
6, 3, Tech, TECH_MASONRY, 641.0, , 10
6, 3, Tech, TECH_BRONZE_WORKING, 558.3, BOOSTED, 5
6, 3, Tech, TECH_THE_WHEEL, 485.8, , 10
6, 3, Tech, TECH_CELESTIAL_NAVIGATION, 249.7, , 23
6, 3, Tech, TECH_CURRENCY, 933.8, , 24
6, 3, Tech, TECH_HORSEBACK_RIDING, 439.2, , 27
6, 3, Tech, TECH_IRON_WORKING, 611.2, , 27
6, 3, Tech, TECH_SHIPBUILDING, 167.7, , 40
6, 3, Tech, TECH_ENGINEERING, 488.2, , 49
6, 0, Tech, TECH_POTTERY, 155.9, , 1
6, 0, Tech, TECH_ANIMAL_HUSBANDRY, 125.8, , 1
6, 0, Tech, TECH_MINING, 125.8, , 1
6, 0, Tech, TECH_SAILING, 126.1, , 4
6, 0, Tech, TECH_ASTROLOGY, 216.2, BOOSTED, 1
6, 0, Tech, TECH_IRRIGATION, 631.7, , 5
6, 0, Tech, TECH_ARCHERY, 489.6, , 5
6, 0, Tech, TECH_WRITING, 519.2, BOOSTED, 2
6, 0, Tech, TECH_MASONRY, 353.1, , 10
6, 0, Tech, TECH_BRONZE_WORKING, 470.3, BOOSTED, 5
6, 0, Tech, TECH_THE_WHEEL, 421.0, , 10
6, 0, Tech, TECH_CELESTIAL_NAVIGATION, 339.0, , 26
6, 0, Tech, TECH_CURRENCY, 1945.6, , 24
6, 0, Tech, TECH_HORSEBACK_RIDING, 758.4, , 27
6, 0, Tech, TECH_IRON_WORKING, 1365.9, , 27
6, 0, Tech, TECH_SHIPBUILDING, 264.5, , 43
6, 0, Tech, TECH_ENGINEERING, 592.8, , 49
7, 4, Tech, TECH_POTTERY, 0.0, OWNED, -1
7, 4, Tech, TECH_ANIMAL_HUSBANDRY, 91.5, , 3
7, 4, Tech, TECH_MINING, 91.5, , 3
7, 4, Tech, TECH_SAILING, 93.7, , 6
7, 4, Tech, TECH_ASTROLOGY, 508.8, BOOSTED, 4
7, 4, Tech, TECH_IRRIGATION, 893.7, , 6
7, 4, Tech, TECH_ARCHERY, 283.0, BOOSTED, 7
7, 4, Tech, TECH_WRITING, 469.2, RESEARCHING, 3
7, 4, Tech, TECH_MASONRY, 180.7, BOOSTED, 9
7, 4, Tech, TECH_BRONZE_WORKING, 413.7, BOOSTED, 9
7, 4, Tech, TECH_THE_WHEEL, 259.6, BOOSTED, 9
7, 4, Tech, TECH_CELESTIAL_NAVIGATION, 187.8, , 24
7, 4, Tech, TECH_CURRENCY, 1548.6, GOAL, 21
7, 4, Tech, TECH_HORSEBACK_RIDING, 312.7, , 25
7, 4, Tech, TECH_IRON_WORKING, 323.1, , 27
7, 4, Tech, TECH_SHIPBUILDING, 123.9, , 35
7, 4, Tech, TECH_MATHEMATICS, 1032.6, , 50
7, 4, Tech, TECH_ENGINEERING, 279.3, , 38
7, 4, Tech Contract 70, TECH_ASTROLOGY, 174.0
7, 4, Tech Contract 78, TECH_WRITING, 139.0
7, 5, Tech, TECH_POTTERY, 0.0, OWNED, -1
7, 5, Tech, TECH_ANIMAL_HUSBANDRY, 437.2, , 3
7, 5, Tech, TECH_MINING, 91.5, , 3
7, 5, Tech, TECH_SAILING, 93.7, , 6
7, 5, Tech, TECH_ASTROLOGY, 350.2, BOOSTED, 4
7, 5, Tech, TECH_IRRIGATION, 493.7, , 6
7, 5, Tech, TECH_ARCHERY, 473.2, BOOSTED, 7
7, 5, Tech, TECH_WRITING, 349.8, RESEARCHING, 3
7, 5, Tech, TECH_MASONRY, 180.6, BOOSTED, 9
7, 5, Tech, TECH_BRONZE_WORKING, 269.9, BOOSTED, 9
7, 5, Tech, TECH_THE_WHEEL, 227.4, , 12
7, 5, Tech, TECH_CELESTIAL_NAVIGATION, 187.8, , 24
7, 5, Tech, TECH_CURRENCY, 1248.6, GOAL, 21
7, 5, Tech, TECH_HORSEBACK_RIDING, 502.8, , 25
7, 5, Tech, TECH_IRON_WORKING, 317.2, , 27
7, 5, Tech, TECH_SHIPBUILDING, 123.9, , 35
7, 5, Tech, TECH_MATHEMATICS, 832.6, , 50
7, 5, Tech, TECH_ENGINEERING, 241.7, , 41
7, 5, Tech Contract 12, TECH_ASTROLOGY, 185.0
7, 5, Tech Contract 81, TECH_WRITING, 176.0
7, 6, Tech, TECH_POTTERY, 0.0, OWNED, -1
7, 6, Tech, TECH_ANIMAL_HUSBANDRY, 86.9, , 4
7, 6, Tech, TECH_MINING, 286.9, , 4
7, 6, Tech, TECH_SAILING, 84.7, , 8
7, 6, Tech, TECH_ASTROLOGY, 363.2, RESEARCHING, 4
7, 6, Tech, TECH_IRRIGATION, 99.2, BOOSTED, 5
7, 6, Tech, TECH_ARCHERY, 209.7, , 12
7, 6, Tech, TECH_WRITING, 157.1, BOOSTED, 5
7, 6, Tech, TECH_MASONRY, 365.5, BOOSTED, 12
7, 6, Tech, TECH_BRONZE_WORKING, 424.6, BOOSTED, 12
7, 6, Tech, TECH_THE_WHEEL, 371.8, , 16
7, 6, Tech, TECH_CELESTIAL_NAVIGATION, 139.2, , 31
7, 6, Tech, TECH_CURRENCY, 593.7, , 28
7, 6, Tech, TECH_HORSEBACK_RIDING, 224.8, , 35
7, 6, Tech, TECH_IRON_WORKING, 481.1, , 35
7, 6, Tech, TECH_SHIPBUILDING, 91.4, , 46
7, 6, Tech, TECH_MATHEMATICS, -9603.2, , 66
7, 6, Tech, TECH_ENGINEERING, -9627.2, , 54
7, 6, Tech Contract 16, TECH_ASTROLOGY, 198.0
7, 7, Tech, TECH_POTTERY, 0.0, OWNED, -1
7, 7, Tech, TECH_ANIMAL_HUSBANDRY, 114.4, , 3
7, 7, Tech, TECH_MINING, 114.4, , 3
7, 7, Tech, TECH_SAILING, 119.9, , 5
7, 7, Tech, TECH_ASTROLOGY, 380.8, RESEARCHING, 3
7, 7, Tech, TECH_IRRIGATION, 319.9, , 5
7, 7, Tech, TECH_ARCHERY, 312.3, BOOSTED, 7
7, 7, Tech, TECH_WRITING, 186.9, BOOSTED, 4
7, 7, Tech, TECH_MASONRY, 224.2, BOOSTED, 8
7, 7, Tech, TECH_BRONZE_WORKING, 310.9, BOOSTED, 8
7, 7, Tech, TECH_THE_WHEEL, 272.1, , 11
7, 7, Tech, TECH_CELESTIAL_NAVIGATION, 235.3, , 21
7, 7, Tech, TECH_CURRENCY, 691.8, , 20
7, 7, Tech, TECH_HORSEBACK_RIDING, 354.1, , 23
7, 7, Tech, TECH_IRON_WORKING, 374.9, , 24
7, 7, Tech, TECH_SHIPBUILDING, 163.0, , 31
7, 7, Tech, TECH_MATHEMATICS, 467.8, , 46
7, 7, Tech, TECH_ENGINEERING, 291.7, , 37
7, 7, Tech Contract 22, TECH_ASTROLOGY, 184.0
7, 8, Tech, TECH_POTTERY, 0.0, OWNED, -1
7, 8, Tech, TECH_ANIMAL_HUSBANDRY, 86.9, , 4
7, 8, Tech, TECH_MINING, 86.9, , 4
7, 8, Tech, TECH_SAILING, 93.7, BOOSTED, 6
7, 8, Tech, TECH_ASTROLOGY, 130.0, , 9
7, 8, Tech, TECH_IRRIGATION, 291.1, RESEARCHING, 7
7, 8, Tech, TECH_ARCHERY, 202.3, , 13
7, 8, Tech, TECH_WRITING, 130.0, , 9
7, 8, Tech, TECH_MASONRY, 142.1, , 18
7, 8, Tech, TECH_BRONZE_WORKING, 222.0, , 18
7, 8, Tech, TECH_THE_WHEEL, 157.4, , 18
7, 8, Tech, TECH_CELESTIAL_NAVIGATION, 144.6, , 32
7, 8, Tech, TECH_CURRENCY, 353.3, , 35
7, 8, Tech, TECH_HORSEBACK_RIDING, 211.4, , 39
7, 8, Tech, TECH_IRON_WORKING, 212.9, , 44
7, 8, Tech, TECH_SHIPBUILDING, 94.0, , 50
7, 8, Tech, TECH_MATHEMATICS, -9645.7, , 79
7, 8, Tech, TECH_ENGINEERING, -9841.6, , 62
7, 8, Tech Contract 26, TECH_BRONZE_WORKING, 53.0
7, 9, Tech, TECH_POTTERY, 0.0, OWNED, -1
7, 9, Tech, TECH_ANIMAL_HUSBANDRY, 300.6, RESEARCHING, 1
7, 9, Tech, TECH_MINING, 91.5, , 3
7, 9, Tech, TECH_SAILING, 304.3, BOOSTED, 4
7, 9, Tech, TECH_ASTROLOGY, 144.3, , 7
7, 9, Tech, TECH_IRRIGATION, 91.1, , 7
7, 9, Tech, TECH_ARCHERY, 461.8, , 8
7, 9, Tech, TECH_WRITING, 144.3, , 7
7, 9, Tech, TECH_MASONRY, 161.4, , 13
7, 9, Tech, TECH_BRONZE_WORKING, 201.8, , 13
7, 9, Tech, TECH_THE_WHEEL, 195.7, , 13
7, 9, Tech, TECH_CELESTIAL_NAVIGATION, 451.4, , 24
7, 9, Tech, TECH_CURRENCY, 382.9, , 27
7, 9, Tech, TECH_HORSEBACK_RIDING, 486.8, GOAL, 28
7, 9, Tech, TECH_IRON_WORKING, 261.2, , 33
7, 9, Tech, TECH_SHIPBUILDING, 325.4, , 37
7, 9, Tech, TECH_MATHEMATICS, -9616.1, , 60
7, 9, Tech, TECH_ENGINEERING, 201.2, , 46
7, 9, Tech Contract 29, TECH_CELESTIAL_NAVIGATION, 53.0
7, 10, Tech, TECH_POTTERY, 0.0, OWNED, -1
7, 10, Tech, TECH_ANIMAL_HUSBANDRY, 86.9, , 4
7, 10, Tech, TECH_MINING, 86.9, , 4
7, 10, Tech, TECH_SAILING, 99.2, BOOSTED, 5
7, 10, Tech, TECH_ASTROLOGY, 134.1, , 8
7, 10, Tech, TECH_IRRIGATION, 293.7, RESEARCHING, 6
7, 10, Tech, TECH_ARCHERY, 264.9, , 12
7, 10, Tech, TECH_WRITING, 134.1, , 8
7, 10, Tech, TECH_MASONRY, 147.2, , 16
7, 10, Tech, TECH_BRONZE_WORKING, 200.5, , 16
7, 10, Tech, TECH_THE_WHEEL, 221.1, , 16
7, 10, Tech, TECH_CELESTIAL_NAVIGATION, 191.9, , 28
7, 10, Tech, TECH_CURRENCY, 364.0, , 31
7, 10, Tech, TECH_HORSEBACK_RIDING, 279.9, , 35
7, 10, Tech, TECH_IRON_WORKING, 250.4, , 39
7, 10, Tech, TECH_SHIPBUILDING, 110.3, , 43
7, 10, Tech, TECH_MATHEMATICS, -9635.0, , 69
7, 10, Tech, TECH_ENGINEERING, -9777.9, , 54
7, 10, Tech Contract 32, TECH_CELESTIAL_NAVIGATION, 22.0
7, 11, Tech, TECH_POTTERY, 0.0, OWNED, -1
7, 11, Tech, TECH_ANIMAL_HUSBANDRY, 91.5, , 3
7, 11, Tech, TECH_MINING, 300.6, RESEARCHING, 1
7, 11, Tech, TECH_SAILING, 104.3, BOOSTED, 4
7, 11, Tech, TECH_ASTROLOGY, 144.3, , 7
7, 11, Tech, TECH_IRRIGATION, 91.1, , 7
7, 11, Tech, TECH_ARCHERY, 255.6, , 10
7, 11, Tech, TECH_WRITING, 259.3, , 7
7, 11, Tech, TECH_MASONRY, 380.6, , 11
7, 11, Tech, TECH_BRONZE_WORKING, 437.6, , 11
7, 11, Tech, TECH_THE_WHEEL, 445.8, , 11
7, 11, Tech, TECH_CELESTIAL_NAVIGATION, 198.4, , 24
7, 11, Tech, TECH_CURRENCY, 382.9, , 27
7, 11, Tech, TECH_HORSEBACK_RIDING, 275.9, , 30
7, 11, Tech, TECH_IRON_WORKING, 498.7, GOAL, 31
7, 11, Tech, TECH_SHIPBUILDING, 125.4, , 37
7, 11, Tech, TECH_MATHEMATICS, -9616.1, , 60
7, 11, Tech, TECH_ENGINEERING, 451.8, , 44
7, 11, Tech Contract 36, TECH_WRITING, 115.0
7, 12, Tech, TECH_POTTERY, 0.0, OWNED, -1
7, 12, Tech, TECH_ANIMAL_HUSBANDRY, 86.9, , 4
7, 12, Tech, TECH_MINING, 296.5, RESEARCHING, 2
7, 12, Tech, TECH_SAILING, 99.2, BOOSTED, 5
7, 12, Tech, TECH_ASTROLOGY, 134.1, , 8
7, 12, Tech, TECH_IRRIGATION, 84.7, , 8
7, 12, Tech, TECH_ARCHERY, 284.5, , 12
7, 12, Tech, TECH_WRITING, 134.1, , 8
7, 12, Tech, TECH_MASONRY, 366.0, , 14
7, 12, Tech, TECH_BRONZE_WORKING, 422.1, , 14
7, 12, Tech, TECH_THE_WHEEL, 438.4, , 14
7, 12, Tech, TECH_CELESTIAL_NAVIGATION, 189.9, , 28
7, 12, Tech, TECH_CURRENCY, 364.0, , 31
7, 12, Tech, TECH_HORSEBACK_RIDING, 299.6, , 35
7, 12, Tech, TECH_IRON_WORKING, 473.6, GOAL, 37
7, 12, Tech, TECH_SHIPBUILDING, 110.3, , 43
7, 12, Tech, TECH_MATHEMATICS, -9635.0, , 69
7, 12, Tech, TECH_ENGINEERING, -9560.6, , 52
7, 12, Tech Contract 39, TECH_CELESTIAL_NAVIGATION, 20.0
7, 13, Tech, TECH_POTTERY, 0.0, OWNED, -1
7, 13, Tech, TECH_ANIMAL_HUSBANDRY, 291.5, RESEARCHING, 3
7, 13, Tech, TECH_MINING, 86.9, , 4
7, 13, Tech, TECH_SAILING, 293.7, BOOSTED, 6
7, 13, Tech, TECH_ASTROLOGY, 130.0, , 9
7, 13, Tech, TECH_IRRIGATION, 82.1, , 9
7, 13, Tech, TECH_ARCHERY, 439.0, , 12
7, 13, Tech, TECH_WRITING, 130.0, , 9
7, 13, Tech, TECH_MASONRY, 142.1, , 18
7, 13, Tech, TECH_BRONZE_WORKING, 234.5, , 18
7, 13, Tech, TECH_THE_WHEEL, 172.9, , 18
7, 13, Tech, TECH_CELESTIAL_NAVIGATION, 344.6, , 32
7, 13, Tech, TECH_CURRENCY, 353.3, , 35
7, 13, Tech, TECH_HORSEBACK_RIDING, 451.0, GOAL, 38
7, 13, Tech, TECH_IRON_WORKING, 219.4, , 44
7, 13, Tech, TECH_SHIPBUILDING, 294.0, , 50
7, 13, Tech, TECH_MATHEMATICS, -9645.7, , 79
7, 13, Tech, TECH_ENGINEERING, -9826.1, , 62
